,median
ane_board_b04_range_pct_ret20,-0.0089114194567418
ane_board_b04_range_pct_ret60,0.0127611224936388
ane_board_b04_range_pct_ma20_gap,-0.1155091827660848
ane_board_b04_range_pct_z20,-0.2676797949462493
ane_board_b04_range_pct_z60,-0.2442589526080002
ane_board_b04_volume_shock20,-0.0186189446329649
ane_board_b04_volume_z20,-0.1246947337779694
ane_board_b04_amount_shock20,-0.0057082701090339
ane_board_b04_amount_z20,-0.0351131885830005
ane_board_basket_close_ret1,0.0016793428696317
ane_board_basket_close,136.60462816270356
ane_board_basket_close_ret3,0.0020144911586061
ane_board_basket_close_ret5,0.0031739760337801
ane_board_basket_close_ret20,0.009850144589744
ane_board_basket_close_ret60,0.0295470048443062
ane_board_basket_close_ma20_gap,0.0071884644718787
ane_board_basket_close_z20,0.3089282943594176
ane_board_basket_close_z60,0.3100561170727813
ane_board_basket_close_vol20,0.0153140759072882
ane_fut_ni0_open,133525.0
ane_fut_ni0_high,134755.0
ane_fut_ni0_low,132135.0
ane_fut_ni0_close,133420.0
ane_fut_ni0_volume,190352.5
ane_fut_ni0_hold,85096.5
ane_fut_ni0_settle,133295.0
ane_fut_ni0_range_pct,0.022188055094837247
ane_fut_ni0_close_ret1,0.0005559496004281001
ane_fut_ni0_close_ret3,-0.00040531418923705
ane_fut_ni0_close_ret5,-0.00042094567173634996
ane_fut_ni0_close_ret20,0.00525537600284215
ane_fut_ni0_close_ret60,0.0006377670486165999
ane_fut_ni0_close_ma20_gap,0.0008461048342371499
ane_fut_ni0_close_z20,0.0259854266237972
ane_fut_ni0_close_z60,-0.01946337592630735
ane_fut_ni0_close_vol20,0.0162188439864288
ane_fut_ni0_range_pct_ret1,0.0130867687779051
ane_fut_ni0_range_pct_ret3,-0.01672414656920025
ane_fut_ni0_range_pct_ret5,-0.00230615534758995
ane_fut_ni0_range_pct_ret20,-0.03115757805193605
ane_fut_ni0_range_pct_ret60,-0.0431354519704923
ane_fut_ni0_range_pct_ma20_gap,-0.09574655952230746
ane_fut_ni0_range_pct_z20,-0.2607575408559809
ane_fut_ni0_range_pct_z60,-0.2763555093744431
ane_fut_ni0_volume_shock20,-0.030543192249433
ane_fut_ni0_volume_z20,-0.11373544176084355
ane_fut_ni0_hold_shock20,0.02017221989814285
ane_fut_ni0_hold_z20,0.10397195103670885
ane_fut_ss0_open,14310.0
ane_fut_ss0_high,14445.0
ane_fut_ss0_low,14185.0
ane_fut_ss0_close,14320.0
ane_fut_ss0_volume,104126.0
ane_fut_ss0_hold,66429.0
ane_fut_ss0_settle,14325.0
ane_fut_ss0_range_pct,0.0162853819309809
ane_fut_ss0_close_ret1,0.0002957704821058
ane_fut_ss0_close_ret3,0.0
ane_fut_ss0_close_ret5,-0.0007336757153337
ane_fut_ss0_close_ret20,-0.0039426523297491
ane_fut_ss0_close_ret60,-0.0070093457943924
ane_fut_ss0_close_ma20_gap,-0.0031018593226113
ane_fut_ss0_close_z20,-0.2237171628537357
ane_fut_ss0_close_z60,-0.1455772028489932
ane_fut_ss0_close_vol20,0.0113297662973784
ane_fut_ss0_range_pct_ret1,-0.005970149253738
ane_fut_ss0_range_pct_ret3,-0.0007168458781355
ane_fut_ss0_range_pct_ret5,0.0037299515106259
ane_fut_ss0_range_pct_ret20,-0.0050682261208424
ane_fut_ss0_range_pct_ret60,-0.0174983982344967
ane_fut_ss0_range_pct_ma20_gap,-0.1021276592623589
ane_fut_ss0_range_pct_z20,-0.2395008491428708
ane_fut_ss0_range_pct_z60,-0.2468343726353756
ane_fut_ss0_volume_shock20,-0.0341389378976877
ane_fut_ss0_volume_z20,-0.1002076448060085
ane_fut_ss0_hold_shock20,0.0467194316272296
ane_fut_ss0_hold_z20,0.225066508327564
ane_fut_al0_open,19000.0
ane_fut_al0_high,19150.0
ane_fut_al0_low,18865.0
ane_fut_al0_close,18995.0
ane_fut_al0_volume,162675.0
ane_fut_al0_hold,185366.0
ane_fut_al0_settle,18990.0
ane_fut_al0_range_pct,0.0132957292506044
ane_fut_al0_close_ret1,0.0009454774661203
ane_fut_al0_close_ret3,0.0013788348845225
ane_fut_al0_close_ret5,0.0024377031419284
ane_fut_al0_close_ret20,0.008707767328457
ane_fut_al0_close_ret60,0.0158772874058126
ane_fut_al0_close_ma20_gap,0.0050554323725056
ane_fut_al0_close_z20,0.4091608899447493
ane_fut_al0_close_z60,0.4179246466676193
ane_fut_al0_close_vol20,0.0098231389751769
ane_fut_al0_range_pct_ret1,-0.005063965884859
ane_fut_al0_range_pct_ret3,-0.0107903178769338
ane_fut_al0_range_pct_ret5,-0.0083892617449653
ane_fut_al0_range_pct_ret20,-0.0146234462588291
ane_fut_al0_range_pct_ret60,-0.0206985443691969
ane_fut_al0_range_pct_ma20_gap,-0.0980368915963572
ane_fut_al0_range_pct_z20,-0.2368946057033349
ane_fut_al0_range_pct_z60,-0.2253053475297141
ane_fut_al0_volume_shock20,-0.0468011906801209
ane_fut_al0_volume_z20,-0.175283222381361
ane_fut_al0_hold_shock20,0.0192453274793373
ane_fut_al0_hold_z20,0.1328159002171735
ane_future_basket_close_ret1,0.0005882507857528
ane_future_basket_close,132.375605019506
ane_future_basket_close_ret3,0.0006177973083656
ane_future_basket_close_ret5,0.0002821156339853
ane_future_basket_close_ret20,0.0060954505158612
ane_future_basket_close_ret60,0.009504839370342
ane_future_basket_close_ma20_gap,0.0012953050830992
ane_future_basket_close_z20,0.0966682233019487
ane_future_basket_close_z60,0.2082228475071876
ane_future_basket_close_vol20,0.0103914816880383
ane_stock_vs_stock_basket_ret5,-0.0007760010316516001
ane_stock_vs_stock_basket_ret20,0.0101490056652375
ane_stock_vs_future_basket_ret5,-0.0026584509324657
ane_stock_vs_future_basket_ret20,0.0137807403882284
ane_stock_vs_board_basket_ret5,-0.00411024812370585
ane_stock_vs_board_basket_ret20,-0.0054187563696779
