,median
ane_stk_601985_range_pct_ret3,-0.0041928721173888
ane_stk_601985_range_pct_ret5,-0.0050083472454279
ane_stk_601985_range_pct_ret20,-0.0091228070175448
ane_stk_601985_range_pct_ret60,-0.0387275242047067
ane_stk_601985_range_pct_ma20_gap,-0.0952306647478804
ane_stk_601985_range_pct_z20,-0.2307376509365944
ane_stk_601985_range_pct_z60,-0.2406566383061917
ane_stk_601985_volume_shock20,-0.0792283477903208
ane_stk_601985_volume_z20,-0.2149652774088032
ane_stk_601611_open,7.7107376
ane_stk_601611_high,7.8180375
ane_stk_601611_low,7.61936604
ane_stk_601611_close,7.7169348
ane_stk_601611_volume,17735237.0
ane_stk_601611_range_pct,0.0235294117647058
ane_stk_601611_close_ret1,-0.0012165450121655
ane_stk_601611_close_ret3,0.0
ane_stk_601611_close_ret5,0.0
ane_stk_601611_close_ret20,0.0027359781121751
ane_stk_601611_close_ret60,0.0094328355367594
ane_stk_601611_close_ma20_gap,0.0003640334910812
ane_stk_601611_close_z20,0.0154516489619097
ane_stk_601611_close_z60,0.0105462650734903
ane_stk_601611_close_vol20,0.0184504156824993
ane_stk_601611_range_pct_ret1,-0.00458802152491
ane_stk_601611_range_pct_ret3,-0.00060024009603765
ane_stk_601611_range_pct_ret5,-0.0215747962683774
ane_stk_601611_range_pct_ret20,0.005123896962182149
ane_stk_601611_range_pct_ret60,-0.0089950372208432
ane_stk_601611_range_pct_ma20_gap,-0.130104294883582
ane_stk_601611_range_pct_z20,-0.2837423484668768
ane_stk_601611_range_pct_z60,-0.2929835055145964
ane_stk_601611_volume_shock20,-0.1457991282387347
ane_stk_601611_volume_z20,-0.3557789766751872
ane_stk_300034_open,18.108927
ane_stk_300034_high,18.55322815
ane_stk_300034_low,17.72
ane_stk_300034_close,18.0764298
ane_stk_300034_volume,8178599.0
ane_stk_300034_range_pct,0.0390852390852389
ane_stk_300034_close_ret1,-0.0013440860215054
ane_stk_300034_close_ret3,-0.0012239902080781
ane_stk_300034_close_ret5,-0.0035714285714287
ane_stk_300034_close_ret20,-0.0078772802653399
ane_stk_300034_close_ret60,0.0125994694960211
ane_stk_300034_close_ma20_gap,-0.0059463030812662
ane_stk_300034_close_z20,-0.1507729842983665
ane_stk_300034_close_z60,-0.1423716026293391
ane_stk_300034_close_vol20,0.0271816633634373
ane_stk_300034_range_pct_ret1,-0.016054451575528497
ane_stk_300034_range_pct_ret3,0.00588655560572965
ane_stk_300034_range_pct_ret5,0.00021786492374705
ane_stk_300034_range_pct_ret20,-0.0427815297153945
ane_stk_300034_range_pct_ret60,-0.0181306059040569
ane_stk_300034_range_pct_ma20_gap,-0.0943981629615573
ane_stk_300034_range_pct_z20,-0.2360686972186491
ane_stk_300034_range_pct_z60,-0.2795747037347116
ane_stk_300034_volume_shock20,-0.1024378938557051
ane_stk_300034_volume_z20,-0.2729872988968652
ane_stock_basket_close_ret1,-0.0003583837326125
ane_stock_basket_close,179.4868074744763
ane_stock_basket_close_ret3,0.0012603051468926
ane_stock_basket_close_ret5,0.0007909790790603
ane_stock_basket_close_ret20,0.0070192887061315
ane_stock_basket_close_ret60,0.0121103110438098
ane_stock_basket_close_ma20_gap,0.0035131432962873
ane_stock_basket_close_z20,0.1757734637897141
ane_stock_basket_close_z60,0.1891471440998879
ane_stock_basket_close_vol20,0.0151554953197567
ane_board_b01_open,1616.676
ane_board_b01_high,1634.705
