symbol,source_path,daily_cache_path,timestamp_meta_path,bar_times_observed,status,rows,error
300450,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300450_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300450_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300450_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300454,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300454_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300454_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300454_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300455,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300455_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300455_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300455_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300456,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300456_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300456_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300456_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300457,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300457_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300457_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300457_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300458,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300458_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300458_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300458_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300468,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300468_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300468_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300468_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300469,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300469_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300469_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300469_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1557,
300474,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300474_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300474_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300474_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300475,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300475_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300475_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300475_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1553,
300476,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300476_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300476_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300476_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300487,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300487_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300487_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300487_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300489,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300489_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300489_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300489_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1556,
300496,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300496_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300496_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300496_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300498,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300498_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300498_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300498_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300502,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300502_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300502_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300502_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300503,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300503_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300503_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300503_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300548,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300548_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300548_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300548_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1557,
300558,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300558_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300558_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300558_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300567,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300567_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300567_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300567_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300568,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300568_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300568_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300568_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300570,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300570_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300570_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300570_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300593,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300593_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300593_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300593_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300602,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300602_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300602_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300602_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300604,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300604_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300604_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300604_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
300613,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300613_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300613_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300613_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
300620,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300620_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300620_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300620_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
300623,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300623_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300623_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300623_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300627,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300627_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300627_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300627_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300628,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300628_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300628_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300628_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300655,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300655_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300655_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300655_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300657,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300657_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300657_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300657_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1554,
300660,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300660_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300660_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300660_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
300661,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300661_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300661_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300661_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300666,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300666_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300666_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300666_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1555,
300672,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300672_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300672_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300672_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
300676,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300676_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300676_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300676_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300677,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300677_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300677_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300677_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300679,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300679_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300679_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300679_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
300699,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300699_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300699_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300699_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
300718,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/300718_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300718_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/300718_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
