symbol,factor_missing,factor_basis,raw_daily_obs,as1455_dates,matched_factor_dates,missing_factor_dates,factor_obs,factor_min,factor_max,factor_jump_dates
300602,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6301187446325892,1.0,6
300604,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.5202916670662243,1.0,5
300613,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.19218926004089945,1.0,7
300620,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.43257716882722985,1.0,8
300623,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.404842333299237,1.0,6
300627,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3382690623157151,1.0,7
300628,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3918628339383682,1.0,10
300655,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.18025792976329175,1.0,8
300657,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1554,1554,0,1593,0.5020874521786017,1.0,2
300660,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.4037186018917168,1.0,9
300661,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.1729958168724263,1.0,7
300666,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.9811938921419482,1.0,7
300672,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9778404660877822,1.0,6
300676,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9718858619458886,1.0,5
300677,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3462947516087785,1.0,11
300679,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.6317164574629847,1.0,7
300699,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5797480139024115,1.0,6
300718,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5850470507349532,1.0,10
300720,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.5133692750184059,1.0,8
300723,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3645447975813629,1.0,5
300724,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9369664574546702,1.0,7
300726,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.919880050982675,1.0,7
300735,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6446653667977937,1.0,7
300738,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.14977935286014335,1.0,5
300747,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3361106086769472,1.0,9
300748,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3651017998150545,1.0,9
300750,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5138866920931351,1.0,8
300751,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.2075120843362009,1.0,9
300757,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1540,1540,0,1593,0.708180834046317,1.0,4
300759,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.43016799095262526,1.0,6
300760,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8953731854505087,1.0,12
300762,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.242443221707347,1.0,4
300763,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.22497236095708986,1.0,9
300765,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1541,1541,0,1593,0.1637712226036085,1.0,5
300769,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.19138157825344262,1.0,3
300773,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.43291298949867973,1.0,6
300776,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.23646155691576443,1.0,6
600000,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7661917517872637,1.0,6
600004,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.961491026038885,1.0,4
600007,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7916078710965111,1.0,6
600008,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.7444903321365192,1.0,8
600009,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.967946896411089,1.0,5
600010,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9920318725099603,1.0,1
600011,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8767950446896843,1.0,4
600012,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.7500577261995781,1.0,6
600015,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7058103184700405,1.0,8
600016,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7022509115253367,1.0,8
600018,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8245085635836745,1.0,8
600019,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7148002874359372,1.0,11
600021,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9161780295611758,1.0,5
600022,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.923678802416611,1.0,3
600023,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8101653121097043,1.0,5
600025,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8552183518949658,1.0,6
600026,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8952523572218003,1.0,6
600027,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.7529168501638994,1.0,8
600028,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6817326974259513,1.0,12
600029,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600030,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.812703487736411,1.0,10
600031,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.882803994499161,1.0,7
600036,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7570206653759012,1.0,7
600038,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9547721243407038,1.0,7
600039,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1549,1549,0,1593,0.5370279914353941,1.0,8
600048,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.775073856068002,1.0,6
600050,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8531631860684726,1.0,11
600056,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6448995288488327,1.0,8
600060,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8602880798650134,1.0,6
600061,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5960295053631811,1.0,6
600062,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8619365119634064,1.0,9
600063,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.8800275547222974,1.0,8
600064,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5295974012952166,1.0,6
600066,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.644535254702599,1.0,9
600085,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.915090279423931,1.0,8
600089,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.662673487624956,1.0,6
600095,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.9630621120561415,1.0,5
600096,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8161153611384097,1.0,5
600098,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8364935473038636,1.0,7
600100,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9947865722446104,1.0,2
600104,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8362805023647706,1.0,6
600105,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9692151459574893,1.0,4
600109,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9458552136840533,1.0,6
600110,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1553,1553,0,1593,0.9809649809028577,1.0,2
600111,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.969526353310966,1.0,6
600113,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9122381289123839,1.0,7
600114,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9081627668889768,1.0,7
600115,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9889380530973452,1.0,1
600118,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9858900235986304,1.0,5
600120,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.4998774847461254,1.0,8
600126,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8846811604471286,1.0,5
600131,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9399160114615058,1.0,7
600132,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8427920395792332,1.0,7
600141,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8573276832207809,1.0,6
600143,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8948585195027452,1.0,6
600150,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1546,1546,0,1593,0.9830752258051373,1.0,5
600151,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600153,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6665565301385292,1.0,8
600157,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1547,1547,0,1593,0.9936708860759493,1.0,1
600160,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9173948689816072,1.0,8
600161,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5627585143685234,1.0,7
600166,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600167,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.8183331366304899,1.0,7
600170,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8108559096830129,1.0,6
600171,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9579993020104944,1.0,6
600172,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1556,1556,0,1593,1.0,1.0,0
600176,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.7468111825361535,1.0,8
600177,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6420559542772339,1.0,13
600179,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1548,1548,0,1593,0.9391143911439114,1.0,1
600183,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8551094297090526,1.0,8
600184,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9783484472462207,1.0,5
600186,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.9224806201550387,1.0,1
600188,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.2968588425082869,1.0,9
600196,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9387740531513882,1.0,6
600201,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9570898862108422,1.0,6
600206,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9542509674731036,1.0,7
600208,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9728395795685846,1.0,3
600219,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7898538889754627,1.0,11
600221,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1557,1557,0,1593,1.0,1.0,0
600226,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1517,1517,0,1593,1.0,1.0,0
600233,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8934657442399203,1.0,7
600236,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8120587082493674,1.0,9
600246,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.9935064935064934,1.0,1
600256,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6993228414437342,1.0,4
600258,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9526076071983747,1.0,4
600259,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9984152139461172,1.0,1
600271,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9444739441084178,1.0,5
600276,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6774554916284505,1.0,7
600282,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1557,1557,0,1593,0.6354959868004386,1.0,9
600295,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.3504164587898922,1.0,6
600298,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9132488993067791,1.0,7
600299,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9032373403789986,1.0,9
600301,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1548,1548,0,1593,0.99294500723589,1.0,1
600309,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8636670834060957,1.0,8
600312,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9461897408655783,1.0,9
600316,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9918032524447801,1.0,5
600320,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9427021648881938,1.0,5
600323,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.8986909913686468,1.0,7
600329,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.813792387704559,1.0,7
600330,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9642852219151936,1.0,6
600331,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,1.0,1.0,0
600332,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8613861645327929,1.0,8
600338,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9671223421017092,1.0,2
600339,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9269010360384646,1.0,7
600343,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600346,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.827582061676348,1.0,7
600348,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.47381324506913935,1.0,6
600350,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7112424079545789,1.0,6
600352,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8358137259722996,1.0,8
600353,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6930734416755039,1.0,6
600361,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.9199898128003386,1.0,5
600362,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8748166120708103,1.0,7
600363,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9886568190106443,1.0,6
600366,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.945761826082808,1.0,6
600367,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9776841747532126,1.0,8
600369,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9084858875664654,1.0,10
600372,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1543,1543,0,1593,0.9552415490854488,1.0,8
600377,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7601026582495412,1.0,6
600378,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9296027177833222,1.0,7
600380,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9213298877536096,1.0,6
600388,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.8734901423436987,1.0,7
600390,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8595620499712133,1.0,8
600392,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.968370341657411,1.0,7
600396,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1558,1558,0,1593,1.0,1.0,0
600397,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600398,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6491770566245106,1.0,8
600403,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.853607421463209,1.0,3
600406,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5193953622416035,1.0,8
600409,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8590660308891325,1.0,6
600410,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9944331718394981,1.0,3
600415,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9209203463111011,1.0,6
600416,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,1.0,1.0,0
600418,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9922834133115842,1.0,4
600426,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6698429412632396,1.0,8
600428,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8857450548995782,1.0,5
600435,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9838145125273292,1.0,6
600436,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9550072699733416,1.0,8
600438,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.8491208570361085,1.0,5
600452,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.23691151502311406,1.0,8
600456,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9071242869107482,1.0,7
600458,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9243451659733435,1.0,7
600459,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.6697226044747051,1.0,7
600460,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.9929141037484369,1.0,3
600475,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.48595519428072353,1.0,9
600482,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.9698463102285475,1.0,7
600483,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6470885603477874,1.0,7
600486,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1556,1556,0,1593,0.7213518123354697,1.0,7
600487,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9566948807480307,1.0,6
600489,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8815694225390097,1.0,6
600490,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9908675799086757,1.0,1
600497,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8570492510172506,1.0,8
600498,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9561776773732247,1.0,6
600499,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.8719910630103318,1.0,5
600500,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1552,1552,0,1593,0.9269620295592719,1.0,4
600511,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8769099676341985,1.0,6
600515,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1556,1556,0,1593,0.6770472895040369,1.0,1
600516,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6639488489204945,1.0,4
600517,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9308554589924594,1.0,7
600518,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1527,1527,0,1593,0.9388646288209607,1.0,1
600519,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8664118950670332,1.0,10
600521,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8586307659657008,1.0,6
600522,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9372826157415958,1.0,6
600528,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9159568993182079,1.0,6
600531,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8840238090648994,1.0,6
600535,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.8357584206333039,1.0,10
600536,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.5901448407027557,1.0,4
600546,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.702867873436369,1.0,7
600547,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.6946777295756046,1.0,8
600548,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7477071066535687,1.0,6
600549,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9033304266578802,1.0,8
600550,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600552,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9498120829007791,1.0,7
600562,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9552764850283251,1.0,7
600563,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8923841411076001,1.0,7
600566,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.7783413669077105,1.0,6
600570,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.40993767304424944,1.0,7
600575,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1541,1541,0,1593,0.8832050110922613,1.0,3
600577,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8778657337277517,1.0,10
600578,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8433410037882918,1.0,5
600580,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7812709534909109,1.0,7
600582,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7531247984489449,1.0,7
600583,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8824861495792078,1.0,6
600584,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1556,1556,0,1593,0.9773153482361914,1.0,6
600585,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7489626806011548,1.0,7
600588,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.754097177898672,1.0,4
600589,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1522,1522,0,1593,0.7916666666666667,1.0,1
600595,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1557,1557,0,1593,0.9766483516483516,1.0,1
600596,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1553,1553,0,1593,0.6105431668524907,1.0,7
600598,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8071594084456329,1.0,7
600600,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8999705510388788,1.0,6
600601,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1557,1557,0,1593,0.8989547038327526,1.0,1
600602,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9682374658117163,1.0,6
