symbol,as1455_rows,matched_rows,match_rate,daily_valid_rows_in_as1455_range,daily_rows_without_as1455,daily_coverage_rate,previously_diagnosed_bad_symbol,diagnosed_excluded_dates,close_abs_diff_mean_pct,close_abs_diff_p95_pct,close_abs_diff_p99_pct,close_abs_diff_max_pct,volume_missing_mean_pct,volume_missing_p95_pct,volume_missing_max_pct,high_above_daily_rows,low_below_daily_rows,volume_above_daily_rows,error
600763,1561,1561,1.0,1561,0,1.0,False,0,0.1223642943527518,0.40211499702799136,0.655261266614394,2.2299669112196163,2.3393560069187433,4.124642661724886,41.72358089557557,103,955,2,
600233,1561,1561,1.0,1561,0,1.0,False,0,0.13898488307556298,0.402050642135765,0.6611348783117382,1.963638160609149,2.3266043558953275,4.690706481039686,38.117689330436086,1198,98,6,
601369,1561,1561,1.0,1561,0,1.0,False,0,0.14472739498902218,0.4019037802814984,0.6698237514770435,1.5151750435048572,2.37455839328694,4.996134879683279,17.266090369815366,346,1054,3,
002320,1561,1561,1.0,1561,0,1.0,False,0,0.14389376290426736,0.4016387922225917,0.7348367983264794,1.8808897440106387,2.5107920673785578,5.1974716745855964,22.24303304655184,1102,234,32,
601216,1561,1561,1.0,1561,0,1.0,False,0,0.14882549413427304,0.4015713432836243,0.678615728377719,4.000014367072469,2.8747921096992046,5.392596475136502,22.606519001703653,770,465,2,
600201,1561,1561,1.0,1561,0,1.0,False,0,0.14753192969743678,0.40143913840623435,0.618899784051945,2.9908840617069776,2.3552163500136265,4.405295976880986,15.010758607468244,611,573,3,
600406,1561,1561,1.0,1561,0,1.0,False,0,0.13325366954331688,0.4010309873425433,0.6911577792868588,1.5184773142827401,3.000548353987131,5.58423791988546,46.08668872989724,738,417,0,
002081,1561,1561,1.0,1561,0,1.0,False,0,0.15637143185600946,0.4000181913654588,0.6594805718036058,2.399982315963445,2.4464200251677526,4.789313059557509,46.02377896280875,997,467,22,
601727,1561,1561,1.0,1561,0,1.0,False,0,0.13597155273630884,0.39999999999998925,0.704815711958156,3.888888888888875,2.9546993466606186,5.421233699891037,32.439970905706936,0,379,5,
601858,1561,1561,1.0,1561,0,1.0,False,0,0.13368799702724615,0.39997926651160753,0.6534754181950582,2.320895833228298,2.932943576398086,5.577529665047809,13.81294073982432,956,163,4,
002624,1561,1561,1.0,1561,0,1.0,False,0,0.1321532420422816,0.39985937959525764,0.6806742162580115,1.7261333031832526,2.2206158667075075,3.911631207102073,33.674919447232554,754,451,5,
000062,1561,1561,1.0,1561,0,1.0,False,0,0.12836983546649194,0.39978617989737675,0.7782028104093319,1.6042264572501908,2.8663214951263294,5.759967330293081,24.08128188209079,837,384,33,
600741,1561,1561,1.0,1561,0,1.0,False,0,0.13954814334511798,0.39960039960038607,0.7011202579270679,2.4455994534797076,2.289109230627329,4.5406521302179375,22.105992476309854,557,627,3,
600475,1561,1561,1.0,1561,0,1.0,False,0,0.13567070588360414,0.39955273029290694,0.7077030190407249,1.8356446080057265,2.5765957141012668,5.354316328708009,17.372450366397185,893,342,7,
002270,1551,1551,1.0,1551,0,1.0,False,0,0.13780088841656388,0.39935990759097373,0.6010453586685283,1.1951753214079597,2.4981090463130844,4.982787366204744,18.86700262838169,711,510,15,
000617,1561,1561,1.0,1561,0,1.0,False,0,0.1430104063845786,0.3989522057600836,0.8613705669313289,3.2356070854244856,2.7016482930259387,5.177453732003268,32.15295538049211,627,607,14,
300623,1561,1561,1.0,1561,0,1.0,False,0,0.12939839909893122,0.39888782525933086,0.8391747187821565,2.0536778080443963,2.713499312150188,4.6519416710523505,10.902799096052341,246,830,8,
000559,1551,1551,1.0,1551,0,1.0,False,0,0.14237290811411074,0.39879262885833544,0.676888717265578,1.9432087298449918,2.7905598824492928,5.466647670667641,45.72058292664855,657,302,17,
600050,1561,1561,1.0,1561,0,1.0,False,0,0.14305507260892478,0.398456111999157,0.6061545653934285,1.6317113080682955,3.0815274115361153,5.7966506661173645,47.354182995545244,1013,291,3,
