stock_code,model_type,alpha,gamma,n_components,svd_components,degree,interaction_only,n_windows,median_valid_rmse_norm,mean_valid_rmse_norm,median_valid_rmse,median_valid_spearman,mean_valid_spearman,median_valid_pred_std_ratio,median_test_rmse_norm,mean_test_rmse_norm,median_test_spearman,mean_test_spearman,median_effective_df_over_n,median_kernel_effective_df_over_n,median_train_valid_rmse_gap,median_valid_test_rmse_gap,median_zero_valid_rmse,median_train_mean_valid_rmse,passes_valid_gate,capacity_risk_rate,overfit_risk_rate,collapse_risk_rate,model_complexity,params
603308,kernel_ridge_rbf,0.001,0.00015923566878980894,,,,,1,3.0678035644760695,3.0678035644760695,634.1575398959834,-0.07262864823348694,-0.07262864823348694,1.9745184189196199,3.573913998142594,3.573913998142594,0.18181818181818182,0.18181818181818182,,0.8570398656258263,2.9159489620824637,0.5061104336665245,209.6249087042847,211.62296293406186,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.00015923566878980894, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.00016,,,,,2,2.0057353325902536,2.0057353325902536,455.3208383246561,0.17888344854070662,0.17888344854070662,0.9441874178340767,1.8627197064932033,1.8627197064932033,0.13051948051948054,0.13051948051948054,,0.8573917273138315,1.8546548316918954,-0.1430156260970502,230.6066123056224,231.46085089333567,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.00016, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.00016051364365971107,,,,,19,1.7477198499027937,1.9926098949206013,663.8047429755488,0.07541282642089095,0.06480338393317804,1.2962141543427452,2.2668949102609033,2.5369865203200033,0.14155844155844155,0.15988118375741378,,0.8518183979855195,1.5930539793507732,0.6297441062668037,323.19526930575324,324.06452983024843,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.00016051364365971107, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.00016778523489932888,,,,,1,2.384115882322875,2.384115882322875,667.5201329914402,0.3218125960061444,0.3218125960061444,1.2282531028148869,1.9351466019081744,1.9351466019081744,0.3337662337662338,0.3337662337662338,,0.8575512352812681,2.240798569554297,-0.44896928041470074,284.2259845774655,282.70102469538455,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.00016778523489932888, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.0001680672268907563,,,,,2,1.7201158744971394,1.7201158744971394,568.8341427217607,0.2522561443932412,0.2522561443932412,1.0682428091230742,2.526370619343357,2.526370619343357,0.12597402597402596,0.12597402597402596,,0.8598381457501424,1.5761559515928227,0.8062547448462175,338.27072369220434,336.6281857437974,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.0001680672268907563, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.00016835016835016836,,,,,5,1.827496700663546,1.7611649865388301,658.4812887166211,0.19134024577572964,0.21545698924731185,1.51149119683185,1.295933836309884,1.4680351850192017,0.3675324675324675,0.35272727272727267,,0.8564249767769978,1.6793474742464447,-0.32927511413001165,360.99475408797065,359.71583553122844,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.00016835016835016836, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.00045662100456621003,,,,,1,2.008327573774321,2.008327573774321,396.2480833550282,-0.1308083717357911,-0.1308083717357911,1.0563876293937255,2.3743948335617717,2.3743948335617717,0.07402597402597402,0.07402597402597402,,0.9704186027857228,1.9765835953335251,0.3660672597874508,200.10441227007237,203.20968588461187,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.00045662100456621003, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.0005128205128205128,,,,,1,1.3747872631133975,1.3747872631133975,292.8105220382098,0.07541282642089095,0.07541282642089095,0.9559530777082196,2.396490052790674,2.396490052790674,-0.031168831168831172,-0.031168831168831172,,0.9755608204379089,1.3490817426730548,1.0217027896772766,214.5790169809051,216.64229306914518,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.0005128205128205128, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.0005200208008320332,,,,,1,1.6637415622717442,1.6637415622717442,349.5802866378806,0.11539938556067589,0.11539938556067589,1.1287674836993578,4.929154321082137,4.929154321082137,-0.0012987012987012987,-0.0012987012987012987,,0.976261130260456,1.6390712164406998,3.265412758810393,210.46428713196772,211.38443915364223,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.0005200208008320332, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,0.000526592943654555,,,,,1,2.6316565321089516,2.6316565321089516,401.804621991565,-0.10152649769585254,-0.10152649769585254,1.7007291801760807,1.801884134050157,1.801884134050157,0.11688311688311687,0.11688311688311687,,0.9769913463899752,2.6075227339898923,-0.8297723980587945,154.1023489361051,156.22125140248923,False,1.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 0.000526592943654555, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
