date,copper_spot,copper_near_basis,copper_dom_basis,copper_near_basis_rate,copper_dom_basis_rate,copper_spot_ret1,copper_spot_ret5,copper_spot_ret20,copper_spot_ma20_gap,copper_spot_z20,copper_dom_basis_rate_ret1,copper_dom_basis_rate_ret5,copper_dom_basis_rate_ret20,copper_dom_basis_rate_ma20_gap,copper_dom_basis_rate_z20,gold_spot,gold_near_basis,gold_dom_basis,gold_near_basis_rate,gold_dom_basis_rate,gold_spot_ret1,gold_spot_ret5,gold_spot_ret20,gold_spot_ma20_gap,gold_spot_z20,gold_dom_basis_rate_ret1,gold_dom_basis_rate_ret5,gold_dom_basis_rate_ret20,gold_dom_basis_rate_ma20_gap,gold_dom_basis_rate_z20,silver_spot,silver_near_basis,silver_dom_basis,silver_near_basis_rate,silver_dom_basis_rate,silver_spot_ret1,silver_spot_ret5,silver_spot_ret20,silver_spot_ma20_gap,silver_spot_z20,silver_dom_basis_rate_ret1,silver_dom_basis_rate_ret5,silver_dom_basis_rate_ret20,silver_dom_basis_rate_ma20_gap,silver_dom_basis_rate_z20
2025-06-03,78483.33,-543.3300000000017,-833.3300000000017,-0.006922871391924934,-0.010617923576892063,0.002512049624795676,-0.0013360762342194965,0.00623949714776284,0.0008299216168421442,0.25195727376742816,0.21054054953525791,0.1949148425179692,-0.45395987175056607,0.4046653708927015,-0.6165072791504554,781.49,-0.4900000000000091,1.6100000000000136,-0.000627007383331879,0.002060167116661793,0.021168445948594794,0.0073863050427966925,0.0010760263882663157,0.015462119139984187,0.7219519415000129,-0.7578148551904588,0.03778911845556032,-1.0143352300527857,-1.7654906284066674,0.14055324584829207,8422.33,20.670000000000073,33.67000000000007,0.0024541902300194707,0.003997706097956355,0.029331498485150265,0.021838484991501206,0.026571334892672605,0.030638953982831563,4.336535004868637,-0.08296746463437998,-0.1252876850977429,-1.202048297114805,0.6077543167427082,0.19324669875327372
2025-06-04,78535.0,-185.0,-335.0,-0.0023556376138027524,-0.004265614057426648,0.0006583563668871584,-0.0002758518150017819,0.0038560291374531985,0.0011781611166239436,0.3872142876634388,-0.5982628781855274,-0.48970954077904283,-0.47308166010247854,-0.40070092029254145,0.6823725919163336,780.92,0.10000000000002274,1.5,0.0001280540900476801,0.0019208113507145352,-0.0007293759357126506,0.009357874056457494,-0.01626292783089589,0.01466609063416624,0.683547987997576,-0.06764294256529246,-1.714467945106179,-0.5475377820362963,-0.5821947199294537,-0.4160929445616786,8455.67,-4.670000000000073,7.329999999999927,-0.0005522921306058137,0.0008668739437560635,0.003958524541308739,0.02625698934258014,0.026463793766926758,0.033340462063950804,3.396259606250196,-0.7831571600025291,-1.3198594039860083,-3.6745398802475373,-0.764160568305871,-0.4840228510060277
2025-06-05,78410.0,-140.0,-240.0,-0.0017854865450834811,-0.0030608340772860787,-0.001591647036353172,-0.0019305852332314188,-0.0014009169638308228,-0.0006075314591154068,-0.20348552470052444,-0.2824399872845943,-0.6523425380535468,-0.6707716551390368,-0.5580777545122545,0.9159587315994104,781.27,0.5099999999999909,2.4500000000000455,0.0006527832887477381,0.003135919720455238,0.0004481893151666583,0.01731838483274073,-0.018110295596219572,0.01597296183160446,0.7797623326543757,0.6326016187319419,-0.44123149240880366,-0.6809221735074409,-0.3001995231462121,-0.2082332911488748,8443.0,18.0,30.0,0.0021319436219353616,0.0035532393698922693,-0.0014984028468471022,0.027545222091187815,0.031058767785244745,0.030419527078565878,2.481726501512961,3.0989112609573866,2.5048973989689833,-0.5405604826929467,-0.048726623999095775,-0.03156611706367728
2025-06-06,78913.33,96.66999999999825,16.669999999998254,0.001225014835896543,0.0002112444120656587,0.006419206733834892,0.004625461489497162,0.005799256751960025,0.005878288981073343,1.970823937828153,-1.0690153097919508,-1.039507734685137,-1.0146888621170256,-1.0319371719703814,1.6000984582074265,779.86,1.1399999999999864,3.3799999999999955,0.001461800836047411,0.004334111250737349,-0.001804753798302694,0.025079523646783564,-0.020202527828730887,0.015090466654474888,0.7851636003905819,0.38208616198509415,-0.06855786515934492,-1.6685450598666351,0.04523182486221522,0.02957853567813505,8746.0,84.0,104.0,0.009604390578550115,0.011891150240109782,0.035887717635911365,0.06945463438493515,0.06806111370955237,0.06574492200754145,4.698671390082282,2.346566049241515,1.114039710078655,-2.3217416212390276,2.372214193965431,1.4704910487015919
2025-06-09,78891.67,108.33000000000175,18.330000000001746,0.0013731487747692395,0.0002323439217346568,-0.000274478342252249,0.007728007846035556,0.00809294039369357,0.005310671535543321,1.6296325022073979,0.09988197776535723,-1.026489335382858,-1.0224943368433745,-1.0394823847895367,1.487409668024401,768.07,3.9699999999999136,6.649999999999977,0.005168799718775485,0.008658065020115346,-0.015118098120175394,0.0036326098603145507,-0.035015202150915914,0.000791569620665511,0.04477168205234277,0.9976563865642296,0.01780807668880402,-1.916396312780659,0.8470910690121578,0.6814126825460486,8792.0,102.0,117.0,0.011601455868971877,0.013307552320291238,0.0052595472215870576,0.0745105611726733,0.07367863157264853,0.06772461108871863,3.3523922374554465,0.11911396724295176,2.0526152110145803,80.93319884110794,1.9115543066584815,1.6927406383876162
2025-06-10,79293.33,-323.33000000000175,-413.33000000000175,-0.0040776443617641656,-0.00521267047303986,0.005091285302998516,0.01032066299939105,0.011072107108702545,0.010021420815254478,2.9522507201507735,-23.435148869497322,-0.5090687519747958,1.4775980718069377,-0.026884450284058614,0.03437658013493087,768.76,5.240000000000009,6.2999999999999545,0.006816171496956125,0.008195015349393708,0.0008983556186283881,-0.016289395897580272,-0.0006239925120898882,0.0035127384086812707,0.22791470323550408,-0.05348188881070204,2.977840090309063,1.0736623708446555,0.46530408664901013,0.5378927360312704,8792.0,97.0,95.0,0.01103275705186535,0.010805277525022694,0.0,0.043891654684629966,0.08018718985469331,0.0638272771388031,2.5446515749291874,-0.18803418803419603,1.7028694106718851,-0.23966698782966112,1.0668653914492054,1.0324939950641763
2025-06-11,79341.67,28.330000000001746,-51.669999999998254,0.0003570633186824601,-0.0006512340867037558,0.0006096351357673946,0.010271471318520353,0.015010426857014814,0.010078561554150989,2.487855756439982,-0.8750670908372273,-0.8473293462708084,-0.3501100345115631,-0.8818541400062527,1.1800332697121672,774.63,0.6100000000000136,2.909999999999968,0.0007874727289156613,0.003756632198598009,0.007635673031895607,-0.008054602263996236,0.020781171757636496,0.011206913431978549,0.7274961351894248,-0.5415954652390083,0.9557528110194449,-0.6767848174344531,-0.3528469966841824,-0.42185949112078286,8886.67,-5.670000000000073,15.329999999999927,-0.0006380342693045327,0.0017250556170083087,0.010767743403093721,0.050971714837499515,0.09257813508539203,0.07105309749765398,2.498579937530087,-0.840350642265925,0.9899728552617977,-0.8739689830199229,-0.6589153814371975,-0.646878219503367
2025-06-12,79101.67,-201.66999999999825,-491.66999999999825,-0.00254950369568685,-0.006215671552825652,-0.0030248922161583147,0.00882119627598521,0.0038070259170903675,0.006271624047150315,1.4059634904644918,8.54445057427275,1.0307116935710687,-4.540846515825493,0.131237358379666,-0.17416932089852458,774.63,7.970000000000027,10.529999999999973,0.010288783031899174,0.013593586615545439,0.0,-0.00849898242604985,0.020028442758947662,0.010167135369020919,0.6594776598134378,2.6185567010309456,3.3348005776028193,3.488365890250882,1.511955198029237,1.7503981402900866,8886.67,-91.67000000000007,-67.67000000000007,-0.010315449994204862,-0.00761477583841863,0.0,0.05254885704133594,0.08780891456214901,0.06621492125229911,2.070237312398251,-5.414220482713836,-3.1430517467922523,-3.42335865602136,-2.707565361437171,-2.527124637668529
2025-06-13,78933.33,-583.3300000000017,-923.3300000000017,-0.007390160785057498,-0.011697593399391581,-0.00212814723127841,0.00025344260595772106,-6.334058498580486e-05,0.003938559669807384,0.8473560898964481,0.8819516604080924,-56.37468795035275,-0.1356711054009564,0.9849534849071271,-1.538455803721333,793.04,0.9600000000000364,1.32000000000005,0.0012105316251387332,0.0016644809845658415,0.02376618514645701,0.016900469315005218,0.07335823723674939,0.03315033728768069,2.1547155664467335,-0.8775539501353996,-0.6159579465610929,0.25488278636383566,-0.7197751057484506,-0.858839579906789,8833.33,-41.32999999999993,-42.32999999999993,-0.004678869690139531,-0.004792077280029172,-0.006002248311234748,0.009985136062199862,0.09899137436595429,0.05527408265785816,1.5935425721950718,-0.3706870193273676,-1.4029952681839912,0.29818455650058473,-2.221975024093688,-1.5881139268076847
2025-06-16,78610.0,100.0,-60.0,0.0012721027859050604,-0.0007632616715430585,-0.004096241727037264,-0.003570338921713767,-0.002643166887702386,-0.00017063618807910963,-0.036733786187119255,-0.9347505383814454,-4.285051168305253,-0.9113130625152469,-0.8684332264838848,1.401263929722802,793.47,-2.4700000000000273,-1.1700000000000728,-0.0031129091206977266,-0.001474535899277929,0.0005422172904268052,0.03306990248284669,0.059910234832091014,0.03007384097706889,2.0948121610803123,-1.8858832951237003,-1.1703077876929924,-1.3471280078356838,-1.2475420817252316,-1.4976062663024272,8792.33,57.67000000000007,65.67000000000007,0.006559125965472257,0.007469009921147185,-0.004641511185475955,3.753412192897265e-05,0.0864560151346836,0.04540753133637687,1.2868868486348708,-2.5586163337294336,-0.4387390151561903,6.2562103863838106,0.9316996784122544,0.6465250254328658
2025-06-17,78740.0,-170.0,-170.0,-0.0021590043180086393,-0.0021590043180086393,0.0016537336216766452,-0.006978266646135323,0.00802257438007059,0.0016155152558450236,0.35051051792083693,1.8286554906443273,-0.5858160746636305,-0.42506045490050826,-0.6008626377197142,0.8785328348060922,782.36,2.259999999999991,2.7200000000000273,0.002888695741090963,0.0034766603609592828,-0.014001789607672621,0.017690826785992986,0.03957054399532267,0.012702795236273712,0.8939826479201174,-3.3577997406924998,-0.5757591398268099,-0.2022972394967122,-0.386896229447806,-0.4199813345783599,8805.67,48.32999999999993,58.32999999999993,0.005488509108335871,0.0066241410364002995,0.0015172314960880673,0.0015548225659691717,0.0876125355562336,0.04265675012338055,1.2066243307363202,-0.11311658354540244,-0.38695317903124504,0.4625370001974167,0.5814945301118071,0.43605902414828895
2025-06-18,78831.67,28.330000000001746,28.330000000001746,0.0003593733330780058,0.0003593733330780058,0.001164211328422704,-0.006427895959336349,0.006233332180288986,0.0023820788206059262,0.5454561428486162,-1.1664532720386007,-1.5518343410078341,-1.0350472453742918,-1.0674326467109583,1.5154127915578417,781.77,3.2899999999999636,3.6499999999999773,0.004208398889699039,0.004668892385228274,-0.0007541285341786663,0.009217303745013838,0.03975368409852642,0.009992435747455897,0.7648800079584064,0.34292450239229844,0.24283989978330167,0.40417872264215426,-0.17019691127051062,-0.18277763628267651,8962.67,71.32999999999993,82.32999999999993,0.007958565918414928,0.009185878761574395,0.017829421270613155,0.008552134826656177,0.1095159692993315,0.05680858938862854,1.621957808933948,0.38672753359221934,4.324975421665,-19.550882159000242,1.1395952146372381,0.8718401025516315
2025-06-19,78721.67,-411.66999999999825,-411.66999999999825,-0.00522943682470145,-0.00522943682470145,-0.001395378278805981,-0.00480394408866458,0.0029090369844162467,0.000672694049415945,0.15645511322602507,-15.55154387753736,-0.1586690544605528,0.04359166703644268,0.08976112713907347,-0.11421583886213968,780.59,0.9499999999999318,0.6499999999999773,0.0012170281453771636,0.0008327034678896617,-0.0015093953464573318,0.00769399584317676,0.017598977955650685,0.006524570293863663,0.5758340480414782,-0.8216486054542145,-0.9387429166826808,-0.945358554047606,-0.8537500553513868,-0.9318096442681563,8871.0,-66.0,-52.0,-0.007439972945552875,-0.0058617968661932585,-0.0102279789393116,-0.0017633151675486847,0.08125831116008264,0.04057229012647512,1.153924239477399,-1.63813131202143,-0.23020756085571326,-1.7106859152241018,-2.2270023690986487,-1.9017000425881898
2025-06-20,78436.67,-446.66999999999825,-446.66999999999825,-0.005694657868570929,-0.005694657868570929,-0.003620350025602903,-0.0062921455359858935,0.003753871251711338,-0.003094769740384362,-0.725003088513874,0.08896197802256434,-0.5131769694724454,0.9925649445253208,0.18401360561601376,-0.2346196479708895,773.21,5.309999999999945,5.3700000000000045,0.006867474554131503,0.006945073136664037,-0.009454387066193504,-0.02500504388177127,0.007978203339894963,-0.0038585167578151225,-0.34737709897372987,7.340391753459471,3.172515757802767,-0.5905075978167833,0.3964533415849365,0.4100975686386591,8759.0,-104.0,-95.0,-0.01187350154127187,-0.010845986984815648,-0.01262540863487771,-0.008414720156498134,0.06760698314182867,0.023432981439396094,0.6701464414571435,0.8502836642749785,1.2633163763898279,-1.9204929802330817,-3.6636592178673077,-2.482915601198435
2025-06-23,78388.33,-98.33000000000175,-98.33000000000175,-0.0012543959030636431,-0.0012543959030636431,-0.0006162933740047061,-0.0028198702455157765,0.003563308155165812,-0.003894842703397794,-0.9667135092614527,-0.7797240972128089,0.6434676989972212,-0.6938098000365578,-0.7466612653880769,0.986350064303752,779.36,-0.34000000000003183,1.9399999999999409,-0.00043625538903724337,0.002489221925682461,0.007953854709587205,-0.01778265088787223,0.008658288790816426,0.0036689757131580514,0.33970778856510925,-0.6415844906597885,-2.688139249035183,-0.7411376708859936,-0.4434519674580305,-0.5038748936819504,8717.67,41.32999999999993,52.32999999999993,0.0047409456884695,0.006002750735001339,-0.004718575179814999,-0.008491492016336921,0.06097360609590008,0.015313730483398125,0.45295628307138575,-1.5534536177671219,-0.19631238967756515,0.06459360849910545,1.0414757014430829,0.46520077493570117
2025-06-24,78471.67,168.33000000000175,8.330000000001746,0.002145105360953803,0.0001061529594055255,0.00106316845887644,-0.0034077978155956368,-0.0014844443188957168,-0.0030121237917504207,-0.8025587268045838,-1.0846247657109414,-1.0491675530799474,-1.011946191348271,-1.0220722616385598,1.2816733213849467,773.36,-2.8799999999999955,-1.5,-0.003724009516913207,-0.0019395882900589134,-0.007698624512420427,-0.011503655606114882,-0.0030937403320614454,-0.004486735135879605,-0.41698932229582436,-1.7791946029589722,-1.557888343606777,-1.9770487090234496,-1.4712004430876076,-1.6084599188981337,8719.33,10.670000000000073,19.670000000000073,0.0012237178774057167,0.002255907277279423,0.0001904178524765321,-0.009805046066909129,0.05787198522747805,0.012552963521428095,0.38872426886445555,-0.6241877471064239,-0.6594415389281428,-0.5063994630013755,-0.23751071829904902,-0.10661173808471432
2025-06-25,78630.0,180.0,50.0,0.0022892025944296623,0.0006358896095637334,0.0020176708358570217,-0.0025582357953345403,0.0009334662479965061,-0.000926490431565119,-0.2438401103879846,4.990314477569186,0.7694401644033695,-1.076070736008843,-1.1458551466524907,1.294485163026488,770.24,2.240000000000009,3.7000000000000455,0.002908184461985819,0.004803697548815933,-0.004034343643322669,-0.014748583342926946,-0.004446282700858117,-0.008349796678492005,-0.7727925317884623,-3.4766583575682573,0.02887305006518548,-2.786790730561533,0.2254226781168609,0.22212815506565764,8668.67,46.32999999999993,57.32999999999993,0.005344533821220576,0.00661347127067935,-0.005810079444177441,-0.03280272508080739,0.05210860591819966,0.003889539690033361,0.1267801707382577,1.9316237140096724,-0.28003934709608047,-3.4402405841758115,1.3263211060479563,0.5728851901922248
2025-06-26,78886.67,113.33000000000175,3.3300000000017462,0.0014366178721956224,4.221245490532155e-05,0.0032642757217347107,0.002095992120085821,0.004136877436541342,0.0022880677936676364,0.6051343367810058,-0.9336166934158865,-1.0080720843028315,-1.0047945999568606,-1.0107960798253135,1.0153273622306367,771.53,2.2900000000000773,5.75,0.0029681282646172313,0.007452723808536232,0.0016748026589115117,-0.011606605260123803,0.004635597744703457,-0.0064689683325103164,-0.591511811814777,0.5514556719694519,7.950033350315966,0.327950882422664,0.7353545008129847,0.862056429931166,8747.0,43.0,49.0,0.004915971190122326,0.0056019206585113945,0.00903598821964624,-0.013978130988614557,0.06454317868430892,0.010448676987444117,0.3646882740593942,-0.1529530515468689,-1.9556661184933501,4.5257062925773255,0.6928985278259756,0.3528886990118142
2025-06-27,80195.0,-115.0,-275.0,-0.0014340046137539808,-0.0034291414676725918,0.016584931269123082,0.02241719338671566,0.02094207511139401,0.01870062249029303,4.937834017269978,-82.23530070363887,-0.3978318721133053,-0.3586688993198046,-0.011108202455803462,0.010113180861645319,765.87,-0.25,2.769999999999982,-0.00032642615587497037,0.003616801807095227,-0.00733607247935919,-0.009492893263149726,0.006690501853361175,-0.013983596648262542,-1.3024640621726278,-0.5147006785690087,-0.47922768617055866,-0.22271455401077056,-0.17550113684731117,-0.20690095217464394,8800.67,-16.670000000000073,-8.670000000000073,-0.0018941739663003165,-0.0009851522668160584,0.006135817994741055,0.00475739239639239,0.07613964294448516,0.01354394708689921,0.5206539137178494,-1.1758597322008206,-0.9091689609995597,-1.1751429399569946,-1.2784113848619754,-0.6966862522983237
2025-06-30,80001.67,98.33000000000175,-131.66999999999825,0.0012290993425512209,-0.0016458406430766015,-0.0024107487998005217,0.02058137990693254,0.02190666686934062,0.015184121877212853,2.7148818280548657,-0.5200429441035405,0.31205836933692366,-0.8123590905425797,-0.5118767054803444,0.4562225508876431,762.1,3.67999999999995,5.480000000000018,0.004828762629576211,0.007190657394042788,-0.004922506430595219,-0.022146376514062815,-0.004168354480000969,-0.019158646359136555,-1.8861041851924065,0.9881259127709412,1.8887168797018172,-0.15469459338140723,0.6588015301353376,0.7668151835384777,8680.0,73.0,82.0,0.008410138248847954,0.00944700460829484,-0.01371145605959545,-0.004321108736623391,0.060822528546269794,-0.00392468591926487,-0.17708002941511727,-10.589385241762558,0.5737792597667697,1.167045394353523,1.9448480091381875,0.9526307219745522
2025-07-01,80235.0,585.0,405.0,0.007291082445316954,0.0050476724621424385,0.0029165641167241407,0.022470912113887742,0.02231900710634993,0.01703830384148297,2.700593313793671,-4.066926608828135,46.55093490007492,-1.4753916738605803,-2.6739072028290094,2.253679456008229,768.73,3.509999999999991,7.3700000000000045,0.004565972448063782,0.009587241294082505,0.008699645715785298,-0.005986862521981995,-0.01632778410472302,-0.010422533216876473,-0.9911654805155935,0.3332913485803404,-5.942925951461225,3.653623104914548,1.2457526554724665,1.4539732049585916,8698.67,101.32999999999993,111.32999999999993,0.011648907246740059,0.012798508277702236,0.0021509216589861158,-0.002369448111265382,0.03281039807274233,-0.004624512134223768,-0.2735770793231827,0.3547689250055668,4.673330817540058,2.2014630300723934,2.696472201555574,1.3947976231947457
2025-07-02,80983.33,-253.33000000000175,-443.33000000000175,-0.0031281746502644925,-0.005474336508513589,0.009326727737271723,0.029929161897494616,0.031175017508117353,0.02538557448305423,3.5113742552709835,-2.0845268882977512,-9.608941593289096,0.28336423192869375,1.4524143093318806,-0.9157413220025129,768.73,3.090000000000032,7.309999999999945,0.004019616770517542,0.00950919048300447,0.0,-0.001960427918570873,-0.015609793576806807,-0.009609134894423166,-0.9004844812404789,-0.008141112618726853,0.9795564534133498,3.9506113546585846,1.0470084249136264,1.2789952037772456,8698.67,35.32999999999993,48.32999999999993,0.0040615404423893775,0.0055560217826402525,0.0,0.0034607384985239076,0.02873811300582929,-0.006195774406679511,-0.42312733116780143,-0.5658852061439034,-0.15989326100610302,5.409261487969818,0.4237456889079836,0.2358177940362016
2025-07-03,81021.67,-241.66999999999825,-461.66999999999825,-0.0029827822605976717,-0.0056981052106183094,0.00047343076655392835,0.02706414150831815,0.03330786889427362,0.024283384926131024,2.685884614127255,0.04087594939710404,-135.98634996231817,0.861618456519079,1.485369177223348,-0.9493926956175437,775.32,0.1999999999999318,5.959999999999923,0.00025795800443684236,0.007687148532218746,0.008572580750068282,0.00491231708423534,-0.0076158050353910545,-0.0003339440598570942,-0.030964668693164065,-0.1916085237794124,0.03145490557613417,1.4513218505168912,0.5298333105414457,0.683675835088251,8818.33,126.67000000000007,152.67000000000007,0.014364397794140116,0.017312801857040983,0.01375612593649378,0.00815479593003321,0.04445457775672157,0.006078572731635923,0.4909642101700683,2.11604283322551,2.090511792725307,3.8723995359664976,3.1850153854692875,1.8866459053368874
2025-07-04,80533.33,-543.3300000000017,-803.3300000000017,-0.00674664763024202,-0.009975124585063111,-0.006027276406423088,0.004218841573664145,0.02052885108257385,0.016431770894418385,1.5994262325847746,0.7506037913225361,1.9089276949059126,-48.22077373560374,3.1142626511150917,-2.060562729663798,771.61,0.9099999999999682,5.449999999999932,0.0011793522634491183,0.007063153665711974,-0.004785120982304103,0.00749474453889043,-0.010578821839817398,-0.004735699226668055,-0.4446842403350155,-0.08117377515101398,0.9528727429454109,0.6296659815805008,0.3447506854144906,0.46300696094622423,8902.0,8.0,46.0,0.0008986744551786607,0.005167378117276966,0.009488191074727315,0.011513896101092325,0.017836725360164563,0.013454571432067963,1.5136307846765953,-0.7015284897299605,-6.245258313192094,-0.5654433748682282,0.07099623453076775,0.045215046500116075
2025-07-07,79921.67,-371.66999999999825,-651.6699999999983,-0.004650428350658764,-0.00815385864684759,-0.007595116208407138,-0.0009999791254357016,0.013055877762506496,0.00768167859717539,0.7084557020592405,-0.1825807710655274,3.9542212249695234,-36.09391847211533,1.7792430772201189,-1.3136831441627543,767.46,1.4399999999999409,3.839999999999918,0.0018763192869986067,0.005003518098662951,-0.0053783647179274086,0.007033197743078423,-0.0007941984454542528,-0.009561616221580693,-0.9011572631647216,-0.2916028256680169,-0.304164025001637,-0.4220974216481118,-0.07150386964142208,-0.09817799467332267,8907.0,-44.0,-10.0,-0.004939934882676522,-0.0011227124733356186,0.0005616715344867185,0.026152073732718994,0.013080072793448583,0.013124149225099968,1.4104535412984338,-1.217269270383343,-1.118843222787235,-1.0843665646629634,-1.25012283033606,-0.7590297635212339
2025-07-08,79826.67,13.330000000001746,-206.66999999999825,0.00016698679777071845,-0.00258898435823518,-0.001188663850492655,-0.005089175546831193,0.0067261647354197596,0.005830766859511449,0.535419624585857,-0.6824835368913192,-1.5129065678592601,-0.5033285968055126,-0.2278952299417819,0.1880638134310895,772.12,0.67999999999995,4.100000000000023,0.0008806921203956541,0.0053100554317981885,0.006071977692648334,0.0044098708259077135,0.004370674853010126,-0.003508473055998218,-0.32954369950834045,0.06126435981457745,-0.44613311911991893,-0.3520383787699626,0.01996531262163903,0.027005835408631888,8896.67,21.329999999999927,56.32999999999993,0.0023975262654454266,0.0063315824909768725,-0.0011597619849555985,0.0227621004130516,0.011905141037306555,0.011287751705268523,1.157659713788425,-6.6395405247129,-0.5052874636954483,-0.41402870251927426,0.6807437832509591,0.35676111904683355
2025-07-09,79245.0,-565.0,-845.0,-0.007129787368288176,-0.010663133320714224,-0.007286662465063376,-0.021465281805527203,-0.0012184013772333913,-0.0018337753893222786,-0.16730096434790687,3.118654980203476,0.9478403098039576,15.373733406195072,2.3095100882493984,-1.8407586699465166,767.05,-2.449999999999932,-0.2299999999999045,-0.003194055146339747,-0.00029985007496236005,-0.006566336838833453,-0.0021854227101844037,-0.009785316860953075,-0.010266365507902386,-0.9759431527777498,-1.0564683511902284,-1.0315326604823276,-1.0798188534598263,-1.0592370659200412,-1.4167683166026142,8873.67,16.329999999999927,25.329999999999927,0.001840275782173606,0.0028545122818406377,-0.0025852369482064486,0.020118018041838548,-0.001462865167717542,0.00807363641723624,0.8023033433719516,-0.549162901074321,-0.48623090522079315,0.6547363770167005,-0.19442490423717296,-0.09806381369957372
2025-07-10,78678.33,171.66999999999825,-78.33000000000175,0.0021819222649996917,-0.0009955727326698138,-0.007150861253075846,-0.028922385825915442,-0.005351846553934947,-0.008911183569958347,-0.8124276669059757,-0.9066341287569,-0.8252800368068699,-0.8398286131741911,-0.7325571314430119,0.6315587514509612,767.05,3.4300000000000637,6.25,0.004471677204875846,0.008148099863111824,0.0,-0.010666563483465064,-0.009785316860953075,-0.009782121084004891,-0.9080318822683342,-28.173913043492316,0.05996389024631399,-0.4005923459674896,0.6768944325184663,0.8300228669960775,8873.67,0.32999999999992724,45.32999999999993,3.718867165436457e-05,0.005108371169989301,0.0,0.00627556464772816,-0.001462865167717542,0.008148079897286609,0.815197159003025,0.7895775759967434,-0.7049367738294905,-1.670849842252239,0.41902377450967054,0.2150473043962645
2025-07-11,78733.33,-163.33000000000175,-303.33000000000175,-0.002074470875295109,-0.0038526250572661347,0.0006990488994873534,-0.02235099430260734,-0.0025337838907848464,-0.007953850044750466,-0.7148346884293005,2.8697575082581888,-0.6137767479079801,-0.6706480618939518,0.11297450476219817,-0.0905876669878364,770.24,0.2400000000000091,3.3199999999999363,0.0003115911923556869,0.004310344827586077,0.0041587901701323204,-0.001775508352665267,-0.028750126097044193,-0.005177278354430159,-0.4707440268924037,-0.47100000000000963,-0.38974217019932433,1.589602925809558,-0.060265204391812155,-0.07921020720761587,9005.0,33.0,35.0,0.0036646307606884587,0.0038867295946696245,0.01479996438902953,0.011570433610424535,0.019434346956357373,0.023144191977981565,2.3315989682625027,-0.23914502973013896,-0.24783332930979707,-1.8110740640321985,-0.08246949885059318,-0.05372810533122088
2025-07-14,78513.33,-63.330000000001746,-113.33000000000175,-0.0008066146220011561,-0.0014434491569775831,-0.0027942422859543736,-0.01762150365476589,-0.0012297417631343954,-0.01060120231995676,-0.9459437232484175,-0.6253336009806595,-0.8229734878301277,0.8911589705001357,-0.5297152561012002,0.421024489051374,770.24,8.259999999999991,11.159999999999968,0.010723930203572873,0.014488990444536665,0.0,0.0036223386235112454,-0.029276469179679188,-0.003710345960495909,-0.39253376773959164,2.361445783132608,1.895760574626169,-10.826136109423876,2.070312508249857,2.8545122318027567,9005.0,167.0,202.0,0.01854525263742368,0.022431982232093306,0.0,0.011002582238688774,0.024188127606675325,0.02214733916205147,1.9826448301039679,4.771428571428583,-20.980166574124798,2.0033408000411277,3.803404769599992,2.8891355444823286
2025-07-15,78135.0,-225.0,-45.0,-0.002879631407179839,-0.00057592628143599,-0.004818672192352547,-0.021191789661274885,-0.007683515367030713,-0.015308813100804786,-1.359026348764094,-0.6010068808783584,-0.7775474078844653,-0.7332444976454718,-0.8144159806454709,0.6576187287039973,774.93,-1.92999999999995,5.470000000000027,-0.00249054753332556,0.0070587020763166475,0.006089011217282891,0.0036393306739883613,-0.009496906794825954,0.0038642549294185535,0.5393041594988462,-0.5128230566969378,0.32930854808916754,1.030311086921647,0.2793908119443469,0.4112615639215368,9149.67,39.32999999999993,75.32999999999993,0.004298515684172166,0.00823308381613752,0.016065519156024388,0.028437606430271156,0.03906573832541982,0.037316629250118805,3.062268136546508,-0.6329756447310976,0.3003200744632917,0.24289077948309434,0.5195334187556624,0.38521106842655556
2025-07-16,78096.67,-116.66999999999825,-116.66999999999825,-0.0014939177304230666,-0.0014939177304230666,-0.0004905612081653743,-0.014490882705533448,-0.009323663953839878,-0.015416517909111138,-1.3216271330165084,1.5939391525911892,-0.8598988040859454,-5.15700774909416,-0.5060064404274478,0.3944088740632865,771.38,2.8799999999999955,5.279999999999973,0.003733568409862942,0.006844875418081875,-0.004581058934355342,0.005645003585164066,-0.013290353940417221,-0.0002533776668648402,-0.03893651902575684,-0.030292631127215808,-23.827659519315134,0.4660597960531514,0.20162714134480852,0.30783259266327756,9113.0,12.0,39.0,0.0013168001755734515,0.004279600570613384,-0.004007794816643706,0.026970802385033465,0.016772903610196455,0.031148538570703543,2.1155231795572043,-0.4801947039303771,0.4992405525240291,-0.5341109237675274,-0.22169450495570975,-0.16629851203074514
2025-07-17,78055.0,-215.0,-215.0,-0.002754468003331012,-0.002754468003331012,-0.0005335694851009709,-0.007922511827589629,-0.008468697373925083,-0.015485720314408091,-1.279438258723075,0.8437882804637218,1.766716999113056,-0.4732763592591511,-0.11625948811405395,0.0949484366150233,772.5,1.4600000000000364,3.7799999999999727,0.0018899676375405683,0.004893203883495012,0.0014519432705022428,0.007105143080633702,-0.010363955469580688,0.0018727563237947997,0.32735084429199796,-0.2851288614298514,-0.3994668737864169,4.876286183719114,-0.15709086548850726,-0.24440569214588104,9127.67,12.329999999999927,38.32999999999993,0.0013508376179243164,0.004199319212898844,0.001609788214638419,0.0286240078794906,0.02893360387780408,0.0319308097484583,1.9951422726371253,-0.01875907725263093,-0.17795338804489425,-1.7163877064927955,-0.2006319672920006,-0.14473144884361314
