date,002270.SZ,002311.SZ,002714.SZ,600096.SH,600276.SH,600312.SH,600487.SH,600522.SH,601899.SH,601985.SH,603308.SH
2019-08-02,4.24098245,29.211624,29.8889002,4.75195166,44.92179484,7.3235106,14.9818437,8.10749795,3.20129686,4.82219882,6.34089924
2019-08-05,4.17756589,28.8051192,29.6595736,4.67585279,43.6021661,7.1058869,14.6182996,7.9669055,3.38908243,4.73515552,6.32715948
2019-08-06,3.99524328,28.880748,28.76519986,4.41373446,44.03750754,6.717949,13.9868809,7.66697494,3.29966073,4.66552088,6.21037152
2019-08-07,3.963535,28.8523872,28.78431041,4.37991274,44.5544755,6.5949443,13.8720775,7.63885645,3.38014026,4.65681655,6.0454944
2019-08-08,3.89219137,29.30616,28.92190637,4.43064532,45.34353186,6.5665586,13.90077835,7.67634777,3.3980246,4.66552088,6.07297392
2019-08-09,3.97938914,28.502604,27.80202814,4.34609102,45.49318048,6.6422538,13.44156475,7.51700966,3.33542941,4.6132949,5.92870644
2019-08-12,4.08244105,28.644408,28.07339795,4.38836817,45.74486225,6.7557966,14.0251487,7.66697494,3.31754507,4.68292954,6.00427512
2019-08-13,4.05865984,28.549872,27.79056181,4.37145731,45.61562026,6.7841823,13.76684105,7.56387381,3.42485111,4.66552088,5.99740524
2019-08-14,4.05865984,28.455336,27.62621108,4.3968236,46.72438049,6.7652585,13.88164445,7.65760211,3.32648724,4.66552088,6.06610404
2019-08-15,4.07451398,28.4175216,27.65296585,4.45601161,46.935249,6.7557966,13.8912114,7.66697494,3.31754507,4.65681655,5.95618596
2019-08-16,4.10622226,29.211624,28.7040461,4.43064532,47.01687552,6.7652585,14.09211735,7.69509343,3.31754507,4.67422521,5.96992572
2019-08-19,4.17756589,28.83348,27.27075485,4.54902134,48.93509874,6.9923441,14.5991657,7.95753267,3.29071856,4.76126851,6.1141932
2019-08-20,4.16963882,28.4458824,26.92676495,4.51519962,48.94870316,6.9828822,14.6182996,7.92941418,3.3086029,4.74385985,6.18976188
2019-08-21,4.22512831,28.2379032,26.81974587,4.70121908,48.77864791,6.8977251,14.541764,7.86380437,3.27283422,4.73515552,6.10732332
2019-08-22,4.36781557,28.2568104,27.19431265,4.60820935,48.79225233,6.8598775,14.43652755,7.88255003,3.23706554,4.7873815,6.15541248
2019-08-23,4.25683659,28.408068,26.68597202,4.5659322,52.1049286,6.7652585,14.2356216,7.78882173,3.24600771,4.7873815,6.06610404
2019-08-26,4.16963882,28.8145728,27.24782219,4.4813779,51.39069655,6.62333,13.91991225,7.62011079,3.29966073,4.7003382,5.95618596
2019-08-27,4.25683659,29.9868192,29.93476552,4.5659322,51.5607518,6.8314918,14.1399521,7.75133041,3.29966073,4.83960748,6.011145
2019-08-28,4.27269073,29.826108,30.85207192,4.59129849,52.45864352,6.717949,13.967747,7.73258475,3.25494988,4.76997284,6.06610404
2019-08-29,4.18549296,30.0057264,30.69536541,4.5659322,52.33620374,6.7274109,13.9103453,7.66697494,3.3086029,4.76126851,6.41646792
2019-08-30,4.16171175,31.19688,30.7297644,4.47292247,54.45169105,6.6422538,13.6998724,7.81694022,3.27283422,4.69163387,6.6294342
2019-09-02,4.17756589,32.4069408,30.68007697,4.54902134,54.15239381,6.7936442,14.1016843,8.05126097,3.23706554,4.73515552,6.95918844
2019-09-03,4.1220764,32.756724,30.959091,4.65894193,53.3973485,6.8409537,14.5991657,8.03251531,3.19235469,4.73515552,7.06223664
2019-09-04,4.14585761,32.5014768,30.63803376,4.66739736,53.24769988,6.8977251,14.66613435,8.05126097,3.21023903,4.76997284,7.17215472
2019-09-05,4.20927417,32.0098896,31.49036429,4.72658537,53.38374408,6.907187,14.6948352,8.17310776,3.24600771,4.80479016,7.213374
2019-09-06,4.34403436,31.4615808,29.05568022,4.69276365,54.49250431,6.9450346,15.58456155,8.39805568,3.16552818,4.79608583,7.40573064
2019-09-09,4.3598885,31.9342608,27.89375878,4.74349623,53.90751425,7.0112679,16.13944465,8.63237643,3.17447035,4.81349449,7.88662224
2019-09-10,4.4391592,32.284044,27.901403,4.77731795,54.80540597,6.9828822,15.7471997,8.49178398,3.16552818,4.79608583,8.05836924
2019-09-11,4.45501334,31.9059,26.6783278,4.7350408,53.11845789,6.9450346,15.5367268,8.39805568,3.18341252,4.79608583,8.85527532
2019-09-12,4.45501334,31.953168,26.8694333,4.78577338,53.4653706,6.9355727,15.64196325,8.40742851,3.17447035,4.80479016,8.6903982
2019-09-16,4.53428404,32.14224,27.519192,4.76040709,54.25442696,7.096425,15.64196325,8.41680134,3.20129686,4.80479016,8.62856928
2019-09-17,4.41537799,31.9059,27.6338553,4.62512021,53.75786563,6.8504156,15.1923166,8.21997191,3.12081733,4.71774686,8.4843018
2019-09-18,4.40745092,32.425848,27.54976888,4.60820935,54.28843801,6.907187,15.12534795,8.26683606,3.11187516,4.69163387,8.3125548
2019-09-19,4.39952385,31.9248072,28.65818078,4.64203107,54.51291094,6.9261108,15.96723955,8.46366549,3.10293299,4.70904253,8.47056204
2019-09-20,4.55806525,31.764096,28.65435867,4.66739736,55.4380115,6.9355727,16.0916099,8.40742851,3.1297595,4.72645119,8.58048012
2019-09-23,4.49464869,31.007808,27.69500906,4.57438763,55.1659231,6.8598775,15.73763275,8.30432738,3.08504865,4.70904253,8.25072588
2019-09-24,4.43123213,30.5540352,26.55984239,4.55747677,56.1182325,6.9261108,15.73763275,8.38868285,3.07610648,4.7003382,8.77970664
2019-09-25,4.3598885,30.6107568,26.6018856,4.43910075,56.34270543,6.8788013,15.33582085,8.3418187,3.04927997,4.66552088,8.75222712
2019-09-26,4.79587735,29.5708608,23.94169704,4.33763559,55.30876951,6.6801014,14.8861742,8.13561644,2.95985827,4.63940789,8.3812536
2019-09-27,4.44708627,30.6485712,25.990348,4.37145731,55.13191205,6.6517157,15.01054455,8.16373493,2.94197393,4.63940789,8.6560488
2019-09-30,4.32025315,29.589768,26.9458755,4.34609102,54.88023028,6.6044062,14.8861742,8.09812512,2.92408959,4.60459057,8.5530006
2019-10-08,4.29647194,30.0246336,28.72315665,4.35454645,54.65575735,6.6517157,14.76180385,8.20122625,2.91514742,4.62199923,8.4843018
2019-10-09,4.29647194,30.1002624,29.048036,4.45601161,53.52659049,6.9355727,14.80007165,8.19185342,2.96880044,4.63940789,8.42247288
2019-10-10,4.30439901,31.102344,31.34512411,4.47292247,56.458343,6.9450346,14.9818437,8.20122625,2.97774261,4.65681655,8.8277958
2019-10-11,4.29647194,30.346056,31.4559653,4.48983333,56.72362919,6.8788013,14.85747335,8.08875229,2.98668478,4.68292954,9.50104404
2019-10-14,4.32818022,30.535128,31.78084465,4.54056591,56.83926676,6.9923441,15.06794625,8.21997191,2.97774261,4.68292954,10.12620312
2019-10-15,4.3598885,29.9584584,32.02545969,4.49828876,57.98884025,7.3235106,14.924442,8.12624361,2.9509161,4.66552088,9.617832
2019-10-16,4.34403436,29.5425,31.47507585,4.47292247,58.47859937,7.1342726,14.924442,8.09812512,2.93303176,4.63940789,9.37051632
2019-10-17,4.32025315,29.4668712,31.74262355,4.44755618,58.3629618,6.9828822,14.7522369,7.9669055,2.92408959,4.6132949,9.3773862
2019-10-18,4.31232608,29.022552,33.3670203,4.3968236,57.32222367,6.8220299,14.49392925,7.83568588,2.87043657,4.56977325,9.0338922
2019-10-21,4.30439901,29.6464896,33.73776497,4.37145731,56.19305681,6.7747204,14.24518855,7.75133041,2.87937874,4.58718191,8.77970664
2019-10-22,4.30439901,29.1454488,34.3225478,4.81113967,56.92769549,6.7557966,14.43652755,7.81694022,2.87043657,4.57847758,8.84840544
2019-10-23,4.34403436,29.589768,34.16584129,4.6504865,56.30869438,6.717949,14.24518855,7.73258475,2.89726308,4.54366026,8.6216994
2019-10-24,4.32025315,29.5519536,34.65124926,4.52365505,56.26107891,6.717949,14.0251487,7.70446626,2.87043657,4.54366026,8.56674036
2019-10-25,4.40745092,31.007808,38.11790303,4.75195166,59.54654634,6.7274109,14.1208182,7.73258475,2.89726308,4.5262516,8.74535724
2019-10-28,4.4391592,31.2157872,38.13701358,4.7350408,61.95452868,6.8598775,14.5034962,7.92004135,3.00456912,4.53495593,8.83466568
2019-10-29,4.4391592,31.7357352,38.61477733,4.78577338,61.73685796,6.6801014,14.22605465,7.73258475,2.95985827,4.54366026,8.5530006
2019-10-30,4.35196143,32.3124048,38.28989798,4.78577338,61.34232978,6.5665586,13.93904615,7.50763683,2.99562695,4.47402562,8.73161748
2019-10-31,4.33610729,32.1044256,37.6477835,4.69276365,61.81848448,6.5381729,14.0825504,7.51700966,3.02245346,4.40439098,8.3812536
2019-11-01,4.31232608,31.9720752,36.17627115,4.69276365,62.9204425,6.4151682,14.11125125,7.57324664,3.01351129,4.42179964,8.58048012
2019-11-04,4.16963882,32.0760648,36.56230426,4.69276365,62.7163762,6.3867825,15.33582085,7.72321192,3.10293299,4.39568665,8.415603
2019-11-05,4.01109742,32.3974872,37.8771101,4.64203107,62.1041773,6.4057063,15.31668695,7.71383909,3.10293299,4.42179964,8.34003432
2019-11-06,3.93182672,32.37858,36.22978069,4.45601161,62.02935299,6.3867825,15.2497183,7.62011079,3.21023903,4.39568665,8.36751384
2019-11-07,3.97938914,32.3502192,36.56994848,4.46446704,61.61441818,6.3678587,15.1540488,7.66697494,3.21023903,4.42179964,8.57361024
2019-11-08,3.99524328,31.8869928,35.55326722,4.41373446,62.1041773,6.4057063,14.924442,7.70446626,3.21023903,4.37827799,8.27133552
2019-11-11,3.89219137,31.527756,35.88196868,4.24462586,60.45804248,6.0934636,14.4652284,7.54512815,3.1297595,4.2651217,7.94845116
2019-11-12,3.8842643,31.527756,36.692256,4.26999215,60.99541707,6.0650779,14.47479535,7.60136513,3.07610648,4.23030438,8.0034102
2019-11-13,3.82877481,31.1685192,35.97752143,4.26153672,62.16539719,5.9799208,14.49392925,7.7794489,3.12081733,4.16066974,8.1064584
2019-11-14,3.82877481,31.0172616,36.29093445,4.26153672,64.16524693,5.9988446,15.01054455,7.82631305,3.07610648,4.1780784,8.23011624
2019-11-15,3.78913946,30.8470968,34.69711458,4.21925957,63.0564867,5.771759,14.72353605,7.66697494,3.07610648,4.11714809,8.072109
2019-11-18,3.8049936,30.8470968,35.38127227,4.227715,63.1925309,5.9042256,15.25928525,7.73258475,3.07610648,4.13455675,8.08584876
2019-11-19,3.84462895,30.8565504,36.56994848,4.29535844,65.04953423,6.0366922,15.30712,7.79819456,3.07610648,4.1780784,8.3812536
2019-11-20,3.83670188,30.2326128,35.3545175,4.27844758,64.620995,5.9136875,14.99141065,7.70446626,3.07610648,4.14326108,8.73848736
2019-11-21,3.85255602,30.298788,35.74819483,4.28690301,62.9884646,5.9231494,15.01054455,7.66697494,3.15658601,4.15196541,8.61482952
2019-11-22,3.83670188,29.5046856,35.163412,4.25308129,60.52606458,5.9420732,14.8287725,7.62011079,3.23706554,4.1780784,8.2782054
2019-11-25,3.82877481,29.5425,34.10086542,4.36300188,59.94107452,6.0366922,14.6757013,7.6857206,3.37119809,4.23900871,8.12706804
2019-11-26,3.91597258,30.062448,34.781201,4.30381387,60.4716469,5.9799208,14.97227675,7.5919923,3.37119809,4.30864335,8.0377596
2019-11-27,4.03487863,29.5614072,34.37605734,4.26999215,60.98181265,5.9988446,15.04881235,7.57324664,3.29071856,4.24771304,7.98280056
2019-11-28,3.93975379,29.3912424,34.5900955,4.24462586,61.00221928,6.0272303,15.0009776,7.56387381,3.25494988,4.21289572,7.92097164
2019-11-29,3.8842643,29.022552,33.1759148,4.24462586,58.4309839,6.0934636,14.8096386,7.5919923,3.18341252,4.23030438,7.94158128
2019-12-02,3.92389965,29.30616,34.46396587,4.26153672,56.95490433,6.0840017,14.6757013,7.54512815,3.3086029,4.1780784,8.13393792
2019-12-03,3.8842643,29.77884,34.37987945,4.32072473,57.51268555,6.0272303,14.55133095,7.53575532,3.33542941,4.19548706,8.1751572
2019-12-04,3.93975379,29.589768,34.6283166,4.30381387,58.26092865,5.9893827,14.4078267,7.50763683,3.37119809,4.24771304,8.16828732
2019-12-05,3.95560793,29.9584584,34.5518744,4.33763559,58.43778611,6.0083065,14.5034962,7.56387381,3.3086029,4.23900871,8.2782054
2019-12-06,3.91597258,29.873376,34.83853265,4.34609102,59.2472491,5.9988446,14.93400895,7.62011079,3.29071856,4.2651217,8.66978856
2019-12-09,3.89219137,30.0435408,33.9021157,4.33763559,56.88008002,6.0366922,15.0392454,7.62948362,3.44273545,4.29123469,8.81405604
2019-12-10,3.8842643,30.3366024,32.105724,4.37145731,57.4786745,5.9704589,15.2688522,7.65760211,3.54109932,4.27382603,9.0682416
2019-12-11,3.83670188,30.062448,31.47507585,4.33763559,57.818785,5.9136875,15.1731827,7.58261947,3.53215715,4.29993902,8.82092592
2019-12-12,3.89219137,29.637036,31.57445071,4.26999215,57.8868071,5.8947637,15.1731827,7.51700966,3.51427281,4.31734768,8.85527532
2019-12-13,3.91597258,30.1664376,31.81906575,4.32072473,59.07719385,5.9136875,15.22101745,7.5919923,3.54109932,4.36957366,8.86901508
2019-12-16,3.95560793,29.30616,31.67764768,4.33763559,57.98884025,6.0840017,15.4410573,7.78882173,3.53215715,4.43050397,9.15755004
2019-12-17,3.99524328,31.102344,32.01399336,4.40527903,58.52621484,6.1975445,15.881137,7.8731772,3.56792583,4.47402562,9.46669464
2019-12-18,4.00317035,31.385952,31.30690301,4.43064532,57.64872975,6.2921635,15.7280658,7.86380437,3.55004149,4.47402562,9.1712898
2019-12-19,4.03487863,31.4615808,31.20752815,4.44755618,57.72355406,6.3110873,15.79503445,7.86380437,3.6662897,4.46532129,8.73161748
2019-12-20,3.98731621,31.3670448,31.77702254,4.41373446,57.7507629,6.2543159,15.4601912,7.75133041,3.59475234,4.45661696,8.68352832
2019-12-23,3.90804551,31.9153536,30.64567798,4.34609102,57.97523583,6.0840017,15.0583793,7.61073796,3.55004149,4.40439098,8.6560488
2019-12-24,3.93182672,32.2084152,30.10676047,4.41373446,57.4786745,6.1218493,15.31668695,7.70446626,3.68417404,4.41309531,8.73848736
2019-12-25,3.90804551,32.1044256,29.88125598,4.43064532,56.71682698,6.0650779,15.30712,7.75133041,3.70205838,4.33475634,9.30181752
2019-12-26,3.92389965,32.14224,29.72837158,4.45601161,57.39704798,6.0934636,15.5749946,7.77007607,3.74676923,4.34346067,9.35677656
2019-12-27,3.90804551,32.8701672,31.71204667,4.43064532,57.39704798,6.0366922,15.24015135,7.6857206,3.98820782,4.36086933,9.4804344
2019-12-30,3.84462895,34.1180424,32.5261561,4.45601161,58.1588955,6.1123874,15.3453878,7.73258475,4.01503433,4.36086933,10.25673084
2019-12-31,3.90011844,34.03296,33.93651469,4.4813779,59.53294192,6.1123874,15.5558607,7.7794489,4.10445603,4.352165,10.31168988
2020-01-02,3.963535,34.0896816,35.09461402,4.54056591,59.64177728,6.244854,15.7663336,7.91066852,4.24753075,4.43050397,10.26360072
2020-01-03,3.963535,33.5508264,34.7047588,4.62512021,58.46499495,6.2259302,15.7089319,7.92004135,4.2922416,4.43050397,11.20477428
2020-01-06,3.97146207,34.2314856,34.53276385,4.66739736,57.19978389,6.2921635,15.81416835,7.94815984,4.34589462,4.46532129,11.2666032
2020-01-07,4.01109742,35.0539488,35.8513918,4.6504865,57.73035627,6.3678587,16.3594845,8.01376965,4.17599339,4.47402562,11.30782248
2020-01-08,3.92389965,35.4131856,36.26417968,4.54902134,57.60111428,6.2921635,16.1490116,7.86380437,4.2028199,4.41309531,11.507049
2020-01-09,4.07451398,35.4320928,35.74055061,4.59129849,59.09760048,6.3962444,17.22051,8.21059908,4.03291867,4.45661696,11.54826828
2020-01-10,4.09036812,35.0917632,34.69711458,4.71812994,59.5193375,6.3678587,17.2396439,8.1543621,4.05974518,4.42179964,11.50017912
2020-01-13,4.08244105,34.97832,34.92644118,4.74349623,59.75061264,6.4151682,17.63188885,8.21997191,4.14022471,4.40439098,11.80245384
2020-01-14,4.03487863,34.7987016,34.70858091,4.76040709,58.84591871,6.3867825,17.0865727,8.22934474,4.23858858,4.41309531,11.96733096
2020-01-15,3.99524328,34.74198,34.27668248,4.65894193,59.13161153,6.3205492,16.8569659,8.14498927,4.1133982,4.37827799,11.72001528
2020-01-16,3.97146207,34.600176,34.5900955,4.74349623,58.79830324,6.2353921,16.7421625,8.03251531,4.04186084,4.352165,11.56887792
2020-01-17,3.94768086,34.694712,33.94798102,4.6504865,61.66883586,6.1596969,16.7230286,8.01376965,4.13128254,4.34346067,11.45895984
2020-01-20,4.00317035,34.4961864,34.71622513,4.6504865,61.2879121,6.3678587,17.1057066,8.16373493,4.05974518,4.352165,11.4383502
2020-01-21,3.963535,33.7398984,33.8256735,4.57438763,61.47157177,6.244854,16.77086335,8.01376965,3.89878612,4.29993902,11.28034296
2020-01-22,3.94768086,33.7682592,32.88925655,4.55747677,61.44436293,6.1975445,16.9526354,8.07000663,3.96138131,4.28253036,11.2322538
2020-01-23,3.84462895,32.189508,31.21899448,4.37991274,59.85264579,6.0083065,15.8620031,7.74195758,3.83619093,4.22160005,10.86128028
2020-02-03,3.46412959,31.19688,28.1307296,3.94023038,58.13168666,5.4122068,14.2738894,6.96401269,3.45167762,3.85601819,9.77583924
2020-02-04,3.22631749,30.5729424,30.94380256,3.78803264,59.00917175,5.0905022,13.99644785,6.85153873,3.55898366,3.94306149,9.617832
2020-02-05,3.26595284,30.393324,31.31454723,3.87258694,60.47844911,5.1378117,14.159086,6.94526703,3.60369451,3.96047015,10.00941516
2020-02-06,3.29766112,31.6411992,34.44485532,3.9740521,61.28110989,5.2135069,14.35999195,7.0296225,3.69311621,3.98658314,10.4422176
2020-02-07,3.27387991,31.338684,35.33540695,3.94023038,60.98181265,5.3554354,14.5991657,7.06711382,3.6662897,4.0039918,10.26360072
2020-02-10,3.33729647,32.331312,37.91915331,4.13470527,60.1995585,5.4784401,14.8861742,7.17021495,3.7557114,4.01269613,11.15668512
2020-02-11,3.3293694,32.3407656,38.22492211,4.07551726,61.32192315,5.4973639,14.72353605,7.13272363,3.79148008,4.01269613,10.82693088
2020-02-12,3.37693182,32.047704,37.55223075,4.27844758,63.23334416,5.582521,14.89574115,7.26394325,3.8451331,4.02140046,11.72001528
2020-02-13,3.31351526,31.480488,37.52165387,4.70967451,62.20621045,5.487902,14.74266995,7.16084212,3.86301744,3.99528747,11.69940564
2020-02-14,3.32144233,32.5014768,40.51818811,5.06480257,62.27423255,5.487902,14.7713708,7.17021495,4.05974518,3.98658314,11.54826828
2020-02-17,3.45620252,32.6810952,40.30414995,5.11553515,62.83881598,5.7149876,15.3453878,7.62011079,4.12234037,4.07362644,12.70240812
2020-02-18,3.55132736,32.000436,40.60991875,4.9887037,61.6280226,5.771759,15.7280658,7.64822928,4.08657169,4.1780784,13.97333592
2020-02-19,3.53547322,32.047704,41.2023458,4.8195951,61.00221928,5.8569161,15.5175929,7.75133041,4.10445603,4.14326108,13.55427324
2020-02-20,3.60681685,33.0876,41.35905231,4.81113967,61.7640668,5.960997,15.7089319,7.83568588,4.10445603,4.1780784,14.11073352
2020-02-21,3.65437927,33.0119712,42.21902706,4.88723854,61.3559342,6.0272303,16.1681455,8.00439682,4.2028199,4.16066974,14.57788536
2020-02-24,3.63852513,32.8134456,42.64328127,4.91260483,60.11793198,6.0272303,17.0674388,8.54802096,4.22070424,4.10844376,14.81833116
2020-02-25,3.55132736,31.8680856,45.85385367,4.77731795,60.07031651,5.8569161,17.2587778,8.96042548,4.08657169,4.03880912,14.426748
2020-02-26,3.57510857,31.385952,44.336476,4.8195951,58.96155628,5.8853018,17.5075185,8.56676662,3.89878612,4.09973943,13.21077924
2020-02-27,3.73364997,32.7378168,45.3302246,4.98024827,59.32207341,6.3110873,17.1248405,8.38868285,3.94349697,4.07362644,12.9840732
2020-02-28,3.46412959,32.331312,44.5275815,4.72658537,57.19978389,5.8853018,15.75676665,7.89192286,3.71994272,3.99528747,11.86428276
2020-03-02,3.59096271,33.6170016,45.86532,5.09862429,57.9548292,6.434092,17.01960405,8.45429266,3.8451331,4.15196541,12.95659368
2020-03-03,3.63059806,34.6096296,45.70861349,5.13244601,60.09072314,6.2543159,16.84739895,8.435547,3.8451331,4.15196541,13.1214708
2020-03-04,3.68608755,34.3449288,46.5150787,5.19163402,59.7234038,6.3205492,16.73259555,8.50115681,3.87195961,4.1780784,13.12834068
2020-03-05,3.84462895,35.7629688,48.3879126,5.3269209,62.3762657,6.9544965,17.6605897,8.88544284,3.88984395,4.2651217,12.95659368
2020-03-06,3.86841016,34.7608872,48.923008,5.20854488,62.75038725,7.6546771,17.2396439,8.66986775,3.91667046,4.18678273,12.59935992
2020-03-09,3.963535,33.7209912,51.02134639,4.88723854,60.46484469,8.421091,17.0100371,8.6230036,3.64840536,4.08233077,11.89176228
2020-03-10,4.07451398,34.2125784,49.80591541,4.84496139,61.6280226,8.8090289,18.7129542,9.48530396,3.61263668,4.12585242,12.20090688
2020-03-11,3.97146207,34.2031248,48.71661406,4.74349623,60.56007563,8.2791625,19.46874325,9.68213339,3.59475234,4.07362644,12.1596876
2020-03-12,3.90804551,33.3617544,46.5532998,4.54056591,58.75748998,7.7019866,20.67417895,10.24450319,3.50533064,4.02140046,11.8848924
2020-03-13,4.16963882,33.56028,46.8590686,4.41373446,57.6147187,8.4684005,20.0714611,10.14140206,3.43379328,3.96047015,11.70627552
2020-03-16,3.86841016,31.7546424,43.572054,4.26153672,55.81213305,8.3927053,18.41637875,9.4665583,3.25494988,3.89953984,10.72388268
2020-03-17,4.25683659,31.2252408,43.57969822,4.30381387,55.15912089,9.2348144,19.516578,10.41321413,3.11187516,3.93435716,11.05363692
2020-03-18,4.24098245,32.425848,44.91361461,4.21925957,54.8258126,8.7901051,18.4259457,10.43195979,3.04927997,3.89083551,10.70327304
2020-03-19,4.36781557,31.2063336,45.91500743,4.33763559,53.737459,8.8752622,19.39220765,11.1536677,3.00456912,3.85601819,10.60022484
2020-03-20,4.30439901,32.9268888,44.6040237,4.3968236,54.52651536,8.4778624,19.1339,11.26614166,3.09399082,3.86472252,10.5109164
2020-03-23,4.22512831,32.945796,42.6165265,4.25308129,55.9821883,8.1088483,18.51204825,10.5912979,3.09399082,3.77767922,9.64531152
2020-03-24,4.2013471,34.4961864,43.86635647,4.34609102,58.26773086,7.8628389,17.63188885,10.28199451,3.34437158,3.8299052,9.74148984
2020-03-25,4.13000347,35.8669584,45.24613818,4.41373446,60.51926237,7.9953055,17.5075185,10.31948583,3.3980246,3.88213118,9.961326
2020-03-26,3.82084774,35.9331336,45.100898,4.43064532,61.41035188,7.7209104,17.21094305,10.47882394,3.37119809,3.85601819,9.70714044
2020-03-27,3.69401462,35.2052064,43.70200574,4.36300188,61.82528669,7.7492961,16.837832,10.00080961,3.38908243,3.88213118,9.56287296
2020-03-30,3.7257229,35.0823096,43.7631595,4.4813779,61.6960447,8.0331531,15.83330225,9.2791017,3.29966073,3.81249654,9.37051632
2020-03-31,3.60681685,38.003472,46.71000631,4.7350408,62.60073863,7.7019866,15.4793251,9.00728963,3.29966073,3.8299052,9.31555728
2020-04-01,3.53547322,36.7083288,46.3621943,4.54056591,61.21989,7.7398342,15.46975815,8.86669718,3.33542941,3.80379221,9.2056392
2020-04-02,3.63059806,36.6137928,46.06789183,4.53211048,62.47829885,8.042615,16.2064133,9.5602866,3.3086029,3.83860953,9.5491332
2020-04-03,3.51961908,38.003472,46.95844346,4.57438763,63.75711433,7.7492961,15.7089319,9.2791017,3.3086029,3.82120087,9.3430368
2020-04-07,3.86841016,38.6463168,49.0376713,4.82805053,64.9611055,8.1183102,16.072476,9.51342245,3.55004149,3.89953984,9.87888744
2020-04-08,4.00317035,38.5895952,47.12279419,4.71812994,64.47134638,7.9385341,16.54125655,10.15077489,3.53215715,3.90824417,10.25673084
2020-04-09,4.05073277,38.4099768,47.5088273,4.68430822,65.83859059,8.3737815,16.455154,10.18826621,3.53215715,3.89083551,10.22925132
2020-04-10,3.85255602,40.5275832,47.3559429,4.4813779,65.44406241,8.2507768,15.7854675,9.64464207,3.55004149,3.86472252,9.73461996
2020-04-13,3.95560793,39.326976,47.2030585,4.43910075,65.75696407,8.1088483,15.45062425,9.66338773,3.576868,3.87342685,9.5491332
2020-04-14,4.02695156,43.202952,47.61202427,4.48983333,66.99496629,8.3737815,15.881137,10.05704659,3.82724876,3.89083551,9.6865308
2020-04-15,3.97938914,39.9130992,46.50361237,4.41373446,66.27393203,8.5914052,15.7089319,10.08516508,3.80936442,3.87342685,9.6865308
2020-04-16,4.14585761,39.5916768,45.58630597,4.40527903,66.26032761,9.4524381,16.10117685,10.47882394,3.80042225,3.89083551,9.63157176
2020-04-17,4.0428057,38.9299248,47.38269767,4.35454645,65.7093486,9.178043,16.0916099,10.22575753,3.69311621,3.87342685,10.0643742
2020-04-20,4.06658691,38.9961,47.4323851,4.38836817,65.7773707,9.3388953,16.50298875,10.61004356,3.70205838,3.89953984,10.2704706
2020-04-21,3.97146207,39.421512,47.20688061,4.29535844,64.8250613,8.9982669,16.98133625,10.93809261,3.65734753,3.90824417,9.961326
2020-04-22,4.19342003,41.2933248,48.33440306,4.3968236,66.3215475,9.0455764,16.8760998,10.7787545,3.63052102,3.88213118,10.0300248
2020-04-23,4.19342003,41.3595,48.92683011,4.51519962,65.33522705,8.5346338,16.38818535,10.2163847,3.71100055,3.83860953,9.72775008
2020-04-24,4.20927417,41.3973144,49.0758924,4.37145731,64.81145688,8.2980863,16.0150743,9.9351998,3.78253791,3.77767922,9.62470188
2020-04-27,4.10622226,41.784912,50.9105052,4.32072473,65.53929335,8.3453958,15.94810565,10.01018244,3.43379328,3.77767922,9.36364644
2020-04-28,4.5184299,42.3143136,51.1016107,4.17698242,65.33522705,7.8155294,15.39322255,9.77586169,3.55004149,3.69934025,8.75222712
2020-04-29,4.55806525,41.4823968,49.2669979,3.99941839,63.52583919,7.7682199,15.4027895,10.0289281,3.50533064,3.70804458,9.15755004
2020-04-30,4.52635697,40.792284,48.6936814,4.04169554,63.260553,7.9669198,15.9002709,10.46945111,3.49638847,3.76897489,9.87888744
2020-05-06,4.63733595,40.9151808,47.3177218,4.08397269,65.58690882,8.1277721,16.50298875,10.6850262,3.54109932,3.78638355,10.00941516
2020-05-07,4.6769713,42.2954064,47.26039015,4.08397269,65.7093486,8.0047674,16.4360201,10.47882394,3.53215715,3.75156623,9.7552296
2020-05-08,4.55806525,42.0401592,47.1266163,4.12624984,66.01544805,8.0993864,16.5508235,10.76000884,3.58581017,3.77767922,10.53152604
2020-05-11,4.55806525,41.12316,44.5658026,4.06706183,63.72310328,8.2507768,17.22051,11.83788429,3.53215715,3.76027056,10.81319112
2020-05-12,4.55013818,41.9645304,44.34794233,4.00787382,64.92029224,8.1466959,16.86653285,11.6223092,3.46956196,3.7428619,11.06737668
2020-05-13,4.56599232,44.5548168,44.0689283,4.10933898,65.0971497,8.5251719,16.6273591,11.55669939,3.46956196,3.73415757,11.37652128
2020-05-14,4.36781557,43.0233336,43.12486713,3.99941839,66.1174812,8.4494767,16.4360201,11.58481788,3.42485111,3.69063592,11.23912368
2020-05-15,4.27269073,43.202952,43.572054,4.02478468,64.50535743,8.3170101,16.56039045,11.6223092,3.52321498,3.69063592,11.19103452
2020-05-18,4.30439901,44.1861264,45.5977723,4.10088355,66.1174812,8.042615,15.92897175,11.25676883,3.70205838,3.69063592,11.1979044
2020-05-19,4.42330506,45.7459704,44.68428801,4.10933898,66.62084474,8.042615,16.1298777,11.19115902,3.59475234,3.69934025,11.0948562
2020-05-20,4.35196143,45.79360632,43.3045063,4.11779441,66.5936359,8.0993864,16.19684635,11.33175147,3.68417404,3.68193159,11.34217188
