code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sz.002311,2019-10-22,2019-09-30,0.170061,0.0423,0.119689,1502168400.45,0.998624,,1580870934.0,1553492505.0,True,2019-10-23,20.793674,12.984719,7.34851,36.742144,3.936135,1.993607,0.174842,0.028709,0.14832,0.097561,0.111257,1.13784,0.661412,0.123306,-0.095231,0.482947,1.934038,0.479287,0.520713,0.361592,11.129215,0.056351,1.332197,0.056351,0.170061,2.144698,1.993607,0.94029,0.0423,0.836267,0.910146,0.055575
sz.002311,2020-04-21,2019-12-31,0.195702,0.037585,0.113188,1789507106.05,1.043285,47612587464.5,1580357494.0,1553492505.0,True,2020-04-22,44.516063,8.086968,9.073377,39.676515,5.282315,2.629079,0.175298,0.085724,0.205916,0.177778,0.147139,1.104869,0.540311,0.23397,-0.003217,0.483302,1.935366,0.463286,0.536714,0.35983,11.777731,0.068196,1.814455,0.068196,0.195702,2.149588,2.629079,0.92135,0.037585,0.854579,0.915094,0.048061
sz.002311,2020-04-21,2020-03-31,0.031999,0.035183,0.120561,369131548.02,1.157941,,1580357494.0,1553492505.0,True,2020-04-22,7.638721,11.782077,1.982961,45.386664,0.899519,0.47688,0.248865,0.309307,1.990902,1.5,1.479291,1.35103,0.902663,0.562225,0.347019,0.579536,2.378325,0.580281,0.419719,0.296534,8.302579,-0.025205,-0.71639,-0.025205,0.031999,2.318215,0.47688,0.822707,0.035183,0.85096,0.879556,0.047006
sz.002311,2020-07-28,2020-06-30,0.113735,0.049109,0.127078,1271236685.89,1.315574,25885924574.92,1580189187.0,1565215960.0,True,2020-07-29,16.364042,10.999727,4.610229,39.043612,2.224655,1.156701,0.274244,0.306843,0.775951,0.627907,0.638197,1.301663,0.823563,0.26621,0.328165,0.573753,2.346058,0.561187,0.438813,0.300678,16.170232,0.011024,0.224472,0.011024,0.113735,2.305481,1.156701,0.868456,0.049109,0.849898,0.938158,0.061591
sz.002311,2020-10-27,2020-09-30,0.198735,0.053511,0.124381,2344088908.09,1.442257,,1601479269.0,1586506042.0,True,2020-10-28,23.528235,11.475574,7.90724,34.145923,3.524534,1.86334,0.326805,0.542339,0.56047,0.466667,0.467961,1.348525,0.910371,0.202884,0.762251,0.551807,2.231182,0.572453,0.427547,0.324736,16.173608,-0.009345,-0.174632,-0.009345,0.198735,2.253304,1.86334,0.884546,0.053511,0.856855,0.948747,0.065824
sz.002311,2021-04-20,2020-12-31,0.21864,0.047242,0.116572,2849811147.83,1.518609,60323862405.94,1661210751.0,1646500574.0,True,2021-04-21,56.973546,6.318722,9.095193,39.581349,5.245688,2.601216,0.534832,0.459982,0.592512,0.509434,0.530075,1.314829,0.646066,0.189556,0.37926,0.45658,1.840198,0.5182,0.4818,0.405424,17.52178,0.008044,0.170278,0.008044,0.21864,2.009885,2.601216,0.885227,0.047242,0.867703,0.942928,0.05774
sz.002311,2021-04-20,2021-03-31,0.050559,0.051164,0.116469,803953797.53,1.761561,,1661210751.0,1646500574.0,True,2021-04-21,11.456059,7.856105,1.741347,51.684137,0.988307,0.517531,0.417956,0.320062,1.17796,1.15,1.328976,1.181625,0.596,0.175075,0.240673,0.544683,2.19627,0.528177,0.471823,0.342298,12.298768,-0.053131,-1.038436,-0.053131,0.050559,2.170384,0.517531,0.879752,0.051164,0.866167,0.943963,0.062577
sz.002311,2021-07-27,2021-06-30,0.108244,0.043889,0.106151,1676181793.47,1.776651,38191235359.27,1661161061.0,1657637714.0,True,2021-07-28,22.066976,8.156985,3.928647,45.817301,2.284793,1.195943,0.391305,0.402918,0.318544,0.328571,0.388195,1.114879,0.526024,0.115619,0.404482,0.574393,2.349583,0.527403,0.472597,0.318897,16.999115,0.015195,0.346205,0.015195,0.108244,2.25545,1.195943,0.914332,0.043889,0.818275,0.941173,0.056989
sz.002311,2021-10-20,2021-09-30,0.121929,0.030592,0.091072,1967483737.74,1.321816,,1661161061.0,1657637714.0,True,2021-10-21,32.560396,8.292282,7.308986,36.940827,3.992119,2.015371,0.247558,0.288738,-0.160662,-0.19697,-0.157699,1.202777,0.617296,0.194994,0.291253,0.552884,2.236555,0.494703,0.505297,0.327987,9.546364,0.035015,1.144577,0.035015,0.121929,2.227888,2.015371,0.887669,0.030592,0.76025,0.923238,0.043585
sz.002311,2022-04-12,2021-12-31,0.112264,0.02106,0.084883,1811090597.33,0.960802,85998559748.78,1661161061.0,1658126514.0,True,2022-04-13,72.014529,4.998991,9.728958,37.002935,5.663831,2.722527,0.03495,0.295042,-0.364488,-0.4,-0.367334,1.235054,0.5507,0.133618,0.568649,0.553043,2.237351,0.45172,0.54828,0.329052,9.492038,0.036488,1.732629,0.036488,0.112264,2.221837,2.722527,0.881262,0.02106,0.735686,0.894649,0.031997
sz.002311,2022-04-12,2022-03-31,0.013727,0.011628,0.080249,232006065.64,0.655849,,1661161061.0,1658126514.0,True,2022-04-13,12.033992,7.478815,1.910765,47.101551,1.079773,0.5157,0.055411,0.257196,-0.711419,-0.72093,-0.71623,1.183638,0.599842,0.143235,0.407451,0.609781,2.562663,0.499707,0.500293,0.285431,3.196948,-0.052454,-4.51116,-0.052454,0.013727,2.646243,0.5157,0.865085,0.011628,0.644219,0.765379,0.023582
sz.002311,2022-08-30,2022-06-30,0.061917,0.022178,0.08761,1027415254.84,0.591147,46325511713.26,1661161061.0,1658346564.0,True,2022-08-31,22.043842,8.165546,4.247076,42.382104,2.461181,1.172255,0.060239,0.193913,-0.38705,-0.408602,-0.400666,1.145935,0.561785,0.149926,0.27836,0.61502,2.597538,0.496491,0.503509,0.284768,6.938815,0.051344,2.315087,0.051344,0.061917,2.663891,1.172255,0.894021,0.022178,0.743579,0.855883,0.034848
sz.002311,2022-10-21,2022-09-30,0.136403,0.028907,0.090324,2282322443.32,1.174673,,1661161061.0,1658346564.0,True,2022-10-22,32.839744,8.221745,7.599224,35.529944,3.865258,1.901144,0.114539,0.306241,0.160021,0.198113,0.203424,1.181091,0.70485,0.306171,0.470929,0.62259,2.649642,0.522031,0.477969,0.28509,7.147459,0.079013,2.73337,0.079013,0.136403,2.69531,1.901144,0.920881,0.028907,0.808788,0.893771,0.039989
sz.002311,2023-04-25,2022-12-31,0.182998,0.030219,0.092745,3164445838.92,1.77836,104715417485.92,1661161061.0,1658348664.0,True,2023-04-26,64.20043,5.607439,8.817862,40.826047,5.611645,2.621609,0.229191,0.239324,0.709327,0.826531,0.805448,1.217125,0.492901,0.169828,0.261955,0.562588,2.286177,0.479626,0.520374,0.337335,9.574939,0.065109,2.15453,0.065109,0.182998,2.474331,2.621609,0.933542,0.030219,0.827799,0.895561,0.040763
sz.002311,2023-04-25,2023-03-31,0.022591,0.018633,0.083937,435246260.66,1.900135,,1663748590.0,1662559118.0,True,2023-04-26,9.388928,9.585759,1.730766,51.999076,1.071911,0.520356,0.2372,0.091199,0.876012,1.083333,1.032384,1.125797,0.516653,0.185232,0.022119,0.571178,2.331969,0.491101,0.508899,0.336529,3.911187,0.008591,0.461063,0.008591,0.022591,2.486072,0.520356,0.937192,0.018633,0.819344,0.81313,0.027968
sz.002311,2023-08-29,2023-06-30,0.061047,0.022299,0.088608,1175982696.21,1.884774,52736651945.8,1663749970.0,1662560498.0,True,2023-08-30,19.159281,9.394925,3.875792,46.442025,2.313714,1.141187,0.197941,0.110593,0.144603,0.218182,0.197761,1.086929,0.543791,0.25841,0.076744,0.596275,2.476935,0.505714,0.494286,0.310218,7.342998,0.105172,4.71643,0.105172,0.061047,2.564222,1.141187,0.935541,0.022299,0.79108,0.863816,0.032632
sz.002311,2023-10-20,2023-09-30,0.121256,0.027388,0.087085,2380695651.95,1.865645,,1663749970.0,1662560498.0,True,2023-10-21,28.138189,9.5955,6.609481,40.850291,3.659084,1.83835,0.1808,0.061595,0.043102,0.070866,0.071286,1.114725,0.631961,0.322842,0.008553,0.591483,2.44788,0.52243,0.47757,0.316329,7.613415,0.106974,3.905947,0.106974,0.121256,2.546481,1.83835,0.945763,0.027388,0.823166,0.901561,0.036904
sz.002311,2024-04-23,2024-03-31,0.043645,0.038813,0.107507,899371723.31,1.919785,,1663749970.0,1662560498.0,True,2024-04-24,8.445363,10.656735,2.027226,44.396212,1.105567,0.515975,0.082331,-0.010322,1.066351,1.08,1.110014,1.071951,0.537983,0.234532,-0.07813,0.532043,2.136951,0.466219,0.533781,0.370932,14.022054,-0.109914,-2.831863,-0.109914,0.043645,2.277292,0.515975,0.956995,0.038813,0.879318,0.939373,0.046989
sz.002311,2024-04-23,2023-12-31,0.14631,0.024729,0.084712,2871515624.22,1.647637,116117168742.97,1663749970.0,1662560498.0,True,2024-04-24,57.655791,6.243952,9.421646,38.21007,5.513227,2.609829,0.101756,0.006214,-0.093778,-0.072626,-0.073064,1.134032,0.595056,0.366874,-0.050779,0.532674,2.139833,0.467197,0.532803,0.371902,10.495069,0.109358,4.422185,0.109358,0.14631,2.374693,2.609829,0.954637,0.024729,0.8162,0.904717,0.033489
sz.002311,2024-07-30,2024-06-30,0.106827,0.042602,0.111455,2227923806.52,2.263636,52295799651.78,1663749970.0,1662521303.0,True,2024-07-31,17.021131,10.575091,4.298907,41.871176,2.300441,1.11337,0.10532,0.020924,0.894521,0.910448,0.931545,1.07452,0.563419,0.244257,-0.037023,0.005624,2.285352,0.499248,0.500752,0.34392,17.372157,0.036354,0.853327,0.036354,0.106827,2.361241,1.11337,0.953825,0.042602,0.883765,0.942437,0.05115
sz.002311,2024-10-19,2024-09-30,0.173235,0.044666,0.113309,3790348531.73,2.472431,,1663749970.0,1662521303.0,True,2024-10-20,25.810531,10.460846,7.380167,36.584374,3.467345,1.739525,0.148987,0.049444,0.592118,0.602941,0.609463,1.132394,0.710201,0.428346,-0.013526,0.00556,2.252212,0.530907,0.469093,0.357426,14.532592,0.092079,2.061517,0.092079,0.173235,2.332087,1.739525,0.956066,0.044666,0.888977,0.954995,0.052612
sz.002311,2025-04-22,2024-12-31,0.206831,0.040803,0.113101,4676095598.27,2.707135,114601056662.29,1663749970.0,1662521303.0,True,2025-04-23,54.290849,6.630952,9.576782,37.590845,5.162833,2.467528,0.216734,0.075846,0.628442,0.63253,0.643041,1.267299,0.658153,0.439211,-0.033197,0.004787,1.918224,0.487928,0.512073,0.431957,24.382238,0.069775,1.710028,0.069775,0.206831,2.132771,2.467528,0.963196,0.040803,0.866958,0.958987,0.049078
sz.002311,2025-04-22,2025-03-31,0.052933,0.051776,0.126602,1326964544.14,2.960571,,1663749970.0,1662521303.0,True,2025-04-23,8.748038,10.288021,1.903528,47.281324,1.102653,0.533902,0.240162,0.062017,0.475435,0.480769,0.489901,1.271731,0.595501,0.248957,-0.079426,0.004612,1.855921,0.480446,0.519554,0.444731,19.141275,-0.087785,-1.695473,-0.087785,0.052933,1.981465,0.533902,0.966378,0.051776,0.93682,0.971109,0.056912
sz.002311,2025-07-29,2025-06-30,0.109237,0.047071,0.117331,2769223768.96,3.015771,58830895138.88,1663749970.0,1662521303.0,True,2025-07-30,17.72872,10.153017,4.440254,40.537801,2.397035,1.190577,0.211815,0.030333,0.242962,0.242188,0.241638,1.19403,0.629634,0.290876,-0.099015,0.004918,1.967818,0.505007,0.494993,0.416504,37.517242,0.051811,1.100702,0.051811,0.109237,2.045762,1.190577,0.952809,0.047071,0.919162,0.973346,0.052613
sz.002311,2025-10-18,2025-09-30,0.168481,0.045407,0.111326,4363353390.06,3.018843,,1663749970.0,1662521303.0,True,2025-10-19,26.134745,10.331075,7.827382,34.494213,3.942798,1.942157,0.138745,-0.037965,0.151175,0.142202,0.14311,1.203363,0.701647,0.336886,-0.173191,0.004778,1.915124,0.496994,0.503006,0.429854,23.728436,0.052214,1.149903,0.052214,0.168481,2.012367,1.942157,0.949368,0.045407,0.916255,0.97818,0.050663
sz.002311,2026-04-28,2025-12-31,0.177776,0.035381,0.103332,4545393791.33,2.572701,128468230914.96,1663749970.0,1662521303.0,True,2026-04-29,49.73782,7.237953,10.166139,35.41181,5.680995,2.683934,0.014371,-0.011422,-0.027951,-0.04797,-0.049659,1.14329,0.545209,0.27988,-0.041366,0.464185,1.866317,0.456775,0.543225,0.429932,42.777535,0.048731,1.377301,0.048731,0.177776,1.988018,2.683934,0.941685,0.035381,0.876903,0.976623,0.041314
sz.002311,2026-04-28,2026-03-31,0.035714,0.032586,0.099216,945297381.76,2.335148,,1663749970.0,1662521303.0,True,2026-04-29,7.454075,12.073932,2.187782,41.137215,1.20574,0.579411,0.035995,0.097738,-0.287624,-0.298701,-0.308207,1.16059,0.609936,0.270357,0.165738,0.489752,1.959833,0.502071,0.497929,0.410933,14.354677,0.000839,0.025741,0.000839,0.035714,2.015623,0.579411,0.938457,0.032586,0.857362,0.96231,0.039496
