date,hog_hk_cofco_joycome_open,hog_hk_cofco_joycome_high,hog_hk_cofco_joycome_low,hog_hk_cofco_joycome_close,hog_hk_cofco_joycome_volume,hog_hk_cofco_joycome_amount,hog_hk_cofco_joycome_amplitude,hog_hk_cofco_joycome_pct_chg,hog_hk_cofco_joycome_turnover,hog_hk_cofco_joycome_close_ret1,hog_hk_cofco_joycome_close_ret5,hog_hk_cofco_joycome_close_ret20,hog_hk_cofco_joycome_close_ma20_gap,hog_hk_cofco_joycome_close_z20,hog_hk_cofco_joycome_volume_ret1,hog_hk_cofco_joycome_volume_ret5,hog_hk_cofco_joycome_volume_ret20,hog_hk_cofco_joycome_volume_ma20_gap,hog_hk_cofco_joycome_volume_z20,hog_hk_cofco_joycome_amount_ret1,hog_hk_cofco_joycome_amount_ret5,hog_hk_cofco_joycome_amount_ret20,hog_hk_cofco_joycome_amount_ma20_gap,hog_hk_cofco_joycome_amount_z20
2023-03-31,2.06,2.2,2.06,2.07,48044000.0,102536326.0,,,,0.009756097560975618,-0.05045871559633042,-0.13750000000000007,-0.06630581867388374,-1.4569459674477254,1.0958862278061337,1.5441643719550942,4.466378427579929,1.2333580426419468,2.5264569102835885,1.1897783191792075,1.4645949594462975,3.8641174754449095,1.1694910992459988,2.5404554433239075
2023-04-03,2.09,2.23,2.09,2.15,44352000.0,96131068.0,,,,0.03864734299516903,-0.004629629629629761,-0.10416666666666663,-0.022949329697796172,-0.5245593906346381,-0.0768462242943968,0.5443972421477818,2.2371359754762428,0.889349129959667,1.798427503861002,-0.06246818322708381,0.5549330572604327,1.913513819867258,0.8725984193304115,1.8590079797697945
2023-04-04,2.17,2.22,2.12,2.18,31009146.0,67593817.0,,,,0.013953488372093092,0.01869158878504673,-0.08786610878661083,-0.003656307129798919,-0.09465528380773124,-0.3008399621212121,0.2184819049864435,0.6482828894913093,0.24000371923386465,0.4897224732119131,-0.29685773385977565,0.23649383298083015,0.4930668642584197,0.24042502592067105,0.5107227294107559
2023-04-06,2.19,2.22,2.13,2.15,21536225.0,46644524.0,,,,-0.013761467889908396,0.05392156862745101,-0.07327586206896552,-0.012629161882893314,-0.3935446499935806,-0.3054879679691921,-0.5714252310410979,0.7842771333885667,-0.15930303623928577,-0.33355325854260215,-0.30992913153580304,-0.547121382087215,0.6528279609823027,-0.16119893964141863,-0.3485810744115161
2023-04-11,2.16,2.18,2.13,2.14,19820000.0,42687551.0,,,,-0.0046511627906975495,0.043902439024390505,-0.04888888888888887,-0.013370216689718717,-0.47181644215180846,-0.07969014996825119,-0.13536622606116133,-0.03378345439477404,-0.24033417270466373,-0.5286903585651175,-0.08483253039520777,-0.08835943976911464,-0.08599209484473391,-0.24486560592277118,-0.5536163983127224
2023-04-12,2.15,2.15,2.04,2.06,50000000.0,103659123.0,,,,-0.03738317757009346,-0.004830917874396046,-0.04629629629629628,-0.047839149526230584,-1.7633792930625383,1.522704339051463,0.040712680043293537,0.24378109452736307,0.9189608001346541,2.015772758185247,1.428322088563947,0.010950236309422712,0.18605683088700276,0.8402465343360686,1.885498645168808
2023-04-13,2.05,2.08,2.01,2.07,16729000.0,34299390.0,,,,0.004854368932038833,-0.037209302325581395,-0.06334841628959287,-0.04100069492703273,-1.402494779538879,-0.66542,-0.622812950937951,-0.21699040486777443,-0.3698054187304992,-0.774897701076291,-0.6691136389413597,-0.6432018210803608,-0.25746745571353236,-0.39975149637503793,-0.8655212335779104
2023-04-14,2.08,2.09,2.06,2.08,19360000.0,40148129.0,,,,0.004830917874396157,-0.04587155963302758,-0.07555555555555549,-0.033232628398791486,-1.1028889494469365,0.15727180345507796,-0.3756680690271187,-0.4635484496661032,-0.2642691133939472,-0.542859865666499,0.1705202045867289,-0.40603843987683075,-0.511138476996928,-0.2900084160205769,-0.6123101325531324
2023-04-17,2.09,2.12,2.06,2.11,24559000.0,51291440.0,,,,0.014423076923076872,-0.018604651162790753,-0.06222222222222229,-0.015398973401773208,-0.5294241157496945,0.2685433884297521,0.14035769964327538,0.52920298879203,-0.03605215003006179,-0.07241810924684577,0.27755492665673165,0.09962404161311622,0.41479186951952496,-0.05798161140634728,-0.11997805315891015
2023-04-18,2.11,2.12,2.08,2.09,10755574.0,22535601.0,,,,-0.009478672985781977,-0.02336448598130858,-0.03240740740740755,-0.021535580524344677,-0.8021657624024491,-0.562051630766725,-0.457337336024218,-0.5017522283758804,-0.5847664616578342,-1.2124925232018646,-0.560636219220985,-0.47208025590411595,-0.5217362478538394,-0.5917488422235286,-1.2573674285744831
2023-04-19,2.09,2.09,2.04,2.05,16894002.0,34833804.0,,,,-0.019138755980861233,-0.004854368932038944,-0.08071748878923779,-0.0386869871043376,-1.4239853306378736,0.5707206328551131,-0.6621199600000001,-0.16825098080301437,-0.3338565835230155,-0.6554925520873194,0.5457233201812546,-0.6639581448127823,-0.22018579042642716,-0.3545845618804603,-0.710242591088972
2023-04-20,2.05,2.05,2.02,2.04,21839000.0,44457970.0,,,,-0.004878048780487698,-0.01449275362318836,-0.051162790697674376,-0.03932187426418643,-1.4926881470337698,0.2927073170702832,0.30545758861856664,0.7640549273021002,-0.1330302652369827,-0.2575849453560317,0.2762881136955355,0.2961737803500295,0.660233063150367,-0.16868915185517064,-0.331523393740101
2023-04-21,2.04,2.05,2.0,2.01,23501000.0,47435180.0,,,,-0.014705882352941346,-0.033653846153846256,-0.08636363636363653,-0.05099150141643061,-1.8447748109704283,0.0761023856403682,0.2138946280991736,1.363097033685269,-0.0842453499475384,-0.1704072300426626,0.06696684531479957,0.1815041243889597,1.1958301836046843,-0.12744190061015281,-0.2606665307609218
2023-04-24,2.03,2.03,1.97,2.0,16543000.0,32983114.0,,,,-0.004975124378109319,-0.05213270142180093,-0.0825688073394496,-0.051458382736542685,-1.8102531137376159,-0.29607250755287007,-0.3263976546276314,0.12775240302679114,-0.3719625848617619,-0.8061249633491773,-0.3046697830597459,-0.3569470071419325,0.024296770819552505,-0.4073646367575936,-0.8887807261658045
2023-04-25,2.0,2.0,1.93,1.94,26170000.0,51170660.0,,,,-0.030000000000000027,-0.0717703349282296,-0.12612612612612628,-0.0759704691593236,-2.568031303129645,0.5819379798101916,1.433156984462196,0.49346573075386635,-0.010005389796220232,-0.021919382330317545,0.5514199174765608,1.2706587678757715,0.32115524641615756,-0.08121948482676666,-0.17758733242263974
2023-04-26,1.93,1.97,1.93,1.96,10881000.0,21254250.0,,,,0.010309278350515427,-0.04390243902439017,-0.10091743119266061,-0.06017741548789246,-1.9305287563335665,-0.5842185708826901,-0.35592525678640263,-0.4237979241686084,-0.5950025729396096,-1.3451801035552753,-0.5846399088852869,-0.38983838802101545,-0.48912624959069173,-0.6225898431432924,-1.3921168271420399
2023-04-27,1.97,1.97,1.94,1.96,10710000.0,20948380.0,,,,0.0,-0.03921568627450989,-0.09259259259259267,-0.05519402265606155,-1.714957654512865,-0.01571546732837059,-0.5095929300792161,-0.6270631659586322,-0.5953403666137311,-1.2816171321679706,-0.014391004152110809,-0.5288048464650995,-0.6611571135561158,-0.6211768793339846,-1.3109690476820581
2023-04-28,1.97,2.03,1.96,2.02,14243000.0,28467780.0,,,,0.030612244897959107,0.004975124378109541,-0.05607476635514019,-0.021554855897311542,-0.6520448133031721,0.32987861811391217,-0.3939406833751755,-0.44033164367951594,-0.4428991661943439,-0.8866401090921296,0.35894899748811127,-0.39985934489971364,-0.479238842087361,-0.46544232057690926,-0.9099510193800209
2023-05-02,2.03,2.03,1.94,1.95,8184000.0,16001220.0,,,,-0.034653465346534684,-0.025000000000000022,-0.044117647058823595,-0.052708282730143274,-1.631265917392578,-0.4254019518359896,-0.5052892462068548,-0.8371369212032446,-0.6727183819838252,-1.2920292274162897,-0.4379182359846816,-0.5148663040124107,-0.844641776202531,-0.6919580406956105,-1.2932719256285412
2023-05-03,1.95,2.01,1.91,1.99,11790538.0,23146129.0,,,,0.02051282051282044,0.02577319587628879,-0.029268292682926744,-0.031158714703018453,-0.9047158271013411,0.4406815738025416,-0.5494635842567825,-0.4856459451206212,-0.4851888596188859,-0.9189830098092143,0.4465227651391581,-0.5476679605070562,-0.5056884380943676,-0.5136879026643588,-0.9352737982497147
2023-05-04,1.99,2.01,1.98,1.98,11786100.0,23511419.0,,,,-0.005025125628140725,0.010204081632652962,-0.04347826086956519,-0.0346172598732325,-0.9836971756387777,-0.0003764035195000792,0.08318169285911226,-0.7546811256348347,-0.47256389467133064,-0.855445712690107,0.015781904611349873,0.10619847795146864,-0.7707015658041034,-0.4934114584334347,-0.8574190753440089
2023-05-05,1.98,2.05,1.97,2.03,13343000.0,26879610.0,,,,0.025252525252525082,0.03571428571428559,-0.05581395348837215,-0.008062545809919497,-0.2238232508258663,0.13209628290952913,0.2458450046685341,-0.699156746031746,-0.35017211270902604,-0.6562692237670879,0.14325766556242314,0.2831354978284717,-0.7203858174133673,-0.3669431789309877,-0.6591660861548587
2023-05-08,2.03,2.05,2.02,2.04,10456810.0,21314853.0,,,,0.0049261083743843415,0.00990099009900991,-0.06422018348623859,-0.00024503798088693074,-0.007181725123001497,-0.21630742711534134,-0.2658281260970301,-0.662783038268774,-0.44913940428087884,-0.8968837374635261,-0.20702521353546421,-0.2512639552504621,-0.684662681499404,-0.4534296341656996,-0.8762429974491328
2023-05-09,2.04,2.1,2.02,2.05,23667000.0,48908900.0,,,,0.004901960784313708,0.05128205128205132,-0.04651162790697683,0.00811408900909738,0.26868133314691367,1.263309747427753,1.8918621700879767,0.09893911305254277,0.3181240703509778,0.6178487086898435,1.2945924140316616,2.056573186294545,0.04854537694499794,0.3332667693583222,0.6313048044570634
2023-05-10,2.06,2.06,2.02,2.06,8520090.0,17404728.0,,,,0.004878048780487809,0.035175879396984966,-0.03738317757009346,0.015528715799852044,0.5708432963302595,-0.6400012675877804,-0.27737903054126967,-0.5701266397578204,-0.5282760423256383,-1.0259211790921599,-0.644139860025476,-0.2480501599209095,-0.5922762587153336,-0.5270033425787077,-0.9978858488235356
2023-05-11,2.06,2.07,2.0,2.01,11036000.0,22414494.0,,,,-0.024271844660194275,0.015151515151515138,-0.024271844660194275,-0.007162262286984689,-0.2943865019282062,0.2952914816627523,-0.06364276563070059,-0.77928,-0.36924908812456114,-0.678034942087989,0.2878393733013236,-0.04665498922034439,-0.7837672811490022,-0.3691848023211597,-0.6609400771671317
2023-05-12,2.0,2.02,1.97,1.98,10300000.0,20554540.0,,,,-0.01492537313432829,-0.024630541871921152,-0.04347826086956519,-0.020771513353115667,-0.8637861118448135,-0.0666908300108735,-0.2280596567488571,-0.3843027078725566,-0.3375526598202927,-0.9082958465615879,-0.08297996822948583,-0.23531107780209604,-0.40073161650979794,-0.3468601927054039,-0.9181709516214343
2023-05-15,2.0,2.01,1.97,1.99,8791000.0,17459440.0,,,,0.005050505050504972,-0.02450980392156865,-0.04326923076923084,-0.013630731102849847,-0.5716188873356719,-0.146504854368932,-0.15930384122882602,-0.5459194214876033,-0.4226685771470393,-1.0932546405032197,-0.15057987189204913,-0.18087917378552876,-0.5651244420381334,-0.4328240398179001,-1.1000674532363655
2023-05-16,1.99,2.02,1.99,2.0,7235000.0,14488162.0,,,,0.005025125628140614,-0.024390243902438935,-0.05213270142180093,-0.006458022851465461,-0.28185256936189457,-0.17699920373108857,-0.6943000802805595,-0.7054033144672014,-0.5077730928797748,-1.250123451488109,-0.17018174695179222,-0.7037724831267929,-0.7175325551398051,-0.5113386447521453,-1.2375809119165107
2023-05-17,2.01,2.07,1.99,2.0,24595000.0,49960693.0,,,,0.0,-0.029126213592232997,-0.04306220095693769,-0.0037359900373598043,-0.18696263963179272,2.3994471319972357,1.8867065958223446,1.2867212851680438,0.778083895297369,1.8830371935538026,2.448380339756002,1.8705242046873698,1.2169674108092345,0.7965971548200474,1.9140514222448557
2023-05-18,2.01,2.02,1.96,1.98,20397000.0,40443420.0,,,,-0.010000000000000009,-0.01492537313432829,-0.03414634146341455,-0.011482775836245684,-0.6551054178170973,-0.17068509859727587,0.8482239942007974,0.20735157957244232,0.4043384052782799,0.9556728243127595,-0.19049521590903473,0.8043423152893838,0.16103943169686552,0.3860090442191102,0.9008632854567434
2023-05-19,1.97,1.99,1.94,1.95,14997603.0,29368429.0,,,,-0.015151515151515138,-0.015151515151515138,-0.044117647058823595,-0.024756189047261734,-1.4716796163654247,-0.2647152522429769,0.4560779611650485,-0.31326512202939694,0.02028487926968081,0.04759418471536489,-0.2738391313098645,0.42880497447279287,-0.3394113811314372,-0.0031166778638459514,-0.007230859557655188
2023-05-22,1.95,1.98,1.94,1.98,12956000.0,25473930.0,,,,0.01538461538461533,-0.005025125628140725,-0.01492537313432829,-0.007518796992481147,-0.4418206417219214,-0.13612862002014592,0.473780002275054,-0.44870431045487424,-0.09760550253920175,-0.2321179802644854,-0.13260835300383278,0.4590347685836429,-0.4629738940592193,-0.11258503236007078,-0.26493677844811947
2023-05-23,1.97,1.98,1.94,1.95,13216000.0,25874615.0,,,,-0.015151515151515138,-0.025000000000000022,-0.025000000000000022,-0.021820917983446098,-1.282598276565496,0.02006792219820941,0.8266758811333794,-0.20111225291664148,-0.044403636774452915,-0.10879988243950561,0.015729218067255468,0.7859142519251234,-0.2155193411998637,-0.06277567765672742,-0.15222370787838924
2023-05-24,1.95,1.95,1.92,1.92,14418000.0,27793306.0,,,,-0.015384615384615441,-0.040000000000000036,-0.010309278350515427,-0.03566047212456058,-2.015409256176152,0.09095036319612593,-0.41378328928644037,-0.44906381352693925,0.055200260604750584,0.1344670912162113,0.0741534125242056,-0.4436965476039334,-0.45685074220266064,0.019852406785184185,0.04779657444448309
2023-05-25,1.92,1.92,1.85,1.89,26957000.0,50664084.0,,,,-0.015625,-0.045454545454545525,-0.0357142857142857,-0.05025125628140692,-2.703274367813454,0.8696767928977667,0.3216159239103791,1.4774377355022517,1.0615384089471456,2.9008650701298206,0.8228880004415451,0.25271512646556604,1.3837154451462648,0.9423869226571251,2.501032425838634
2023-05-29,1.9,1.9,1.83,1.84,21708000.0,40246690.0,,,,-0.026455026455026398,-0.05641025641025632,-0.061224489795918324,-0.07374779763402972,-3.420439251981993,-0.19471751307638085,0.4474312995216636,1.026890756302521,0.563981784799543,1.3815697994173632,-0.20561694157936417,0.3704066363236522,0.921231617910311,0.4606527700141074,1.1357741241234545
2023-05-30,1.84,1.86,1.81,1.86,11766000.0,21608455.0,,,,0.010869565217391353,-0.06060606060606055,-0.07920792079207917,-0.060843221408735104,-2.2418030344446382,-0.4579878385848535,-0.09184933621488112,-0.17390999087270942,-0.1846073069725941,-0.4536427852966877,-0.4630998226189532,-0.15174238917983995,-0.2409504710237328,-0.24230899424138563,-0.60586173456154
2023-05-31,1.86,1.86,1.79,1.83,25550000.0,46467185.0,,,,-0.016129032258064502,-0.06153846153846143,-0.06153846153846143,-0.0722433460076044,-2.407332490197025,1.1715111337752848,0.9332627118644068,2.1219452590420333,0.7859630510946798,1.9050062989497056,1.1504168160102144,0.7958599577230425,1.903977634205392,0.6491845091548478,1.589152587413828
2023-06-01,1.83,1.86,1.81,1.84,12788000.0,23392700.0,,,,0.005464480874316946,-0.04166666666666663,-0.07537688442211055,-0.06432748538011712,-1.8840436754207068,-0.49949119373776907,-0.11305312803440148,0.08459851450374867,-0.15725970498270636,-0.383466960179136,-0.49657591696161496,-0.15833330514908883,0.010652796413603394,-0.21234456977345362,-0.5332819809382057
2023-06-02,1.84,1.88,1.84,1.87,13646000.0,25438315.0,,,,0.016304347826086918,-0.01058201058201047,-0.05555555555555547,-0.04543134252169467,-1.2269030353743866,0.0670941507663434,-0.4937864005638609,0.15780453245772552,-0.10366273483698896,-0.2546116331374356,0.08744672483296068,-0.4979023996565298,0.08195575094808194,-0.14382209398089396,-0.3615606269727717
2023-06-05,1.87,1.89,1.84,1.87,11021000.0,20521450.0,,,,0.0,0.016304347826086918,-0.07881773399014769,-0.04274379319170696,-1.1134375194958752,-0.19236406272900486,-0.49230698360051595,-0.17402383272127708,-0.28048090512303114,-0.6976682835462457,-0.19328579742801366,-0.49010837909900173,-0.23654212244894923,-0.3115415729501614,-0.7887699494639405
2023-06-06,1.87,1.88,1.83,1.85,7915000.0,14677470.0,,,,-0.010695187165775444,-0.005376344086021501,-0.09313725490196079,-0.04908763813929584,-1.274406970398433,-0.28182560566191817,-0.32729899711031785,-0.2430769995820905,-0.47931314582047835,-1.1716444287948184,-0.2847742240436226,-0.3207533810260844,-0.311397080711746,-0.5022885693233048,-1.2404576175842161
2023-06-07,1.85,1.88,1.83,1.86,8399000.0,15518680.0,,,,0.00540540540540535,0.016393442622950838,-0.09268292682926815,-0.039256198347107585,-1.0219516770866686,0.06114971572962724,-0.6712720156555774,-0.6451176743989522,-0.4428148764235341,-1.0519378478494448,0.05731301102983011,-0.6660292634468818,-0.6827023302507315,-0.4677737420598387,-1.1117810866517615
2023-06-08,1.85,1.88,1.82,1.87,21644000.0,40314337.0,,,,0.005376344086021501,0.016304347826086918,-0.09223300970873782,-0.02932779652219053,-0.794630554392271,1.5769734492201453,0.6925242414763841,1.5403487521845425,0.5124469425503171,1.187925494421971,1.5977942067237678,0.723372547846123,1.3162865285800502,0.4665870950807487,1.096460149361683
2023-06-09,1.88,1.88,1.85,1.87,8584000.0,16029782.0,,,,0.0,0.0,-0.06965174129353213,-0.024517475221700447,-0.7260450549056975,-0.6034004805026798,-0.37095119448922764,-0.22218194998187746,-0.42646314611630076,-1.0257242100871022,-0.6023801160366349,-0.36985676920818067,-0.2848474741388318,-0.4401840139821793,-1.0700187321466155
2023-06-12,1.87,1.91,1.85,1.89,19638000.0,36927159.0,,,,0.010695187165775222,0.010695187165775222,-0.045454545454545525,-0.010471204188481797,-0.3244428422614271,1.287744641192917,0.7818709735958624,0.9066019417475728,0.32294271570127764,0.7576168856834491,1.3036594633663765,0.7994419984942585,0.7965451428248942,0.3041653012212704,0.7152834757499317
2023-06-13,1.9,1.94,1.88,1.9,13212000.0,25145732.0,,,,0.005291005291005346,0.027027027027026973,-0.045226130653266416,-0.002886381527158255,-0.0924161966281177,-0.3272227314390468,0.6692356285533796,0.50290069389148,-0.13709549747213623,-0.3321825805827075,-0.31904504215989105,0.7132197851537083,0.44023702936634845,-0.13687661011633345,-0.3311560332095612
2023-06-14,1.91,1.93,1.88,1.9,10533000.0,20050696.0,,,,0.0,0.021505376344086002,-0.050000000000000044,-0.0005260389268807453,-0.017827844817955543,-0.20277020890099906,0.25407786641266816,0.4558396682791983,-0.32185734356597573,-0.812319373908748,-0.20262030948234078,0.29203617833475537,0.383936485525217,-0.3207236395284153,-0.8043983862850965
2023-06-15,1.92,1.93,1.89,1.92,16876000.0,32335916.0,,,,0.010526315789473717,0.026737967914438387,-0.040000000000000036,0.012658227848101111,0.470298070226031,0.6022026013481439,-0.22029199778229536,-0.3138442772921326,0.07510782859775555,0.197771116121136,0.6127079079948148,-0.19790530103471626,-0.3527728688631281,0.08524875291048861,0.2217076440756008
2023-06-16,1.94,2.01,1.93,1.98,35977000.0,71168440.0,,,,0.03125,0.05882352941176472,0.0,0.046511627906976605,1.9443437876674974,1.1318440388717708,3.191169617893756,0.76383781928715,1.3497362464006173,3.6946913688720677,1.2009099726755847,3.4397634353355526,0.759703803486451,1.4613308433678385,4.040159814447953
2023-06-19,1.98,1.99,1.92,1.94,16554000.0,32068836.0,,,,-0.02020202020202022,0.02645502645502651,-0.00512820512820511,0.025369978858350795,1.0605511569095418,-0.539872696444951,-0.1570424686831653,0.10377638346607787,0.0288326624650157,0.06448062530341818,-0.5493952656542703,-0.1315650359129984,0.09194931741156465,0.05313370445717536,0.11620307697765556
2023-06-20,1.94,1.94,1.88,1.89,14011000.0,26647900.0,,,,-0.02577319587628868,-0.0052631578947368585,-0.045454545454545525,-0.0007930214115781098,-0.03360519611875925,-0.153618460794974,0.060475325461701424,0.08142945353504172,-0.13340631745619402,-0.2999571130986685,-0.1690406224909442,0.059738487628834935,0.04608515450894313,-0.1287518212360994,-0.2827864438389794
2023-06-21,1.88,1.88,1.84,1.86,20517000.0,38014020.0,,,,-0.015873015873015817,-0.021052631578947323,-0.0461538461538461,-0.014308426073131875,-0.6838298235294158,0.46434943972592957,0.9478780974081458,0.552436440677966,0.26486916368949465,0.5992344304787961,0.4265296702554422,0.8958952846325134,0.46916272957104876,0.2404807251540937,0.5299675375093632
2023-06-23,1.86,1.86,1.81,1.85,6362000.0,11681530.0,,,,-0.005376344086021501,-0.03645833333333326,-0.03645833333333326,-0.01726427622841953,-0.8789868610095407,-0.6899156796802651,-0.6230149324484475,-0.5587460119295325,-0.6164165516077103,-1.4210397670411414,-0.6927046915848416,-0.6387444227650765,-0.5796998744949593,-0.6262096715041658,-1.4027546224573193
2023-06-26,1.86,1.87,1.83,1.86,10382000.0,19190600.0,,,,0.00540540540540535,-0.06060606060606055,-0.015873015873015817,-0.010111761575305911,-0.5198578335085722,0.6318767683118516,-0.7114267448647746,-0.6148681233074897,-0.3584586199012538,-0.7693995699239402,0.6428156243231837,-0.7303495763009559,-0.621218850024013,-0.3696833858515888,-0.7703396220615079
2023-06-27,1.85,1.87,1.83,1.86,7497000.0,13944570.0,,,,0.0,-0.04123711340206182,0.010869565217391353,-0.009320905459387352,-0.4769875329072945,-0.2778848006164516,-0.5471185212033345,-0.6546434494195688,-0.5117280995691719,-1.0918727894096165,-0.27336456390107655,-0.5651675664186876,-0.6535225629735018,-0.5170259181322119,-1.0661971115965645
2023-06-28,1.86,1.86,1.82,1.84,10703000.0,19657090.0,,,,-0.010752688172043001,-0.026455026455026398,-0.010752688172043001,-0.020495075858397604,-1.0731333615218492,0.42763772175536885,-0.23610020698022982,-0.09034506204317527,-0.2691004944139419,-0.5444989579821957,0.4096591002806109,-0.2623399967727288,-0.09030562342379411,-0.28668013817875426,-0.5598490738142337
2023-06-29,1.83,1.87,1.82,1.85,10079000.0,18611260.0,,,,0.005434782608695565,-0.005376344086021501,0.010928961748633892,-0.01464713715046606,-0.7495518374257572,-0.05830141081939644,-0.5087488424233562,-0.6055185909980431,-0.30920567905719154,-0.621136864158774,-0.05320370410879738,-0.510410632708669,-0.5994751995413538,-0.32223170863643835,-0.6248367348932982
2023-06-30,1.86,1.9,1.84,1.88,7343000.0,13757238.0,,,,0.01621621621621605,0.01621621621621605,0.021739130434782483,0.0007985094490283728,0.04215658076757071,-0.27145550153785103,0.15419679346117565,-0.4257898029402565,-0.46854938517322986,-0.9455841592109064,-0.2608110358997725,0.17769144966455586,-0.4119003791781197,-0.47223190977025864,-0.9084635529749915
2023-07-03,1.89,1.96,1.87,1.92,26452000.0,50889283.0,,,,0.02127659574468077,0.032258064516129004,0.026737967914438387,0.021005051847912792,1.1479709478791977,2.6023423668800216,1.5478713157387785,0.9384434999267184,0.952948212024674,1.8449225393353188,2.699091561838212,1.651781757735558,1.000497399297084,0.989024094599178,1.8311703528033403
2023-07-04,1.9,1.99,1.9,1.94,15730551.0,30749201.0,,,,0.01041666666666674,0.043010752688172005,0.03743315508021383,0.030270844397238372,1.6098328213953434,-0.405317140480871,1.0982460984393758,0.42732519735051255,0.10896062375968896,0.20421463555730038,-0.39576273849250343,1.2051021293593132,0.4983931934634249,0.14489759433805238,0.26063101015701373
2023-07-05,1.94,1.97,1.92,1.93,6265000.0,12142827.0,,,,-0.005154639175257714,0.048913043478260754,0.043243243243243246,0.023058574078982375,1.161386340962714,-0.6017304161818616,-0.41465009810333553,-0.20846493998736582,-0.5655468620276796,-1.081895095657823,-0.6051010561217509,-0.3822673142362374,-0.17268936676416302,-0.5563289572975427,-1.0233953748009648
2023-07-06,1.93,1.93,1.88,1.9,15245000.0,29028850.0,,,,-0.015544041450777257,0.027027027027026973,0.021505376344086002,0.005025125628140836,0.2525018889853126,1.433359936153232,0.5125508482984422,0.8150970353613525,0.06326384666380869,0.11901328888616058,1.3906171108260046,0.5597466265045998,0.8705746880533654,0.06558176479286537,0.11908922480555821
2023-07-07,1.9,1.92,1.86,1.89,11273000.0,21327710.0,,,,-0.0052631578947368585,0.005319148936170137,0.010695187165775222,-0.0013210039630119352,-0.06761437392381452,-0.2605444408002624,0.5352035952607925,-0.4791628164849381,-0.23209637169418407,-0.4546912760583307,-0.26529263129610714,0.5502901091047492,-0.4709646347402414,-0.23605233941493386,-0.44682840469067514
2023-07-10,1.89,1.92,1.89,1.9,9454000.0,18009120.0,,,,0.005291005291005346,-0.01041666666666663,0.016042780748662944,0.003432796408766814,0.17758390692616186,-0.1613589993790473,-0.6425979132012702,0.10135135135135132,-0.332423721227857,-0.6410604936728653,-0.1555999214167859,-0.6461117363355267,0.12347878467717144,-0.33221479098228623,-0.6171246287777571
2023-07-11,1.9,1.92,1.88,1.9,7140000.0,13581100.0,,,,0.0,-0.020618556701030966,0.005291005291005346,0.0026385224274405594,0.13811699830523194,-0.2447641210069812,-0.5461061726318424,-0.6364191872899481,-0.49736636695540637,-0.9663360449434608,-0.24587653366738627,-0.5583267350589045,-0.6322192021325008,-0.4982487955279663,-0.9335722339996299
2023-07-12,1.9,1.94,1.9,1.92,5946000.0,11439670.0,,,,0.010526315789473717,-0.005181347150259086,0.010526315789473717,0.012925349512002082,0.6768412510563603,-0.16722689075630248,-0.050917797286512356,-0.5499545867393278,-0.5621591695671935,-1.0377615632485317,-0.15767721318597172,-0.057907190804908915,-0.5450651426651648,-0.5583155358928313,-0.9938354258174356
2023-07-13,1.93,1.96,1.93,1.95,10625000.0,20674205.0,,,,0.015625,0.026315789473684292,0.026315789473684292,0.028209860268916254,1.4616521570076388,0.7869155734947864,-0.30305018038701215,0.008734453621950022,-0.19610970361374347,-0.34319756295281895,0.8072378836102789,-0.28780489065188597,0.03109662627172649,-0.1800763495068729,-0.304615905063997
2023-07-14,1.95,1.96,1.92,1.93,5699000.0,11005932.0,,,,-0.01025641025641022,0.021164021164021163,0.005208333333333259,0.016324381253291387,0.8049483229971579,-0.46362352941176466,-0.4944557792956622,-0.6623014932448448,-0.5689621772857203,-0.9962698685736079,-0.46764908251611126,-0.48396091282186415,-0.659637537405775,-0.5640518965556968,-0.956013579951851
2023-07-18,1.92,1.95,1.9,1.93,15322000.0,29390650.0,,,,0.0,0.015789473684210575,-0.025252525252525304,0.016056857067649588,0.7848262587921832,1.6885418494472715,0.6206896551724137,-0.5741167968424271,0.21000787069765225,0.3463238536190885,1.670437178786858,0.6319870154677185,-0.587026918111455,0.21552089826488374,0.3445923350739689
2023-07-19,1.92,1.92,1.88,1.92,12925000.0,24599490.0,,,,-0.005181347150259086,0.010526315789473717,-0.010309278350515427,0.01212440695835526,0.6607725252663489,-0.15644171779141103,0.8102240896358543,-0.21922194031653985,0.11135210230908821,0.23802272786842196,-0.16301646952347093,0.8113032081348344,-0.2329160310028091,0.11357376969864563,0.23995269358448834
2023-07-20,1.93,1.94,1.88,1.89,16820000.0,31929370.0,,,,-0.015625,-0.015625,0.0,-0.0031645569620254443,-0.17762267731934867,0.30135396518375246,1.8287924655230405,0.20048533295268012,0.4691845677569251,1.0083067402989112,0.2979687790275327,1.7911093589238152,0.19819460445288373,0.4702401294853551,1.0001013461170323
2023-07-21,1.9,1.93,1.88,1.91,15465000.0,29466240.0,,,,0.010582010582010692,-0.02051282051282055,0.026881720430107503,0.007383966244725704,0.414452913745125,-0.08055885850178357,0.45552941176470596,-0.2462348296534581,0.334457671807294,0.7132530416407125,-0.0771430817457407,0.4252659292098535,-0.22485861795200823,0.340520946781679,0.7189029583789243
2023-07-24,1.91,1.93,1.89,1.91,10257000.0,19653250.0,,,,0.0,-0.010362694300518172,0.03243243243243232,0.006057413747695639,0.3504894088481423,-0.3367604267701261,0.7997894367432883,0.6122288588494185,-0.09521362050966631,-0.21144036520254889,-0.3330248447036337,0.7856961136957779,0.6824208815112405,-0.08817689141432383,-0.19234526975898403
