date,hog_hk_wh_group_open,hog_hk_wh_group_high,hog_hk_wh_group_low,hog_hk_wh_group_close,hog_hk_wh_group_volume,hog_hk_wh_group_amount,hog_hk_wh_group_amplitude,hog_hk_wh_group_pct_chg,hog_hk_wh_group_turnover,hog_hk_wh_group_close_ret1,hog_hk_wh_group_close_ret5,hog_hk_wh_group_close_ret20,hog_hk_wh_group_close_ma20_gap,hog_hk_wh_group_close_z20,hog_hk_wh_group_volume_ret1,hog_hk_wh_group_volume_ret5,hog_hk_wh_group_volume_ret20,hog_hk_wh_group_volume_ma20_gap,hog_hk_wh_group_volume_z20,hog_hk_wh_group_amount_ret1,hog_hk_wh_group_amount_ret5,hog_hk_wh_group_amount_ret20,hog_hk_wh_group_amount_ma20_gap,hog_hk_wh_group_amount_z20
2021-02-03,6.4,6.44,6.26,6.43,41009378.0,261325039.0,,,,0.022257551669316422,-0.0031007751937984773,-0.0892351274787535,-0.02892093936419249,-0.8754886069913501,0.07117486365560355,0.03393456998422506,-0.22099468083833262,0.0019567221550254033,0.0072444262856474215,0.08518059945952894,0.021473106789440033,-0.30137703651671277,-0.03827431585882579,-0.1363536343124522
2021-02-04,6.43,6.44,6.18,6.27,39659209.0,248311973.0,,,,-0.02488335925349927,-0.026397515527950444,-0.08998548621190128,-0.04855842185129,-1.628535077747404,-0.03292342058931008,-0.08097925351549251,0.473783777114855,-0.017061431298259433,-0.06429443557099768,-0.0497964758746291,-0.11006230198922595,0.33122636754893153,-0.06680688526860568,-0.2456050247624092
2021-02-05,6.26,6.37,6.24,6.35,27016786.0,170772137.0,,,,0.012759170653907415,0.007936507936507908,-0.07163742690058483,-0.031864613508156836,-1.068615828633822,-0.3187764788753099,-0.48624245782855213,-0.21697474927168825,-0.3408139244312778,-1.364928262389764,-0.3122678099778943,-0.48535340508492564,-0.27624955696427655,-0.3655783902162981,-1.4040607228680886
2021-02-08,6.39,6.39,6.24,6.3,24399494.0,153255543.0,,,,-0.007874015748031482,-0.0015847860538826808,-0.059701492537313494,-0.03588644884841985,-1.2400137898130419,-0.09687651225427041,0.14505726719095113,-0.49772822292765884,-0.3991863667221003,-1.5274682138934632,-0.10257290391581853,0.13922415330106497,-0.531280623261613,-0.42367490060941193,-1.5399384073089033
2021-02-09,6.28,6.3,6.21,6.27,20314173.0,126916105.0,,,,-0.004761904761904856,-0.0031796502384738856,-0.05855855855855863,-0.03753166014275855,-1.2746400669019045,-0.16743466073517754,-0.4693888921321522,-0.35943486327264007,-0.484435590999857,-1.731015383815607,-0.17186613602615342,-0.47296709327203623,-0.4003738990414476,-0.5066103596643488,-1.7193186539511882
2021-02-10,6.36,6.38,6.27,6.3,18350651.0,115821019.0,,,,0.004784688995215447,-0.02021772939346811,-0.0625,-0.03002309468822173,-0.9947644068694136,-0.09665773743287509,-0.5525254979482985,-0.5269420531017709,-0.5274333389408825,-1.747830316588705,-0.08742063113266829,-0.5567932585288928,-0.5552496017345527,-0.5422019628016972,-1.7000611696886323
2021-02-11,6.3,6.45,6.26,6.43,23027184.0,147140759.0,,,,0.02063492063492056,0.02551834130781505,-0.025757575757575757,-0.006796416434970642,-0.22782657888831814,0.25484289358453815,-0.41937359365891536,-0.4282110095331091,-0.3909736687227703,-1.174959775865075,0.2704149926361812,-0.40743590724882206,-0.4463083198417622,-0.40129741752889647,-1.1431767279545477
2021-02-16,6.5,6.52,6.44,6.5,30415742.0,197170165.0,,,,0.010886469673405896,0.023622047244094446,-0.007633587786259555,0.005336014229371244,0.1806079493037871,0.32086242069373316,0.12580904331107345,0.09435298133841763,-0.17678671158899073,-0.5029085430739947,0.3400105201305914,0.15458041612490914,0.08224613666253777,-0.17789527430559748,-0.48011896518267405
2021-02-17,6.53,6.54,6.44,6.53,17138856.0,111420271.0,,,,0.004615384615384688,0.0365079365079366,-0.010606060606060508,0.010366702769611713,0.3522927519213608,-0.436513631658238,-0.2975733021348721,-0.39160972388987547,-0.5377708888397301,-1.5452675833035423,-0.4349029884921991,-0.27297721949280496,-0.3963444415997852,-0.5368777888239,-1.4608889964395906
2021-02-18,6.55,6.56,6.4,6.51,43292278.0,280041802.0,,,,-0.003062787136294043,0.038277511961722466,-0.06060606060606055,0.007817942565214064,0.26838551863323246,1.5259724453020667,1.1311366207228817,-0.28356021881623694,0.18520967800658994,0.500180707183552,1.513382883443175,1.2065111594781452,-0.32646303756283823,0.18197380920367556,0.4671997971775111
2021-02-19,6.51,6.52,6.42,6.49,32676976.0,211649941.0,,,,-0.003072196620583667,0.030158730158730274,-0.04698972099853149,0.00799875747456702,0.3364938934693068,-0.24520081849238795,0.7806984613243422,-0.2782271335199279,-0.08391823661063957,-0.2408154873247675,-0.2442201860992167,0.8273880063168846,-0.31603491930806205,-0.08034442250716822,-0.22289155119954435
2021-02-22,6.52,6.96,6.5,6.8,104463853.0,707178927.0,,,,0.04776579352850541,0.05754276827371707,0.002949852507374562,0.05877773452705348,2.9815811219926527,2.1968641467925307,3.5365448506426143,1.0283005446871467,1.9812268005269371,5.673846078855475,2.3412668279458675,3.806138909477829,1.0217509576872539,2.139519858676695,5.957573634005002
2021-02-23,6.81,6.88,6.65,6.7,63686240.0,429998060.0,,,,-0.014705882352941124,0.030769230769230882,0.027607361963190247,0.04304506888767823,2.133060051869048,-0.39035141658043193,1.0938578450593117,0.08051314459324033,0.6898014155969729,1.3306269858655062,-0.39195295054373136,1.1808474928242818,0.11720530009989738,0.768663456477281,1.4080323861406332
2021-02-24,6.7,6.84,6.64,6.72,86476556.0,582118272.0,,,,0.0029850746268655914,0.029096477794793074,0.03384615384615386,0.044694908666925715,2.020278425652365,0.3578530621371272,4.045643419840857,0.8961435885165954,1.280146958792863,2.4475912707818908,0.35376953096020936,4.224527518874909,0.9770404173408451,1.3723532660967033,2.483157903453912
2021-02-25,6.71,7.13,6.71,6.96,109056992.0,760539609.0,,,,0.03571428571428581,0.06912442396313367,0.07407407407407396,0.0801582990610692,3.3178254159387697,0.261116272946855,1.519086475421783,2.359406426475933,1.7285141528912908,3.059154799384005,0.3065035845499109,1.715807438633751,2.6205735984765917,1.9278568661934785,3.2315827076266928
2021-02-26,6.8,7.03,6.73,6.96,83342321.0,574734310.0,,,,0.0,0.07241910631741133,0.07906976744186034,0.07614998067259382,2.539919260777017,-0.23579112653318002,1.5504906267948417,1.1012390586519563,0.9028335083452663,1.4508537600564828,-0.24430719557697622,1.7154947801284766,1.2465342144813958,1.0005803919604705,1.5090265601454607
2021-03-01,6.96,7.03,6.81,6.86,40216385.0,276795785.0,,,,-0.014367816091953922,0.008823529411764675,0.0652173913043479,0.05652240874788239,1.6468130359023887,-0.5174554233976757,-0.6150210446478553,-0.06806784362218743,-0.125407660792078,-0.20147479596369539,-0.5183934903764489,-0.6085915820848548,-0.007977743699112194,-0.08717222429580507,-0.1316490339907147
2021-03-02,7.0,7.09,6.86,6.89,52003441.0,362230202.0,,,,0.004373177842565523,0.028358208955223896,0.09365079365079354,0.05772182990482033,1.586892725467856,0.29309088820390006,-0.18344306399624155,-0.011090363131354697,0.13455112814748005,0.21530231277390496,0.30865505050953,-0.157600380801718,0.09163323308825011,0.1950153014963243,0.2943858424438663
2021-03-03,6.92,7.0,6.85,7.0,29171170.0,202426365.0,,,,0.0159651669085632,0.04166666666666674,0.10935023771790808,0.06976388782761522,1.859697639160579,-0.4390530811220742,-0.662669614178437,0.36898987335404,-0.3631719000499505,-0.580901378401565,-0.4411665181911032,-0.6522590429870581,0.5047351616700566,-0.33551818895806007,-0.5081531076432192
