rank,trade_date,date,stock_code,artifact_name,artifact_dir,samples,entry_policy,label_mode,model_name,feature_group,close,open,high,low,volume,amount,daily_vwap,hit_score,threshold,score_margin,entry_signal,signal_raw_score_pass,signal,reject_reason,target_hit_bps,round_trip_cost_bps,expected_return_col,realized_return,eval_label,sector,context_status,source_mode,rolling_label_cutoff,rolling_threshold_mode,rolling_train_rows,rolling_valid_rows,rolling_train_pool_rows,rolling_configured_train_rows,rolling_train_window_mode,rolling_fit_train_entry_rows,rolling_final_fit_entry_rows,rolling_valid_auc,rolling_valid_trades,rolling_valid_avg_return,rolling_valid_max_drawdown,pred_return_bps_override
22,20260520,2026-05-20,600522.SH,a_active_016_close_exit_close_all_days_sector_external_random_forest_600_d4,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600522.SH\a_active_016_close_exit_close_all_days_sector_external_random_forest_600_d4,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600522_pipeline_out\04_external\optical_cable_grid\training_samples_with_optical_cable_grid_external.csv,all_days,close_profit,random_forest_600_d4,reversal_fundamental_regime_sector_external,45.41,44.55,47.4,43.8,339723015.0,,45.7433503173166,0.535826813391575,0.5948867888778776,-0.059059975486302596,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.07705918263934797,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.6345029239766082,13,0.024508159501732043,-0.05026841075947053,245.08159501732044
23,20260520,2026-05-20,600522.SH,a_active_015_close_exit_close_vwap_low_sector_random_forest_600_d4,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600522.SH\a_active_015_close_exit_close_vwap_low_sector_random_forest_600_d4,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600522_pipeline_out\04_external\optical_cable_grid\training_samples_with_optical_cable_grid_external.csv,vwap_low,close_profit,random_forest_600_d4,reversal_fundamental_regime_sector,45.41,44.55,47.4,43.8,339723015.0,,45.7433503173166,0.5927704122734734,0.6538138393283194,-0.061043427054846,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.07705918263934797,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,233,233,0.5326510721247564,9,0.005526589735716899,-0.0834139511399099,55.26589735716899
24,20260520,2026-05-20,600312.SH,a_active_006_close_exit_close_vwap_low_reversal_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600312.SH\a_active_006_close_exit_close_vwap_low_reversal_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600312_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime,22.21,22.52,22.68,21.86,20901110.0,,22.18098474195868,0.19333627820014954,0.2595839202404022,-0.06624764204025269,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.049741879224876155,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,243,243,0.49285714285714294,24,0.004776190074514848,-0.06536003524739553,47.76190074514848
25,20260520,2026-05-20,600487.SH,a_active_002_target_exit_80bps_hit80_all_days_reversal_xgb_d2_200_lr003_mcw5,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600487.SH\a_active_002_target_exit_80bps_hit80_all_days_reversal_xgb_d2_200_lr003_mcw5,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600487_pipeline_out\04_external\optical_cable_grid\training_samples_with_optical_cable_grid_external.csv,all_days,hit,xgb_d2_200_lr003_mcw5,reversal_fundamental_regime,75.78,74.7,78.13,74.0,171065316.0,,76.03479027274004,0.6023150682449341,0.6687134504318237,-0.06639838218688965,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,-0.07739772277227719,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.5227987421383649,42,-0.0016209183643372841,-0.13903842769176333,-16.209183643372842
26,20260520,2026-05-20,002028.SZ,a_active_007_close_exit_close_all_days_reversal_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\002028.SZ\a_active_007_close_exit_close_all_days_reversal_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out\04_external\storage_power\training_samples_with_storage_power_external.csv,all_days,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime,205.3,194.0,206.5,193.14,19216243.0,,200.00951272212785,0.4975612461566925,0.5645823359489441,-0.06702108979225163,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.03286436606013431,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.512310606060606,13,0.0070658696064167465,-0.03568136363636365,70.65869606416746
27,20260520,2026-05-20,002895.SZ,a_active_048_close_exit_close_all_days_sector_external_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\002895.SZ\a_active_048_close_exit_close_all_days_sector_external_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002895_pipeline_out\04_external\fertilizer\training_samples_with_fertilizer_external.csv,all_days,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime_sector_external,32.78001004,31.8428919,33.02863322,31.75683003,6905368.0,,33.98064600467347,0.734906792640686,0.8111560702323913,-0.0762492775917053,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.011624574761728398,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.4278752436647174,13,-0.0030319964753701945,-0.06883547424318226,-30.319964753701946
28,20260520,2026-05-20,601818.SH,a_active_025_target_exit_50bps_hit50_all_days_sector_xgb_d4_500_lr002_mcw5,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\601818.SH\a_active_025_target_exit_50bps_hit50_all_days_sector_xgb_d4_500_lr002_mcw5,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\601818_pipeline_out\03_sector\training_samples_with_sector.csv,all_days,hit,xgb_d4_500_lr002_mcw5,reversal_fundamental_regime_sector,3.13,3.12,3.16,3.11,222828205.0,,3.137071664693435,0.6030361652374268,0.682024359703064,-0.07898819446563721,True,False,False,score_below_threshold,50.0,1.7,trade_target_or_close_return,-0.009724140127388644,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.2935606060606061,13,0.0005377434725943805,-0.008764817974562633,5.377434725943806
29,20260520,2026-05-20,601818.SH,a_active_026_target_exit_50bps_hit50_all_days_sector_external_xgb_d4_500_lr002_mcw5,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\601818.SH\a_active_026_target_exit_50bps_hit50_all_days_sector_external_xgb_d4_500_lr002_mcw5,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\601818_pipeline_out\03_sector\training_samples_with_sector.csv,all_days,hit,xgb_d4_500_lr002_mcw5,reversal_fundamental_regime_sector_external,3.13,3.12,3.16,3.11,222828205.0,,3.137071664693435,0.6030361652374268,0.682024359703064,-0.07898819446563721,True,False,False,score_below_threshold,50.0,1.7,trade_target_or_close_return,-0.009724140127388644,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.2935606060606061,13,0.0005377434725943805,-0.008764817974562633,5.377434725943806
30,20260520,2026-05-20,603308.SH,a_active_019_close_exit_close_all_days_sector_external_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\603308.SH\a_active_019_close_exit_close_all_days_sector_external_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\603308_pipeline_out\04_external\aero_nuclear_equipment\training_samples_with_aero_nuclear_equipment_external.csv,all_days,close_profit,xgb_d3_400_lr003_mcw3,reversal_fundamental_regime_sector_external,73.49,73.0,73.7,70.91,20708181.0,,72.280472389149,0.5767859220504761,0.655850625038147,-0.07906470298767088,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.025730842963969987,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.5299227799227799,13,0.023482566344485773,-0.040769001663893634,234.82566344485772
31,20260520,2026-05-20,601818.SH,a_active_027_target_exit_50bps_hit50_vwap_low_sector_xgb_d4_500_lr002_mcw5,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\601818.SH\a_active_027_target_exit_50bps_hit50_vwap_low_sector_xgb_d4_500_lr002_mcw5,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\601818_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,hit,xgb_d4_500_lr002_mcw5,reversal_fundamental_regime_sector,3.13,3.12,3.16,3.11,222828205.0,,3.137071664693435,0.6030361652374268,0.6828408241271973,-0.07980465888977051,True,False,False,score_below_threshold,50.0,1.7,trade_target_or_close_return,-0.009724140127388644,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.2935606060606061,13,0.0005377434725943805,-0.008764817974562633,5.377434725943806
32,20260520,2026-05-20,601818.SH,a_active_028_target_exit_50bps_hit50_vwap_low_sector_external_xgb_d4_500_lr002_mcw5,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\601818.SH\a_active_028_target_exit_50bps_hit50_vwap_low_sector_external_xgb_d4_500_lr002_mcw5,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\601818_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,hit,xgb_d4_500_lr002_mcw5,reversal_fundamental_regime_sector_external,3.13,3.12,3.16,3.11,222828205.0,,3.137071664693435,0.6030361652374268,0.6828408241271973,-0.07980465888977051,True,False,False,score_below_threshold,50.0,1.7,trade_target_or_close_return,-0.009724140127388644,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.2935606060606061,13,0.0005377434725943805,-0.008764817974562633,5.377434725943806
33,20260520,2026-05-20,600919.SH,a_active_017_target_exit_80bps_hit80_vwap_low_all_no_ak_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600919.SH\a_active_017_target_exit_80bps_hit80_vwap_low_all_no_ak_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600919_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,hit,xgb_d3_400_lr003_mcw3,all_no_ak,11.17,11.25,11.29,11.15,65125988.0,,11.214563009777295,0.5361342430114746,0.6224256157875061,-0.0862913727760315,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,0.008,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,261,261,0.4636015325670498,28,0.000575458375450916,-0.04164465437788012,5.754583754509159
34,20260520,2026-05-20,002028.SZ,a_active_003_close_exit_close_all_days_sector_external_random_forest_600_d4,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\002028.SZ\a_active_003_close_exit_close_all_days_sector_external_random_forest_600_d4,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out\04_external\storage_power\training_samples_with_storage_power_external.csv,all_days,close_profit,random_forest_600_d4,reversal_fundamental_regime_sector_external,205.3,194.0,206.5,193.14,19216243.0,,200.00951272212785,0.38826278031181405,0.49389155823543596,-0.10562877792362191,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.03286436606013431,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.4554924242424242,20,-0.0031251597528597296,-0.08698297458148463,-31.251597528597298
35,20260520,2026-05-20,603308.SH,a_active_029_close_exit_close_all_days_reversal_external_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\603308.SH\a_active_029_close_exit_close_all_days_reversal_external_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\603308_pipeline_out\04_external\aero_nuclear_equipment\training_samples_with_aero_nuclear_equipment_external.csv,all_days,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime_external,73.49,73.0,73.7,70.91,20708181.0,,72.280472389149,0.5370178818702698,0.6428980946540834,-0.10588021278381365,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.025730842963969987,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.5337837837837838,13,0.023482566344485773,-0.040769001663893634,234.82566344485772
36,20260520,2026-05-20,002028.SZ,a_active_012_close_exit_close_vwap_low_reversal_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\002028.SZ\a_active_012_close_exit_close_vwap_low_reversal_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002028_pipeline_out\04_external\storage_power\training_samples_with_storage_power_external.csv,vwap_low,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime,205.3,194.0,206.5,193.14,19216243.0,,200.00951272212785,0.2796860635280609,0.41815291345119476,-0.13846684992313385,False,False,False,entry_signal_false;score_below_threshold,50.0,1.7,trade_net_close_return,-0.03286436606013431,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,216,216,0.46922348484848486,23,0.006275656964597676,-0.16235245381030705,62.75656964597676
37,20260520,2026-05-20,600919.SH,a_active_038_target_exit_80bps_hit80_all_days_all_no_ak_lgbm_leaves15_700,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600919.SH\a_active_038_target_exit_80bps_hit80_all_days_all_no_ak_lgbm_leaves15_700,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600919_pipeline_out\03_sector\training_samples_with_sector.csv,all_days,hit,lgbm_leaves15_700,all_no_ak,11.17,11.25,11.29,11.15,65125988.0,,11.214563009777295,0.553224719088963,0.7156314297807935,-0.16240671069183055,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,0.008,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.489463601532567,20,0.0023908313496525196,-0.04164465437788012,23.908313496525196
38,20260520,2026-05-20,600584.SH,a_active_040_close_exit_close_vwap_low_reversal_lgbm_leaves7_400,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600584.SH\a_active_040_close_exit_close_vwap_low_reversal_lgbm_leaves7_400,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600584_pipeline_out\04_external\ai_compute\training_samples_with_ai_compute_external.csv,vwap_low,close_profit,lgbm_leaves7_400,reversal_fundamental_regime,66.22,59.78,66.89,59.77,285968244.0,,65.33238860256105,0.13100882447973658,0.3050408699429664,-0.17403204546322984,False,False,False,entry_signal_false;score_below_threshold,50.0,1.7,trade_net_close_return,0.006304928474627495,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,222,222,0.4703065134099617,19,0.008566368948053307,-0.03659867273055073,85.66368948053308
39,20260520,2026-05-20,600312.SH,a_active_010_close_exit_close_all_days_reversal_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600312.SH\a_active_010_close_exit_close_all_days_reversal_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600312_pipeline_out\03_sector\training_samples_with_sector.csv,all_days,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime,22.21,22.52,22.68,21.86,20901110.0,,22.18098474195868,0.2195928394794464,0.39656782746315006,-0.17697498798370365,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.049741879224876155,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.4838095238095238,13,0.0011001542951371566,-0.11561106920358355,11.001542951371565
40,20260520,2026-05-20,600919.SH,a_active_030_target_exit_50bps_hit50_vwap_low_all_no_ak_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600919.SH\a_active_030_target_exit_50bps_hit50_vwap_low_all_no_ak_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600919_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,hit,xgb_d3_400_lr003_mcw3,all_no_ak,11.17,11.25,11.29,11.15,65125988.0,,11.214563009777295,0.2984767556190491,0.4793727993965149,-0.18089604377746582,True,False,False,score_below_threshold,50.0,1.7,trade_target_or_close_return,0.005,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,261,261,0.5703463203463204,28,0.000577531963739967,-0.04164465437788012,5.7753196373996705
