date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2025-12-04,44.01,-1.34,-14142335.0,-5.67,-2881736.0,-1.16,-11260599.0,-4.51,-17887303.0,-7.17,32029638.0,12.84
2025-12-05,46.96,6.7,22300729.0,2.99,7778831.0,1.04,14521898.0,1.95,32211374.0,4.32,-54512107.0,-7.32
2025-12-08,47.65,1.47,12893497.0,2.29,-6344917.0,-1.12,19238414.0,3.41,53506307.0,9.48,-66399804.0,-11.77
2025-12-09,47.7,0.1,-13271111.0,-2.37,-44781781.0,-7.99,31510670.0,5.62,25204199.0,4.5,-11933088.0,-2.13
2025-12-10,47.85,0.31,-8086315.0,-1.86,1417868.0,0.33,-9504183.0,-2.18,-27374143.0,-6.29,35460459.0,8.14
2025-12-11,46.15,-3.55,-43999716.0,-10.73,-8746752.0,-2.13,-35252964.0,-8.6,-11312683.0,-2.76,55312400.0,13.49
2025-12-12,47.62,3.19,2849471.0,0.56,1729676.0,0.34,1119795.0,0.22,22735590.0,4.49,-25585060.0,-5.06
2025-12-15,47.0,-1.3,-12299625.0,-3.95,-9177092.0,-2.95,-3122533.0,-1.0,40780392.0,13.09,-28480767.0,-9.14
2025-12-16,44.75,-4.79,-57981409.0,-12.27,-6698456.0,-1.42,-51282953.0,-10.85,8374589.0,1.77,49606820.0,10.49
2025-12-17,48.48,8.34,47201142.0,7.88,3816514.0,0.64,43384628.0,7.24,15965209.0,2.66,-63166351.0,-10.54
2025-12-18,45.37,-6.42,44937708.0,5.99,6209216.0,0.83,38728492.0,5.16,42419603.0,5.66,-87357312.0,-11.65
2025-12-19,45.34,-0.07,-1350326.0,-0.25,14857445.0,2.73,-16207771.0,-2.98,-19744692.0,-3.63,21095019.0,3.88
2025-12-22,49.87,9.99,154958444.0,14.85,108584243.0,10.4,46374201.0,4.44,-79177738.0,-7.59,-75780704.0,-7.26
2025-12-23,50.61,1.48,83099763.0,8.14,27475043.0,2.69,55624720.0,5.45,-8441952.0,-0.83,-74657824.0,-7.32
2025-12-24,51.64,2.04,-61159995.0,-4.36,-63605147.0,-4.53,2445152.0,0.17,107411968.0,7.65,-46251984.0,-3.3
2025-12-25,51.14,-0.97,-30790661.0,-4.62,2069878.0,0.31,-32860539.0,-4.93,-171152.0,-0.03,30961812.0,4.64
2025-12-26,49.9,-2.42,-39107967.0,-5.8,-25303090.0,-3.75,-13804877.0,-2.05,-7847780.0,-1.16,46955747.0,6.96
2025-12-29,49.75,-0.3,23041653.0,4.18,21089568.0,3.83,1952085.0,0.35,-26745062.0,-4.85,3703410.0,0.67
2025-12-30,49.23,-1.05,-33963938.0,-6.76,-22671695.0,-4.51,-11292243.0,-2.25,6837278.0,1.36,27126660.0,5.4
2025-12-31,48.52,-1.44,84492.0,0.02,-7978210.0,-1.61,8062702.0,1.63,4944616.0,1.0,-5029109.0,-1.01
2026-01-05,48.92,0.82,-56150845.0,-9.74,-43832355.0,-7.6,-12318490.0,-2.14,21823875.0,3.78,34326970.0,5.95
2026-01-06,48.28,-1.31,-20714959.0,-2.88,-26600257.0,-3.7,5885298.0,0.82,-8772256.0,-1.22,29487215.0,4.1
2026-01-07,50.29,4.16,55740520.0,5.47,30028522.0,2.95,25711998.0,2.52,-17155328.0,-1.68,-38585168.0,-3.79
2026-01-08,50.21,-0.16,58361895.0,6.05,10964741.0,1.14,47397154.0,4.91,5383552.0,0.56,-63745443.0,-6.61
2026-01-09,53.57,6.69,74132920.0,5.88,75735400.0,6.01,-1602480.0,-0.13,-100543488.0,-7.98,26410576.0,2.1
2026-01-12,52.61,-1.79,23870648.0,2.19,100474442.0,9.23,-76603794.0,-7.03,-26449840.0,-2.43,2579200.0,0.24
2026-01-13,51.09,-2.89,-2379807.0,-0.29,-26028737.0,-3.22,23648930.0,2.93,-22146852.0,-2.74,24526651.0,3.03
2026-01-14,51.9,1.59,-21106083.0,-1.97,-17147784.0,-1.6,-3958299.0,-0.37,65413792.0,6.11,-44307728.0,-4.14
2026-01-15,52.99,2.1,77624098.0,10.2,50655383.0,6.66,26968715.0,3.54,-37528496.0,-4.93,-40095602.0,-5.27
2026-01-16,53.6,1.15,4945411.0,0.54,7353269.0,0.8,-2407858.0,-0.26,-28643824.0,-3.12,23698414.0,2.58
2026-01-19,55.78,4.07,-37747636.0,-2.99,-45759268.0,-3.63,8011632.0,0.64,36087776.0,2.86,1659872.0,0.13
2026-01-20,56.65,1.56,-1041882.0,-0.08,6061830.0,0.49,-7103712.0,-0.57,69103760.0,5.57,-68061888.0,-5.49
2026-01-21,59.49,5.01,90089675.0,7.16,75185899.0,5.97,14903776.0,1.18,-50120448.0,-3.98,-39969232.0,-3.18
2026-01-22,57.6,-3.18,-32792846.0,-3.6,-42784367.0,-4.7,9991521.0,1.1,46089456.0,5.06,-13296624.0,-1.46
2026-01-23,57.75,0.26,-35564454.0,-5.33,-13306395.0,-2.0,-22258059.0,-3.34,4286716.0,0.64,31277739.0,4.69
2026-01-26,56.48,-2.2,-21553226.0,-3.11,14777537.0,2.14,-36330763.0,-5.25,19284339.0,2.79,2268887.0,0.33
2026-01-27,57.42,1.66,-36985498.0,-5.39,-18117169.0,-2.64,-18868329.0,-2.75,1130177.0,0.16,35855321.0,5.22
2026-01-28,57.87,0.78,-15944414.0,-2.83,-28004606.0,-4.97,12060192.0,2.14,-4091146.0,-0.73,20035558.0,3.56
2026-01-29,55.82,-3.54,-44078858.0,-7.79,-25322221.0,-4.48,-18756637.0,-3.32,19486188.0,3.45,24592670.0,4.35
2026-01-30,56.18,0.64,8670720.0,1.53,-8140314.0,-1.43,16811034.0,2.96,-39370825.0,-6.93,30700105.0,5.4
2026-02-02,54.95,-2.19,-65439001.0,-11.9,-36610174.0,-6.66,-28828827.0,-5.24,38708681.0,7.04,26730321.0,4.86
2026-02-03,57.15,4.0,45578608.0,6.74,19939165.0,2.95,25639443.0,3.79,-33039182.0,-4.89,-12539426.0,-1.86
2026-02-04,56.95,-0.35,11069303.0,2.34,5242056.0,1.11,5827247.0,1.23,2371377.0,0.5,-13440681.0,-2.84
2026-02-05,51.26,-9.99,-125048602.0,-18.11,-46470554.0,-6.73,-78578048.0,-11.38,25600084.0,3.71,99448517.0,14.4
2026-02-06,51.8,1.05,-33818036.0,-4.56,3979345.0,0.54,-37797381.0,-5.1,-38260192.0,-5.16,72078225.0,9.73
2026-02-09,53.15,2.61,-46141340.0,-8.25,-28460125.0,-5.09,-17681215.0,-3.16,20407235.0,3.65,25734105.0,4.6
2026-02-10,52.09,-1.99,-53168105.0,-7.64,-19295044.0,-2.77,-33873061.0,-4.87,-744942.0,-0.11,53913047.0,7.75
2026-02-11,50.73,-2.61,-63720014.0,-13.11,-15716370.0,-3.23,-48003644.0,-9.88,-31076277.0,-6.39,94796292.0,19.51
2026-02-12,55.8,9.99,148392350.0,16.35,168524890.0,18.57,-20132540.0,-2.22,-93346858.0,-10.29,-55045490.0,-6.07
2026-02-13,54.47,-2.38,31597473.0,4.71,16528116.0,2.46,15069357.0,2.25,-41009866.0,-6.11,9412394.0,1.4
2026-02-24,55.2,1.34,34082603.0,6.51,-931001.0,-0.18,35013604.0,6.69,3606837.0,0.69,-37689441.0,-7.2
2026-02-25,54.61,-1.07,-8356756.0,-2.14,8963521.0,2.3,-17320277.0,-4.44,5835703.0,1.5,2521054.0,0.65
2026-02-26,57.01,4.39,60197344.0,8.36,14469342.0,2.01,45728002.0,6.35,13920330.0,1.93,-74117671.0,-10.3
2026-02-27,56.87,-0.25,1373609.0,0.23,9074644.0,1.53,-7701035.0,-1.3,28528444.0,4.82,-29902054.0,-5.05
2026-03-02,57.47,1.06,43816304.0,6.25,-75776.0,-0.01,43892080.0,6.26,-9818134.0,-1.4,-33998170.0,-4.85
2026-03-03,56.42,-1.83,940865.0,0.13,12925280.0,1.75,-11984415.0,-1.63,6405625.0,0.87,-7346480.0,-1.0
2026-03-04,55.17,-2.22,-40771533.0,-6.62,-8849406.0,-1.44,-31922127.0,-5.18,27631760.0,4.49,13139775.0,2.13
2026-03-05,56.24,1.94,22108522.0,3.0,29016083.0,3.94,-6907561.0,-0.94,104526.0,0.01,-22213049.0,-3.02
2026-03-06,56.98,1.32,30029794.0,4.8,17060899.0,2.72,12968895.0,2.07,4975151.0,0.79,-35004945.0,-5.59
2026-03-09,56.42,-0.98,5580217.0,0.71,-11501401.0,-1.47,17081618.0,2.18,-6675199.0,-0.85,1094976.0,0.14
2026-03-10,57.9,2.62,34153961.0,5.16,14048386.0,2.12,20105575.0,3.04,-8022965.0,-1.21,-26130997.0,-3.95
2026-03-11,57.7,-0.35,15476168.0,2.37,16754991.0,2.56,-1278823.0,-0.2,-43308171.0,-6.62,27832003.0,4.26
2026-03-12,54.88,-4.89,-64412672.0,-8.71,-20331808.0,-2.75,-44080864.0,-5.96,-8972447.0,-1.21,73385120.0,9.92
2026-03-13,53.69,-2.17,-15156102.0,-3.54,-4210163.0,-0.98,-10945939.0,-2.56,-8760864.0,-2.05,23916967.0,5.59
2026-03-16,51.09,-4.84,-118246537.0,-15.51,-47229846.0,-6.2,-71016691.0,-9.32,30198159.0,3.96,88048373.0,11.55
2026-03-17,47.69,-6.65,-91189163.0,-12.1,-38891900.0,-5.16,-52297263.0,-6.94,-39765535.0,-5.28,130954693.0,17.38
2026-03-18,48.33,1.34,-26661974.0,-5.16,5554038.0,1.07,-32216012.0,-6.23,-35016523.0,-6.77,61678497.0,11.93
2026-03-19,46.0,-4.82,-112898995.0,-14.14,-106467792.0,-13.34,-6431203.0,-0.81,11363405.0,1.42,101535584.0,12.72
2026-03-20,45.71,-0.63,-16127121.0,-2.85,-9733720.0,-1.72,-6393401.0,-1.13,-36062213.0,-6.36,52189336.0,9.21
2026-03-23,44.4,-2.87,-38362436.0,-5.78,133117.0,0.02,-38495553.0,-5.8,-6569015.0,-0.99,44931456.0,6.77
2026-03-24,44.96,1.26,4047635.0,0.83,-16808821.0,-3.44,20856456.0,4.27,-7400902.0,-1.51,3353267.0,0.69
2026-03-25,46.68,3.83,20712713.0,3.74,5289720.0,0.96,15422993.0,2.79,50668124.0,9.15,-71380838.0,-12.89
2026-03-26,45.8,-1.89,-19730008.0,-6.3,-10354282.0,-3.31,-9375726.0,-3.0,20138199.0,6.43,-408190.0,-0.13
2026-03-27,46.29,1.07,9188710.0,3.19,13409823.0,4.65,-4221113.0,-1.46,2974540.0,1.03,-12163250.0,-4.22
2026-03-30,45.9,-0.84,1827219.0,0.48,-13504296.0,-3.55,15331515.0,4.03,-15430311.0,-4.05,13603091.0,3.57
2026-03-31,45.1,-1.74,-19656111.0,-5.96,-3546426.0,-1.08,-16109685.0,-4.88,-471144.0,-0.14,20127255.0,6.1
2026-04-01,46.05,2.11,-5011252.0,-1.57,1410265.0,0.44,-6421517.0,-2.01,9336170.0,2.92,-4324918.0,-1.35
2026-04-02,44.53,-3.3,-24146297.0,-8.43,-10454905.0,-3.65,-13691392.0,-4.78,10468988.0,3.66,13677310.0,4.78
2026-04-03,44.0,-1.19,-16781141.0,-9.53,-3356300.0,-1.91,-13424841.0,-7.62,278486.0,0.16,16502654.0,9.37
2026-04-07,43.8,-0.45,-47538039.0,-17.6,0.0,0.0,-47538039.0,-17.6,-854664.0,-0.32,48392702.0,17.92
2026-04-08,46.54,6.26,8392572.0,1.92,2092927.0,0.48,6299645.0,1.44,-28396342.0,-6.51,20003770.0,4.58
2026-04-09,47.19,1.4,35727634.0,7.0,11943574.0,2.34,23784060.0,4.66,-12010802.0,-2.35,-23716833.0,-4.65
2026-04-10,47.89,1.48,3746406.0,0.79,2185979.0,0.46,1560427.0,0.33,9636638.0,2.02,-13383044.0,-2.8
2026-04-13,47.61,-0.58,-48570407.0,-6.76,-23400115.0,-3.26,-25170292.0,-3.5,9080212.0,1.26,39490192.0,5.49
2026-04-14,48.09,1.01,5599553.0,1.01,-13517065.0,-2.44,19116618.0,3.46,13418753.0,2.43,-19018306.0,-3.44
2026-04-15,47.3,-1.64,-3728990.0,-0.89,2379474.0,0.57,-6108464.0,-1.46,3530029.0,0.84,198961.0,0.05
2026-04-16,47.94,1.35,16720149.0,3.75,25947784.0,5.83,-9227635.0,-2.07,-23212796.0,-5.21,6492647.0,1.46
2026-04-17,48.09,0.31,-12481786.0,-2.43,-13122135.0,-2.55,640349.0,0.12,-13738537.0,-2.67,26220324.0,5.1
2026-04-20,48.83,1.54,35086591.0,5.13,-4768419.0,-0.7,39855010.0,5.82,-21520839.0,-3.14,-13565745.0,-1.98
2026-04-21,48.3,-1.09,-8340869.0,-1.91,-7230833.0,-1.66,-1110036.0,-0.25,17986387.0,4.12,-9645519.0,-2.21
2026-04-22,48.62,0.66,-1664586.0,-0.38,6438273.0,1.48,-8102859.0,-1.87,-42954084.0,-9.89,44618671.0,10.27
2026-04-23,49.13,1.05,1949349.0,0.28,8125598.0,1.18,-6176249.0,-0.9,-20531947.0,-2.99,18582599.0,2.71
2026-04-24,47.99,-2.32,25239371.0,4.89,-16094863.0,-3.12,41334234.0,8.01,-8627901.0,-1.67,-16611470.0,-3.22
2026-04-27,47.4,-1.23,-69398039.0,-9.29,-6787209.0,-0.91,-62610830.0,-8.38,21992781.0,2.94,47405253.0,6.35
2026-04-28,45.52,-3.97,-35744865.0,-5.9,-5056404.0,-0.83,-30688461.0,-5.07,-22258625.0,-3.67,58003487.0,9.57
2026-04-29,47.08,3.43,-42892612.0,-5.99,-1592902.0,-0.22,-41299710.0,-5.77,1949544.0,0.27,40943069.0,5.72
2026-04-30,46.55,-1.13,-18596608.0,-3.64,-1421918.0,-0.28,-17174690.0,-3.36,-6091121.0,-1.19,24687729.0,4.83
2026-05-06,47.17,1.33,-1531959.0,-0.22,-12435121.0,-1.8,10903162.0,1.58,-22623940.0,-3.27,24155897.0,3.49
2026-05-07,48.95,3.77,27817484.0,2.75,10697249.0,1.06,17120235.0,1.69,-28370240.0,-2.8,552752.0,0.05
2026-05-08,47.88,-2.19,-67595566.0,-8.82,-38107988.0,-4.97,-29487578.0,-3.85,42800511.0,5.59,24795056.0,3.24
2026-05-11,49.16,2.67,-5330722.0,-0.6,27403668.0,3.07,-32734390.0,-3.67,-30555600.0,-3.42,35886320.0,4.02
