code,name,board,industry,marketcap,sector
002180,奔图科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,19506311806.3628,4
300088,长信科技,chinext,C39计算机、通信和其他电子设备制造业,19486282554.21332,4
603283,赛腾股份,sh_mainboard,C35专用设备制造业,19477151870.33465,9
002895,川恒股份,sz_mainboard,C26化学原料和化学制品制造业,19431201246.625763,15
601098,中南传媒,sh_mainboard,R86新闻和出版业,19414288879.01128,53
000050,深天马A,sz_mainboard,C39计算机、通信和其他电子设备制造业,19364522404.606007,4
002176,江特电机,sz_mainboard,C32有色金属冶炼和压延加工业,19355508256.17983,20
600552,凯盛科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,19345564519.1196,4
603733,仙鹤股份,sh_mainboard,C22造纸和纸制品业,19306750048.25648,47
600012,皖通高速,sh_mainboard,G54道路运输业,19266682713.3419,38
600606,绿地控股,sh_mainboard,E48土木工程建筑业,19254741381.52501,16
600171,上海贝岭,sh_mainboard,C39计算机、通信和其他电子设备制造业,19254464951.910583,4
000539,粤电力A,sz_mainboard,D44电力、热力生产和供应业,19242072150.83799,7
600518,康美药业,sh_mainboard,C27医药制造业,19212923402.383835,12
002506,协鑫集成,sz_mainboard,C38电气机械和器材制造业,19111178664.109936,1
000739,普洛药业,sz_mainboard,C27医药制造业,19060247856.18729,12
300323,华灿光电,chinext,C39计算机、通信和其他电子设备制造业,19050580605.53805,4
002670,国盛证券,sz_mainboard,J67资本市场服务,19041797949.682827,10
603233,大参林,sh_mainboard,F52零售业,18995819790.77253,42
600602,云赛智联,sh_mainboard,I65软件和信息技术服务业,18983096306.42792,18
600038,中直股份,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,18923915249.80784,13
002500,山西证券,sz_mainboard,J67资本市场服务,18918399159.909176,10
000686,东北证券,sz_mainboard,J67资本市场服务,18911180010.91822,10
002120,韵达股份,sz_mainboard,G60邮政业,18889498545.21188,23
601020,华钰矿业,sh_mainboard,B09有色金属矿采选业,18883878918.081062,8
300003,乐普医疗,chinext,C35专用设备制造业,18852036882.23869,9
600339,中油工程,sh_mainboard,B11开采专业及辅助性活动,18703732968.65138,43
002389,航天彩虹,sz_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,18700515315.276268,13
600301,华锡有色,sh_mainboard,B09有色金属矿采选业,18695315344.49033,8
000937,冀中能源,sz_mainboard,B06煤炭开采和洗选业,18677389726.247986,6
002611,东方精工,sz_mainboard,C35专用设备制造业,18665426623.216385,9
601969,海南矿业,sh_mainboard,B08黑色金属矿采选业,18640174131.55665,61
600435,北方导航,sh_mainboard,C39计算机、通信和其他电子设备制造业,18632314376.56904,4
002913,奥士康,sz_mainboard,C39计算机、通信和其他电子设备制造业,18577548440.85161,4
600380,健康元,sh_mainboard,C27医药制造业,18495564341.690186,12
600131,国网信通,sh_mainboard,I65软件和信息技术服务业,18488722099.319054,18
603997,继峰股份,sh_mainboard,C36汽车制造业,18447964752.524315,11
603337,杰克科技,sh_mainboard,C35专用设备制造业,18428775967.41344,9
002270,华明装备,sz_mainboard,C38电气机械和器材制造业,18416924071.6355,1
300602,飞荣达,chinext,C39计算机、通信和其他电子设备制造业,18394196521.282795,4
000997,新大陆,sz_mainboard,I65软件和信息技术服务业,18385862165.32363,18
603823,百合花,sh_mainboard,C26化学原料和化学制品制造业,18382592962.73424,15
300142,沃森生物,chinext,C27医药制造业,18373768666.01585,12
603658,安图生物,sh_mainboard,C27医药制造业,18336632041.59961,12
300201,海伦哲,chinext,C35专用设备制造业,18326617051.74964,9
600754,锦江酒店,sh_mainboard,H61住宿业,18301845293.782085,62
603203,快克智能,sh_mainboard,C35专用设备制造业,18297064302.614662,9
603000,人民网,sh_mainboard,I64互联网和相关服务,18199960817.0047,37
601139,深圳燃气,sh_mainboard,D45燃气生产和供应业,18151323372.1296,41
000513,丽珠集团,sz_mainboard,C27医药制造业,18106668639.129417,12
000009,中国宝安,sz_mainboard,J69其他金融业,17955127985.6822,31
600179,安通控股,sh_mainboard,G58多式联运和运输代理业,17843371089.51407,51
002739,儒意电影,sz_mainboard,R87广播、电视、电影和录音制作业,17765576306.018482,50
603358,华达科技,sh_mainboard,C36汽车制造业,17750313640.239624,11
002947,恒铭达,sz_mainboard,C39计算机、通信和其他电子设备制造业,17750242606.646385,4
300085,银之杰,chinext,I65软件和信息技术服务业,17728223796.38966,18
002841,视源股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,17722365457.720127,4
000537,绿发电力,sz_mainboard,D44电力、热力生产和供应业,17699907107.297592,7
600062,华润双鹤,sh_mainboard,C27医药制造业,17691962107.881237,12
002326,永太科技,sz_mainboard,C26化学原料和化学制品制造业,17690629647.45555,15
601519,大智慧,sh_mainboard,J69其他金融业,17643978081.663136,31
600888,新疆众和,sh_mainboard,C39计算机、通信和其他电子设备制造业,17627542621.301773,4
002405,四维图新,sz_mainboard,I65软件和信息技术服务业,17619732542.54089,18
300660,江苏雷利,chinext,C38电气机械和器材制造业,17596669952.65841,1
300319,麦捷科技,chinext,C39计算机、通信和其他电子设备制造业,17555079738.229683,4
300655,晶瑞电材,chinext,C26化学原料和化学制品制造业,17554021669.379353,15
300170,汉得信息,chinext,I65软件和信息技术服务业,17516206236.59039,18
300122,智飞生物,chinext,C27医药制造业,17480828875.578133,12
601966,玲珑轮胎,sh_mainboard,C29橡胶和塑料制品业,17386459941.486248,39
600367,红星发展,sh_mainboard,C26化学原料和化学制品制造业,17370441043.29945,15
600820,隧道股份,sh_mainboard,E48土木工程建筑业,17323445894.30894,16
000528,柳工,sz_mainboard,C35专用设备制造业,17290259360.34937,9
000723,美锦能源,sz_mainboard,C25石油、煤炭及其他燃料加工业,17272194601.355713,56
600655,豫园股份,sh_mainboard,F52零售业,17269896829.18954,42
000966,长源电力,sz_mainboard,D44电力、热力生产和供应业,17265912234.993614,7
002262,恩华药业,sz_mainboard,C27医药制造业,17219240314.80241,12
300199,翰宇药业,chinext,C27医药制造业,17161208378.65418,12
601101,昊华能源,sh_mainboard,B06煤炭开采和洗选业,17107094734.177214,6
601333,广深铁路,sh_mainboard,G53铁路运输业,17070007708.734829,29
000429,粤高速A,sz_mainboard,G54道路运输业,17060357631.578943,38
002317,众生药业,sz_mainboard,C27医药制造业,17060220192.65073,12
601858,中国科传,sh_mainboard,R86新闻和出版业,16995575285.729263,53
300302,同有科技,chinext,I65软件和信息技术服务业,16965470395.267546,18
603031,安孚科技,sh_mainboard,C38电气机械和器材制造业,16929918786.4786,1
002534,西子洁能,sz_mainboard,C34通用设备制造业,16928104538.625765,22
603011,合锻智能,sh_mainboard,C34通用设备制造业,16918884893.161638,22
600151,航天机电,sh_mainboard,C38电气机械和器材制造业,16895514173.369078,1
002531,天顺风能,sz_mainboard,C38电气机械和器材制造业,16884963001.88864,1
002312,川发龙蟒,sz_mainboard,C26化学原料和化学制品制造业,16822357130.115423,15
300487,蓝晓科技,chinext,C26化学原料和化学制品制造业,16811740046.332762,15
002617,露笑科技,sz_mainboard,C38电气机械和器材制造业,16804709314.0434,1
600808,马钢股份,sh_mainboard,C31黑色金属冶炼和压延加工业,16709361739.589754,26
603871,嘉友国际,sh_mainboard,G58多式联运和运输代理业,16675696540.824415,51
000682,东方电子,sz_mainboard,I65软件和信息技术服务业,16663407955.468708,18
300184,力源信息,chinext,F51批发业,16622061503.430595,32
300144,宋城演艺,chinext,R88文化艺术业,16597576847.7761,63
600835,上海机电,sh_mainboard,C34通用设备制造业,16597422898.447258,22
600531,豫光金铅,sh_mainboard,C32有色金属冶炼和压延加工业,16591088805.776173,20
002145,钛能化学,sz_mainboard,C26化学原料和化学制品制造业,16558145904.5584,15
601326,秦港股份,sh_mainboard,G55水上运输业,16556603780.10471,21
300413,芒果超媒,chinext,I64互联网和相关服务,16500565123.978584,37
603078,江化微,sh_mainboard,C26化学原料和化学制品制造业,16489820760.69604,15
603505,金石资源,sh_mainboard,B10非金属矿采选业,16429367818.647926,64
600452,涪陵电力,sh_mainboard,D44电力、热力生产和供应业,16425480581.22394,7
600338,西藏珠峰,sh_mainboard,B09有色金属矿采选业,16391772173.345644,8
603858,步长制药,sh_mainboard,C27医药制造业,16386757518.052954,12
603698,航天工程,sh_mainboard,C35专用设备制造业,16379805631.054232,9
600623,华谊集团,sh_mainboard,C26化学原料和化学制品制造业,16377746402.030205,15
300455,航天智装,chinext,C39计算机、通信和其他电子设备制造业,16369241979.522186,4
600877,电科芯片,sh_mainboard,C39计算机、通信和其他电子设备制造业,16339684194.588902,4
000791,甘肃能源,sz_mainboard,D44电力、热力生产和供应业,16336905284.29004,7
000970,中科三环,sz_mainboard,C39计算机、通信和其他电子设备制造业,16327201369.052427,4
000672,上峰材料,sz_mainboard,C30非金属矿物制品业,16305536656.388258,19
300100,双林股份,chinext,C36汽车制造业,16281131177.95087,11
002237,恒邦股份,sz_mainboard,C32有色金属冶炼和压延加工业,16263742572.648396,20
300593,新雷能,chinext,C38电气机械和器材制造业,16236496865.976728,1
000898,鞍钢股份,sz_mainboard,C31黑色金属冶炼和压延加工业,16232462027.144096,26
600783,鲁信创投,sh_mainboard,J67资本市场服务,16212230053.375198,10
603355,莱克电气,sh_mainboard,C38电气机械和器材制造业,16157732660.714289,1
600063,皖维高新,sh_mainboard,C26化学原料和化学制品制造业,16139009599.76066,15
600361,创新新材,sh_mainboard,C32有色金属冶炼和压延加工业,16125042975.691536,20
603025,大豪科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,16105525111.591068,4
300083,创世纪,chinext,C34通用设备制造业,16100039790.595846,22
603305,旭升集团,sh_mainboard,C36汽车制造业,16087373321.857302,11
300179,四方达,chinext,C30非金属矿物制品业,16047571258.844904,19
600528,中铁工业,sh_mainboard,C35专用设备制造业,16018234140.805107,9
600959,江苏有线,sh_mainboard,I63电信、广播电视和卫星传输服务,16002198501.583378,24
603601,再升科技,sh_mainboard,C30非金属矿物制品业,15935689255.60918,19
000762,西藏矿业,sz_mainboard,B09有色金属矿采选业,15915607231.49306,8
000778,新兴铸管,sz_mainboard,C33金属制品业,15885813326.400623,27
600928,西安银行,sh_mainboard,J66货币金融服务,15880080360.9798,0
600739,辽宁成大,sh_mainboard,F51批发业,15862724451.72337,32
600172,黄河旋风,sh_mainboard,C30非金属矿物制品业,15851107484.329634,19
002897,意华股份,sz_mainboard,C38电气机械和器材制造业,15850539661.754524,1
002320,海峡股份,sz_mainboard,G55水上运输业,15829277527.360191,21
002925,盈趣科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,15827217327.777475,4
603303,得邦照明,sh_mainboard,C38电气机械和器材制造业,15805985482.165983,1
002896,中大力德,sz_mainboard,C34通用设备制造业,15802383965.919125,22
600629,华建集团,sh_mainboard,M74专业技术服务业,15781153105.868906,60
600184,光电股份,sh_mainboard,C35专用设备制造业,15774453353.520058,9
603936,博敏电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,15741047898.581017,4
600403,大有能源,sh_mainboard,B06煤炭开采和洗选业,15612013113.27596,6
300364,中文在线,chinext,R86新闻和出版业,15599325601.83388,53
300263,隆华科技,chinext,C34通用设备制造业,15598685820.397366,22
600763,通策医疗,sh_mainboard,Q84卫生,15578641948.633717,36
300457,赢合科技,chinext,C35专用设备制造业,15566162013.36114,9
603800,洪田股份,sh_mainboard,C35专用设备制造业,15564635875.146418,9
600363,联创光电,sh_mainboard,C39计算机、通信和其他电子设备制造业,15560035022.271236,4
600120,浙江东方,sh_mainboard,J69其他金融业,15540161303.080765,31
600750,华润江中,sh_mainboard,C27医药制造业,15532188155.197657,12
300726,宏达电子,chinext,C39计算机、通信和其他电子设备制造业,15527511012.535852,4
600343,航天动力,sh_mainboard,C34通用设备制造业,15501985055.092163,22
600511,国药股份,sh_mainboard,F51批发业,15494001088.139282,32
600651,飞乐音响,sh_mainboard,C38电气机械和器材制造业,15468164609.053495,1
601369,陕鼓动力,sh_mainboard,C34通用设备制造业,15458667913.897432,22
300005,探路者,chinext,C18纺织服装、服饰业,15375316964.13894,49
000927,中国铁物,sz_mainboard,L72商务服务业,15367570197.79153,28
600320,振华重工,sh_mainboard,C34通用设备制造业,15326256856.27735,22
000534,万泽股份,sz_mainboard,C27医药制造业,15287821419.87697,12
002158,汉钟精机,sz_mainboard,C34通用设备制造业,15286861388.697449,22
002508,老板电器,sz_mainboard,C38电气机械和器材制造业,15217164178.97703,1
600744,华银电力,sh_mainboard,D44电力、热力生产和供应业,15213179032.377428,7
002249,大洋电机,sz_mainboard,C38电气机械和器材制造业,15174698106.293562,1
603039,泛微网络,sh_mainboard,I65软件和信息技术服务业,15151252786.17238,18
000563,陕国投A,sz_mainboard,J69其他金融业,15136826420.256111,31
600761,安徽合力,sh_mainboard,C34通用设备制造业,15123944523.769526,22
300296,利亚德,chinext,C39计算机、通信和其他电子设备制造业,15102832806.862171,4
600575,淮河能源,sh_mainboard,G55水上运输业,15078896923.076923,21
600490,鹏欣资源,sh_mainboard,C32有色金属冶炼和压延加工业,15044194645.646517,20
000681,视觉中国,sz_mainboard,I64互联网和相关服务,15044022491.130983,37
300409,道氏技术,chinext,C39计算机、通信和其他电子设备制造业,15042476876.273872,4
603868,飞科电器,sh_mainboard,C38电气机械和器材制造业,15018771483.748129,1
600397,江钨装备,sh_mainboard,C35专用设备制造业,15017651676.901869,9
300735,光弘科技,chinext,C39计算机、通信和其他电子设备制造业,15012223622.295263,4
300331,苏大维格,chinext,C39计算机、通信和其他电子设备制造业,14956073835.021824,4
600867,通化东宝,sh_mainboard,C27医药制造业,14924283055.406134,12
600589,大位科技,sh_mainboard,I65软件和信息技术服务业,14903049050.934984,18
002151,北斗星通,sz_mainboard,C39计算机、通信和其他电子设备制造业,14891983103.190592,4
002568,百润股份,sz_mainboard,C15酒、饮料和精制茶制造业,14872452523.69635,3
600113,浙江东日,sh_mainboard,L72商务服务业,14869618256.10549,28
002254,泰和新材,sz_mainboard,C28化学纤维制造业,14869281143.618237,40
600548,深高速,sh_mainboard,G54道路运输业,14862451718.494272,38
002838,道恩股份,sz_mainboard,C29橡胶和塑料制品业,14856677779.866089,39
600776,东方通信,sh_mainboard,C39计算机、通信和其他电子设备制造业,14798795699.77034,4
300723,一品红,chinext,C27医药制造业,14784671241.228434,12
000973,佛塑科技,sz_mainboard,C29橡胶和塑料制品业,14782258958.419147,39
000902,新洋丰,sz_mainboard,C26化学原料和化学制品制造业,14776123854.813488,15
600816,建元信托,sh_mainboard,J69其他金融业,14766778763.415327,31
600416,湘电股份,sh_mainboard,C38电气机械和器材制造业,14742960251.196177,1
600710,苏美达,sh_mainboard,F51批发业,14700580792.682928,32
600933,爱柯迪,sh_mainboard,C36汽车制造业,14685561703.306854,11
601019,山东出版,sh_mainboard,R86新闻和出版业,14671000902.52708,53
000901,航天科技,sz_mainboard,C36汽车制造业,14670825903.428057,11
002815,崇达技术,sz_mainboard,C39计算机、通信和其他电子设备制造业,14664670950.84646,4
603009,北特科技,sh_mainboard,C36汽车制造业,14632727382.15342,11
600366,宁波韵升,sh_mainboard,C30非金属矿物制品业,14606273206.83112,19
600773,西藏城投,sh_mainboard,K70房地产业,14597281098.104795,35
600456,宝钛股份,sh_mainboard,C32有色金属冶炼和压延加工业,14591143162.572523,20
000592,平潭发展,sz_mainboard,C20木材加工和木、竹、藤、棕、草制品业,14573870131.355556,58
002865,钧达股份,sz_mainboard,C38电气机械和器材制造业,14567358250.244543,1
002643,万润股份,sz_mainboard,C26化学原料和化学制品制造业,14543777855.43146,15
000700,模塑科技,sz_mainboard,C36汽车制造业,14541419506.927856,11
002565,顺灏股份,sz_mainboard,C22造纸和纸制品业,14521365819.087795,47
600258,首旅酒店,sh_mainboard,H61住宿业,14515550105.88155,62
600675,中华企业,sh_mainboard,K70房地产业,14511404894.596556,35
000581,威孚高科,sz_mainboard,C36汽车制造业,14457537326.295116,11
600779,水井坊,sh_mainboard,C15酒、饮料和精制茶制造业,14396168663.188784,3
300304,云意电气,chinext,C36汽车制造业,14373013040.164606,11
600475,华光环能,sh_mainboard,N77生态保护和环境治理业,14350666531.633505,48
600022,山东钢铁,sh_mainboard,C31黑色金属冶炼和压延加工业,14336269551.724138,26
002946,新乳业,sz_mainboard,C14食品制造业,14334683601.134216,17
000422,湖北宜化,sz_mainboard,C26化学原料和化学制品制造业,14333982493.156729,15
000758,中色股份,sz_mainboard,B09有色金属矿采选业,14315408906.111042,8
300676,华大基因,chinext,M74专业技术服务业,14311834669.151909,60
000767,晋控电力,sz_mainboard,D44电力、热力生产和供应业,14299103524.867916,7
002396,星网锐捷,sz_mainboard,C39计算机、通信和其他电子设备制造业,14292383287.377975,4
002051,中工国际,sz_mainboard,E48土木工程建筑业,14250911242.074629,16
603328,依顿电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,14217808099.258648,4
002410,广联达,sz_mainboard,I65软件和信息技术服务业,14209535620.79731,18
002773,康弘药业,sz_mainboard,C27医药制造业,14127117066.547966,12
002183,怡亚通,sz_mainboard,L72商务服务业,14101547137.304935,28
000680,山推股份,sz_mainboard,C35专用设备制造业,14067131136.185415,9
002654,万润科技,sz_mainboard,L72商务服务业,14047895268.038404,28
601965,中国汽研,sh_mainboard,M74专业技术服务业,14047470280.581535,60
000088,盐田港,sz_mainboard,G55水上运输业,14011038545.631489,21
002779,中坚科技,sz_mainboard,C35专用设备制造业,14002513944.03088,9
002181,粤传媒,sz_mainboard,L72商务服务业,13954837854.460392,28
002733,雄韬股份,sz_mainboard,C38电气机械和器材制造业,13917175373.603708,1
600764,中国海防,sh_mainboard,C39计算机、通信和其他电子设备制造业,13900107900.862658,4
002741,光华科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,13894966126.497677,4
300166,东方国信,chinext,I65软件和信息技术服务业,13894377798.322996,18
300002,神州泰岳,chinext,I64互联网和相关服务,13888008227.432323,37
000620,盈新发展,sz_mainboard,K70房地产业,13875094773.83779,35
600201,生物股份,sh_mainboard,C27医药制造业,13874743333.496408,12
600633,浙数文化,sh_mainboard,I64互联网和相关服务,13872984552.26734,37
000612,焦作万方,sz_mainboard,C32有色金属冶炼和压延加工业,13817674591.51029,20
002922,伊戈尔,sz_mainboard,C38电气机械和器材制造业,13817066662.423395,1
600458,时代新材,sh_mainboard,C29橡胶和塑料制品业,13809586456.442833,39
600167,联美控股,sh_mainboard,D44电力、热力生产和供应业,13802877968.568102,7
600056,中国医药,sh_mainboard,F51批发业,13802433866.108788,32
603515,欧普照明,sh_mainboard,C38电气机械和器材制造业,13783841831.425596,1
600872,中炬高新,sh_mainboard,C14食品制造业,13769393601.515812,17
601375,中原证券,sh_mainboard,J67资本市场服务,13755863032.670456,10
300613,富瀚微,chinext,I65软件和信息技术服务业,13742649106.024576,18
603906,龙蟠科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,13708967682.73629,4
002010,传化智联,sz_mainboard,L72商务服务业,13704112852.664576,28
002906,华阳集团,sz_mainboard,C39计算机、通信和其他电子设备制造业,13702683864.453669,4
002408,齐翔腾达,sz_mainboard,C26化学原料和化学制品制造业,13700642373.545622,15
000685,中山公用,sz_mainboard,D46水的生产和供应业,13662542386.821928,54
300229,拓尔思,chinext,I65软件和信息技术服务业,13628053799.843245,18
603360,百傲化学,sh_mainboard,C26化学原料和化学制品制造业,13608968967.277369,15
600621,华鑫股份,sh_mainboard,J67资本市场服务,13579644839.22544,10
300034,钢研高纳,chinext,C32有色金属冶炼和压延加工业,13561533122.615805,20
002507,涪陵榨菜,sz_mainboard,C14食品制造业,13556371507.20839,17
002081,金螳螂,sz_mainboard,E50建筑装饰、装修和其他建筑业,13538473948.745012,65
603297,永新光学,sh_mainboard,C40仪器仪表制造业,13525484657.513693,44
300720,海川智能,chinext,C40仪器仪表制造业,13518127236.432848,44
300469,信息发展,chinext,I65软件和信息技术服务业,13514866955.086763,18
002416,爱施德,sz_mainboard,F51批发业,13499715594.112928,32
600409,三友化工,sh_mainboard,C26化学原料和化学制品制造业,13480182793.76499,15
002544,普天科技,sz_mainboard,I65软件和信息技术服务业,13480114190.193165,18
002372,伟星新材,sz_mainboard,C29橡胶和塑料制品业,13458108610.347412,39
002759,天际股份,sz_mainboard,C26化学原料和化学制品制造业,13415221583.284174,15
000785,居然智家,sz_mainboard,L72商务服务业,13408301835.494776,28
300718,长盛轴承,chinext,C34通用设备制造业,13404099563.726357,22
002768,国恩股份,sz_mainboard,C29橡胶和塑料制品业,13399364762.8245,39
002413,雷科防务,sz_mainboard,C39计算机、通信和其他电子设备制造业,13381805126.885042,4
000089,深圳机场,sz_mainboard,G56航空运输业,13370722772.54992,34
300328,宜安科技,chinext,C33金属制品业,13342377212.683767,27
002929,润建股份,sz_mainboard,I65软件和信息技术服务业,13296657628.356852,18
000099,中信海直,sz_mainboard,G56航空运输业,13288878577.059849,34
002911,佛燃能源,sz_mainboard,D45燃气生产和供应业,13277733488.372095,41
002867,周大生,sz_mainboard,F51批发业,13262005244.479494,32
600821,金开新能,sh_mainboard,D44电力、热力生产和供应业,13259825678.748669,7
002297,博云新材,sz_mainboard,C33金属制品业,13238706985.28732,27
600064,南京高科,sh_mainboard,K70房地产业,13237076443.925556,35
300253,卫宁健康,chinext,I65软件和信息技术服务业,13216857186.424004,18
600271,航天信息,sh_mainboard,I65软件和信息技术服务业,13210727376.21606,18
002208,合肥城建,sz_mainboard,K70房地产业,13210567621.06426,35
000553,安道麦A,sz_mainboard,C26化学原料和化学制品制造业,13191750714.94042,15
300468,四方精创,chinext,I65软件和信息技术服务业,13165754058.504456,18
