date,sample_count
2017-07-18,855
2017-07-19,855
2017-07-20,853
2017-07-21,854
2017-07-24,855
2017-07-25,856
2017-07-26,858
2017-07-27,860
2017-07-28,862
2017-07-31,862
2017-08-01,862
2017-08-02,862
2017-08-03,863
2017-08-04,861
2017-08-07,863
2017-08-08,863
2017-08-09,864
2017-08-10,861
2017-08-11,861
2017-08-14,862
2017-08-15,862
2017-08-16,865
2017-08-17,863
2017-08-18,864
2017-08-21,867
2017-08-22,867
2017-08-23,867
2017-08-24,867
2017-08-25,870
2017-08-28,872
2017-08-29,870
2017-08-30,870
2017-08-31,868
2017-09-01,874
2017-09-04,871
2017-09-05,873
2017-09-06,875
2017-09-07,872
2017-09-08,869
2017-09-11,868
2017-09-12,869
2017-09-13,872
2017-09-14,871
2017-09-15,872
2017-09-18,873
2017-09-19,873
2017-09-20,871
2017-09-21,875
2017-09-22,876
2017-09-25,875
2017-09-26,876
2017-09-27,876
2017-09-28,878
2017-09-29,875
2017-10-09,876
2017-10-10,876
2017-10-11,877
2017-10-12,877
2017-10-13,879
2017-10-16,879
2017-10-17,878
2017-10-18,877
2017-10-19,876
2017-10-20,876
2017-10-23,878
2017-10-24,879
2017-10-25,881
2017-10-26,880
2017-10-27,877
2017-10-30,876
2017-10-31,877
2017-11-01,878
2017-11-02,881
2017-11-03,882
2017-11-06,883
2017-11-07,884
2017-11-08,885
2017-11-09,886
2017-11-10,887
2017-11-13,884
2017-11-14,884
2017-11-15,884
2017-11-16,884
2017-11-17,884
2017-11-20,885
2017-11-21,886
2017-11-22,887
2017-11-23,891
2017-11-24,889
2017-11-27,890
2017-11-28,889
2017-11-29,890
2017-11-30,886
2017-12-01,887
2017-12-04,885
2017-12-05,885
2017-12-06,888
2017-12-07,886
2017-12-08,887
2017-12-11,886
2017-12-12,885
2017-12-13,886
2017-12-14,889
2017-12-15,891
2017-12-18,889
2017-12-19,891
2017-12-20,894
2017-12-21,894
2017-12-22,894
2017-12-25,897
2017-12-26,902
2017-12-27,902
2017-12-28,900
2017-12-29,901
2018-01-02,900
2018-01-03,901
2018-01-04,903
2018-01-05,904
2018-01-08,904
2018-01-09,903
2018-01-10,902
2018-01-11,903
2018-01-12,903
2018-01-15,906
2018-01-16,905
2018-01-17,903
2018-01-18,898
2018-01-19,900
2018-01-22,897
2018-01-23,895
2018-01-24,894
2018-01-25,894
2018-01-26,892
2018-01-29,893
2018-01-30,894
2018-01-31,894
2018-02-01,898
2018-02-02,892
2018-02-05,892
2018-02-06,893
2018-02-07,892
2018-02-08,891
2018-02-09,893
2018-02-12,896
2018-02-13,897
2018-02-14,899
2018-02-22,899
2018-02-23,898
2018-02-26,902
2018-02-27,902
2018-02-28,903
2018-03-01,902
2018-03-02,905
2018-03-05,903
2018-03-06,905
2018-03-07,905
2018-03-08,904
2018-03-09,906
2018-03-12,908
2018-03-13,905
2018-03-14,904
2018-03-15,905
2018-03-16,906
2018-03-19,905
2018-03-20,903
2018-03-21,907
2018-03-22,908
2018-03-23,907
2018-03-26,906
2018-03-27,907
2018-03-28,905
2018-03-29,910
2018-03-30,908
2018-04-02,910
2018-04-03,911
2018-04-04,912
2018-04-09,911
2018-04-10,912
2018-04-11,910
2018-04-12,912
2018-04-13,914
2018-04-16,909
2018-04-17,906
2018-04-18,905
2018-04-19,906
2018-04-20,907
2018-04-23,908
2018-04-24,910
2018-04-25,911
2018-04-26,910
2018-04-27,913
2018-05-02,911
2018-05-03,912
2018-05-04,912
2018-05-07,911
2018-05-08,911
2018-05-09,912
2018-05-10,913
2018-05-11,914
2018-05-14,915
2018-05-15,914
2018-05-16,918
2018-05-17,919
2018-05-18,919
2018-05-21,918
2018-05-22,916
2018-05-23,915
2018-05-24,916
2018-05-25,918
2018-05-28,920
2018-05-29,919
2018-05-30,917
2018-05-31,916
2018-06-01,916
2018-06-04,917
2018-06-05,918
2018-06-06,917
2018-06-07,915
2018-06-08,916
2018-06-11,917
2018-06-12,917
2018-06-13,919
2018-06-14,918
2018-06-15,918
2018-06-19,917
2018-06-20,920
2018-06-21,919
2018-06-22,919
2018-06-25,921
2018-06-26,921
2018-06-27,922
2018-06-28,925
2018-06-29,924
2018-07-02,924
2018-07-03,926
2018-07-04,926
2018-07-05,926
2018-07-06,924
2018-07-09,924
2018-07-10,925
2018-07-11,924
2018-07-12,924
2018-07-13,925
2018-07-16,926
2018-07-17,927
2018-07-18,928
2018-07-19,927
2018-07-20,930
2018-07-23,930
2018-07-24,930
2018-07-25,931
2018-07-26,931
2018-07-27,931
2018-07-30,931
2018-07-31,932
2018-08-01,933
2018-08-02,933
2018-08-03,934
2018-08-06,934
2018-08-07,935
2018-08-08,935
2018-08-09,936
2018-08-10,936
2018-08-13,937
2018-08-14,938
2018-08-15,938
2018-08-16,939
2018-08-17,940
2018-08-20,942
2018-08-21,943
2018-08-22,943
2018-08-23,942
2018-08-24,942
2018-08-27,943
2018-08-28,942
2018-08-29,942
2018-08-30,941
2018-08-31,942
2018-09-03,942
2018-09-04,942
2018-09-05,942
2018-09-06,942
2018-09-07,941
2018-09-10,941
2018-09-11,942
2018-09-12,943
2018-09-13,946
2018-09-14,946
2018-09-17,945
2018-09-18,946
2018-09-19,945
2018-09-20,946
2018-09-21,947
2018-09-25,947
2018-09-26,948
2018-09-27,948
2018-09-28,948
2018-10-08,946
2018-10-09,948
2018-10-10,951
2018-10-11,947
2018-10-12,948
2018-10-15,949
2018-10-16,952
2018-10-17,953
2018-10-18,952
2018-10-19,953
2018-10-22,952
2018-10-23,952
2018-10-24,951
2018-10-25,950
2018-10-26,953
2018-10-29,956
2018-10-30,957
2018-10-31,957
2018-11-01,960
2018-11-02,960
2018-11-05,962
2018-11-06,962
2018-11-07,962
2018-11-08,964
2018-11-09,966
2018-11-12,964
2018-11-13,964
2018-11-14,964
2018-11-15,965
2018-11-16,966
2018-11-19,966
2018-11-20,965
2018-11-21,967
2018-11-22,968
2018-11-23,969
2018-11-26,970
2018-11-27,970
2018-11-28,970
2018-11-29,970
2018-11-30,970
2018-12-03,969
2018-12-04,970
2018-12-05,970
2018-12-06,970
2018-12-07,971
2018-12-10,974
2018-12-11,973
2018-12-12,974
2018-12-13,974
2018-12-14,973
2018-12-17,972
2018-12-18,972
2018-12-19,971
2018-12-20,972
2018-12-21,971
2018-12-24,972
2018-12-25,968
2018-12-26,968
2018-12-27,968
2018-12-28,970
2019-01-02,972
2019-01-03,973
2019-01-04,972
2019-01-07,972
2019-01-08,975
2019-01-09,975
2019-01-10,976
2019-01-11,976
2019-01-14,976
2019-01-15,976
2019-01-16,976
2019-01-17,978
2019-01-18,979
2019-01-21,979
2019-01-22,979
2019-01-23,979
2019-01-24,981
2019-01-25,981
2019-01-28,983
2019-01-29,983
2019-01-30,983
2019-01-31,983
2019-02-01,984
2019-02-11,984
2019-02-12,984
2019-02-13,984
2019-02-14,984
2019-02-15,986
2019-02-18,986
2019-02-19,986
2019-02-20,985
2019-02-21,985
2019-02-22,985
2019-02-25,984
2019-02-26,983
2019-02-27,981
2019-02-28,982
2019-03-01,985
2019-03-04,983
2019-03-05,983
2019-03-06,984
2019-03-07,986
2019-03-08,987
2019-03-11,986
2019-03-12,985
2019-03-13,984
2019-03-14,984
2019-03-15,984
2019-03-18,983
2019-03-19,981
2019-03-20,982
2019-03-21,980
2019-03-22,980
2019-03-25,978
2019-03-26,980
2019-03-27,980
2019-03-28,978
2019-03-29,979
2019-04-01,979
2019-04-02,979
2019-04-03,975
2019-04-04,979
2019-04-08,983
2019-04-09,983
2019-04-10,983
2019-04-11,981
