code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sz.002714,2020-04-27,2020-03-31,0.163111,0.563189,0.645286,4544901139.1,4.892793,,2204608322.0,1166990330.0,True,2020-04-28,,,0.342624,262.67827,0.318246,0.130308,1.344981,1.281908,9.161927,8.192308,8.637466,1.23175,0.854058,0.807779,0.674278,0.423488,1.734568,0.438514,0.561486,0.377253,38.517557,0.543344,0.964764,0.543344,0.163111,2.445052,0.130308,0.909017,0.563189,1.000969,0.976122,0.576407
sz.002714,2020-07-18,2020-06-30,0.382214,0.559031,0.623968,11758025711.1,4.550388,21032854624.91,3747834147.0,2364559171.0,True,2020-07-19,2593.49032,0.069405,0.855358,210.438203,0.746796,0.298668,1.770028,1.810514,79.617242,74.25,70.260778,1.154813,0.798751,0.747665,1.236747,0.453722,1.830569,0.417655,0.582345,0.367501,45.14924,0.529677,0.94749,0.529677,0.382214,2.495943,0.298668,0.917164,0.559031,1.000449,0.977851,0.571437
sz.002714,2020-10-20,2020-09-30,0.627052,0.58935,0.646667,23081616831.88,6.861371,,3747834147.0,2494965398.0,True,2020-10-21,,,1.305235,206.859351,1.332396,0.499912,1.36308,1.787799,14.869861,13.615385,14.132769,1.142285,0.73318,0.655615,1.615819,0.433407,1.764936,0.377612,0.622388,0.412329,47.739133,0.487691,0.827506,0.487691,0.627052,2.340645,0.499912,0.909288,0.58935,0.999886,0.979708,0.601625
sz.002714,2021-04-30,2020-12-31,0.746829,0.539736,0.606795,30374769876.15,7.32461,56257978734.05,3747834147.0,2494965398.0,True,2021-05-01,3205.635519,0.112302,1.561343,230.570807,1.922726,0.641283,1.181386,1.318684,3.793651,3.493976,3.489661,0.894429,0.408036,0.33515,1.669279,0.460925,1.855031,0.317601,0.682399,0.401954,47.789971,0.411993,0.763323,0.411993,0.746829,2.387469,0.641283,0.903757,0.539736,1.000074,0.979075,0.551231
sz.002714,2021-04-30,2021-03-31,0.127806,0.39943,0.458801,8049360086.59,8.055451,,3759330297.0,2540163721.0,True,2021-05-01,784.69765,0.114694,0.44863,200.610665,0.51306,0.151323,1.12548,1.024971,0.771075,0.718182,0.685406,0.841174,0.258421,0.187388,1.298477,0.480687,1.92562,0.275608,0.724392,0.401637,19.565566,0.235997,0.590833,0.235997,0.127806,2.444371,0.151323,0.865047,0.39943,1.001446,0.950996,0.419407
sz.002714,2021-08-27,2021-06-30,0.179324,0.268747,0.32829,11163206772.25,4.976831,41504071693.89,5263062415.0,3550086604.0,True,2021-08-28,934.499552,0.192616,1.100712,163.530502,1.076385,0.299914,0.675693,0.755069,-0.050588,-0.129187,-0.116659,0.644537,0.146933,0.101748,1.05366,0.530914,2.131803,0.247675,0.752325,0.356255,15.991064,0.317734,1.182278,0.317734,0.179324,2.607209,0.299914,0.853337,0.268747,1.001191,0.937465,0.286333
sz.002714,2021-10-19,2021-09-30,0.163298,0.172608,0.241217,9714668104.44,2.881946,,5263062415.0,3550086604.0,True,2021-10-20,1197.249473,0.225517,1.55699,173.411484,1.314765,0.385713,0.282105,0.63012,-0.579117,-0.592138,-0.585271,0.709717,0.197562,0.151312,1.172834,0.577701,2.36799,0.27581,0.72419,0.327017,7.248303,0.236189,1.36836,0.236189,0.163298,2.737484,0.385713,0.895992,0.172608,1.002619,0.865323,0.198951
sz.002714,2022-04-30,2021-12-31,0.131803,0.096826,0.167448,7638583062.35,1.311917,78770851227.9,5262358594.0,3550079179.0,True,2022-05-01,1018.308738,0.353527,2.360253,152.526003,1.799102,0.52612,0.078261,0.445566,-0.748522,-0.75985,-0.748509,0.623184,0.182496,0.15593,0.922466,0.612987,2.583894,0.275026,0.724974,0.301367,5.451945,0.206554,2.133253,0.206554,0.131803,2.862704,0.52612,0.903803,0.096826,1.003677,0.816579,0.118141
sz.002714,2022-04-30,2022-03-31,-0.09881,-0.315104,-0.230338,-5759371001.08,-0.984488,,5322078466.0,3601035526.0,True,2022-05-01,144.753611,0.621746,0.640032,140.617907,0.354476,0.101177,-0.137566,0.280512,-1.715507,-1.733333,-1.743958,0.598288,0.20442,0.177345,0.736434,0.651834,2.872192,0.295448,0.704552,0.269079,-7.185442,-0.003185,,-0.003185,-0.09881,3.445784,0.101177,0.899444,-0.315104,0.995705,1.135076,-0.278804
sz.002714,2022-08-31,2022-06-30,-0.130609,-0.166893,-0.094858,-7387967519.67,-1.748519,44267648738.04,5322103451.0,3601049336.0,True,2022-09-01,214.680847,0.838454,1.389746,129.520071,0.869456,0.246671,-0.140466,0.176733,-1.661814,-1.703297,-1.701618,0.573507,0.192363,0.14665,0.473528,0.66482,2.983474,0.29218,0.70782,0.25872,-5.379814,0.004302,,0.004302,-0.130609,3.506954,0.246671,0.90466,-0.166893,0.995437,1.18588,-0.141379
sz.002714,2022-10-25,2022-09-30,0.027288,0.022596,0.084597,1825196326.35,-0.054149,,5322167365.0,3601113250.0,True,2022-10-26,413.128306,0.65355,2.055067,131.382555,1.53362,0.445927,0.005141,0.093388,-0.81212,-0.825301,-0.826258,0.655866,0.2214,0.175402,0.163329,0.614655,2.595076,0.30585,0.69415,0.299819,1.813512,0.122063,5.401845,0.122063,0.027288,3.268432,0.445927,0.828568,0.022596,1.030602,0.458509,0.047819
sz.002714,2023-04-28,2022-12-31,0.210348,0.119634,0.174956,14933400591.58,2.424245,124826212177.74,5472283869.0,3601117170.0,True,2023-04-29,670.852006,0.536631,2.832137,127.114156,2.242434,0.674347,0.320718,0.088465,0.954996,0.945313,0.921579,0.800571,0.311213,0.266053,-0.034827,0.543553,2.190834,0.324328,0.675672,0.366693,7.496773,0.184341,1.540878,0.184341,0.210348,2.935054,0.674347,0.888355,0.119634,1.000226,0.866609,0.138017
sz.002714,2023-04-28,2023-03-31,-0.016863,-0.049611,0.01883,-1200495384.05,3.151941,,5472289401.0,3636090678.0,True,2023-04-29,115.565305,0.77878,0.592755,151.821862,0.370845,0.123765,0.392191,0.076378,0.791558,0.777778,0.768726,0.794139,0.304763,0.271356,-0.069186,0.563683,2.291914,0.342901,0.657099,0.34971,-0.687806,-0.159259,,-0.159259,-0.016863,2.752037,0.123765,0.997967,-0.049611,1.014188,2.423714,-0.020183
sz.002714,2023-08-18,2023-06-30,-0.040887,-0.053774,0.014191,-2789224165.31,3.141709,51868974466.09,5465349355.0,3636091411.0,True,2023-08-19,274.638438,0.655407,1.271241,141.59849,0.834332,0.269541,0.336923,0.056516,0.622464,0.59375,0.584173,0.710266,0.225004,0.202201,-0.045565,0.600585,2.503662,0.32179,0.67821,0.328574,-1.360245,-0.020128,,-0.020128,-0.040887,2.831019,0.269541,0.996412,-0.053774,1.001621,1.735162,-0.030941
sz.002714,2023-10-28,2023-09-30,-0.026895,-0.02024,0.046264,-1679244638.52,1.813521,,5465349529.0,3636091585.0,True,2023-10-29,316.522558,0.85302,2.007614,134.488942,1.361148,0.433829,0.154575,0.02454,-1.920035,-2.172414,-2.218231,0.702164,0.221936,0.186876,-0.005711,0.596506,2.478351,0.313017,0.686983,0.337976,0.236322,0.080609,,0.080609,-0.026895,2.791867,0.433829,1.097118,-0.02024,0.993784,-3.177235,0.00641
sz.002714,2024-04-27,2024-03-31,-0.038368,-0.093589,-0.025005,-2458787488.86,-0.996119,,5465350691.0,3660602250.0,True,2024-04-28,96.559928,0.932064,0.662773,135.787568,0.40873,0.134017,-0.129853,-0.007195,-1.048144,-1.0,-0.985646,0.663278,0.261762,0.235047,0.119992,0.635896,2.746466,0.330369,0.669631,0.304559,-1.982749,0.192858,,0.192858,-0.038368,3.161712,0.134017,0.967514,-0.093589,0.996344,1.497057,-0.062745
sz.002714,2024-04-27,2023-12-31,-0.063342,-0.037596,0.031084,-4167868982.84,-0.780056,110316791925.59,5465350578.0,3636073584.0,True,2024-04-28,415.583851,0.866251,2.679257,134.363453,1.757446,0.570929,-0.124755,0.012734,-1.279097,-1.317269,-1.321365,0.671703,0.228737,0.205477,0.157238,0.621111,2.639295,0.325391,0.674609,0.314928,-0.394901,0.089236,,0.089236,-0.063342,2.884987,0.570929,1.022892,-0.037596,0.999468,3.532279,-0.010649
sz.002714,2024-08-03,2024-06-30,0.013069,0.018021,0.077415,1024789694.04,-0.119805,56694070754.57,5465352559.0,3810716702.0,True,2024-08-04,183.903398,0.978775,1.281776,140.427524,0.902284,0.29388,-0.001252,-0.00168,1.36741,1.288462,1.298389,0.682655,0.246283,0.222501,0.027397,0.006181,2.618332,0.326028,0.673972,0.327743,1.649197,0.27211,15.099518,0.27211,0.013069,3.049397,0.29388,0.809228,0.018021,1.019738,0.393644,0.044894
sz.002714,2024-10-30,2024-09-30,0.15518,0.116204,0.172666,11245651658.16,1.474766,,5465353161.0,3810717304.0,True,2024-10-31,436.552691,0.618482,1.955611,138.065044,1.522911,0.500549,0.107864,0.009095,7.696851,6.705882,6.689031,0.748901,0.27779,0.227881,-0.012354,0.005838,2.402847,0.332039,0.667961,0.37097,5.889696,0.301502,2.594592,0.301502,0.15518,2.862508,0.500549,0.932011,0.116204,1.002882,0.833162,0.139073
sz.002714,2025-03-20,2024-12-31,0.265183,0.137191,0.190511,18925044904.25,3.273297,137499516761.04,5462767761.0,3810722523.0,True,2025-03-21,405.121142,0.888623,2.661875,135.241745,2.208893,0.720249,0.146491,-0.039691,5.540701,5.177215,5.194249,0.717374,0.226364,0.198353,-0.092738,0.005868,2.420143,0.326773,0.673227,0.376673,7.427445,0.272156,1.983777,0.272156,0.265183,2.840381,0.720249,0.944846,0.137191,1.001512,0.865364,0.158296
sz.002714,2025-04-25,2025-03-31,0.060536,0.128096,0.181719,4619297047.43,4.530902,,5462768177.0,3810722939.0,True,2025-04-26,102.256642,0.880138,0.696119,129.291768,0.533937,0.186933,0.247952,0.00766,2.878689,2.886364,2.887878,0.796113,0.334047,0.25439,-0.061912,0.00592,2.45093,0.372195,0.627805,0.378401,7.205416,0.208146,1.624926,0.208146,0.060536,2.600248,0.186933,0.972246,0.128096,1.002238,0.867649,0.147306
sz.002714,2025-08-21,2025-06-30,0.139958,0.141118,0.190183,10790266620.34,5.049093,76077968386.26,5462768373.0,3810592508.0,True,2025-08-22,167.552255,1.074292,1.526413,117.924528,1.221702,0.408779,0.224069,-0.026849,9.52925,12.066667,11.697698,0.793308,0.306772,0.273198,-0.117396,0.005606,2.275666,0.342473,0.657527,0.41314,8.968877,0.226918,1.608006,0.226918,0.139958,2.486162,0.408779,0.975884,0.141118,1.001875,0.888503,0.158529
sz.002714,2025-10-31,2025-09-30,0.198505,0.135183,0.187267,15112123219.8,4.060045,,5462771029.0,3810595164.0,True,2025-11-01,210.989666,1.279684,2.31508,116.625632,1.834534,0.606887,0.063879,-0.054975,0.343819,0.412371,0.410057,0.788478,0.312947,0.276612,-0.101667,0.00555,2.247095,0.335006,0.664994,0.417581,8.705286,0.255654,1.891167,0.255654,0.198505,2.47414,0.606887,0.97795,0.135183,1.001037,0.888874,0.151926
sz.002714,2026-03-28,2025-12-31,0.206877,0.109694,0.178181,15811817543.45,2.834988,144144965371.68,5462771148.0,3808793608.0,True,2026-03-29,266.76898,1.349482,2.993434,120.264582,2.487513,0.802165,0.078541,-0.084773,-0.164503,-0.127273,-0.133904,0.781442,0.249122,0.19851,-0.155417,0.005415,2.181061,0.317782,0.682218,0.443954,7.617165,0.208514,1.900869,0.208514,0.206877,2.400396,0.802165,0.97945,0.109694,1.000119,0.868718,0.126256
sz.002714,2026-04-22,2026-03-31,-0.014728,-0.040883,0.051719,-1222150012.25,1.69426,,5772994680.0,3800189768.0,True,2026-04-23,38.63542,2.329469,0.737497,122.033898,0.521188,0.171341,0.143206,-0.10584,-1.264575,-1.26506,-1.2705,0.91325,0.310398,0.224336,-0.233743,0.507312,2.029681,0.339382,0.660618,0.484364,-0.994464,-0.030775,,-0.030775,-0.014728,2.115174,0.171341,0.99402,-0.040883,1.152766,1.836909,-0.019307
