code,name,board,industry,recent_close,recent_turn,recent_volume,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,approx_circ_mv,marketcap_source,marketcap_confidence
002057,中钢天源,sz_mainboard,C26化学原料和化学制品制造业,12.1,9.2812,69916461.0,753312728.9574623,753313488.0651978,5,5.288471956433372e-06,9115093205.588894,baostock_approx_circ_mv,low_confidence_approx
600376,首开股份,sh_mainboard,K70房地产业,3.53,2.4964,64395504.0,2579534689.953533,2579558777.207931,5,2.563109605308751e-05,9105842483.543997,baostock_approx_circ_mv,low_confidence_approx
002233,塔牌集团,sz_mainboard,C30非金属矿物制品业,7.75,0.8596,10085429.0,1173270009.3066542,1173270009.3066542,5,7.603141164871891e-05,9092842572.12657,baostock_approx_circ_mv,low_confidence_approx
000923,河钢资源,sz_mainboard,B08黑色金属矿采选业,14.46,2.8659,17995241.0,627908894.239157,627898074.1737448,5,2.4877015530374664e-05,9079406152.552353,baostock_approx_circ_mv,low_confidence_approx
603533,掌阅科技,sh_mainboard,I64互联网和相关服务,20.67,3.7988,16672857.0,438897994.10340106,438898788.3107627,5,1.710840783497868e-05,9072037954.383469,baostock_approx_circ_mv,low_confidence_approx
002446,盛路通信,sz_mainboard,C39计算机、通信和其他电子设备制造业,10.7,6.4322,54530452.0,847772954.8210565,847774631.4325452,5,5.09709284716631e-06,9071188556.328234,baostock_approx_circ_mv,low_confidence_approx
000049,德赛电池,sz_mainboard,C38电气机械和器材制造业,23.55,1.8008,6924561.0,384526932.47445583,384530533.8859093,5,3.552991510251571e-05,9055694073.013165,baostock_approx_circ_mv,low_confidence_approx
002516,旷达科技,sz_mainboard,C17纺织业,6.21,2.7147,39565209.0,1457443142.888717,1457426842.8201013,5,2.933902641302129e-05,9050620693.912828,baostock_approx_circ_mv,low_confidence_approx
603680,今创集团,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,11.53,0.5182,4060920.0,783658818.9888074,783751302.0833334,5,0.0002142749947491,9036652513.020834,baostock_approx_circ_mv,low_confidence_approx
300327,中颖电子,chinext,C39计算机、通信和其他电子设备制造业,26.66,5.6196,19042246.0,338854117.7307993,338855282.80399853,5,9.427760945098096e-06,9033881839.554602,baostock_approx_circ_mv,low_confidence_approx
002023,海特高新,sz_mainboard,C43金属制品、机械和设备修理业,12.18,7.2334,53589193.0,740857591.1742749,740859359.6416314,5,1.585698845232936e-05,9023667000.43507,baostock_approx_circ_mv,low_confidence_approx
603683,晶华新材,sh_mainboard,C26化学原料和化学制品制造业,31.29,5.4487,15704160.0,288218474.1314442,288216660.1101495,5,1.694198087724543e-05,9018299294.84658,baostock_approx_circ_mv,low_confidence_approx
600973,宝胜股份,sh_mainboard,C38电气机械和器材制造业,6.57,2.9501,40456038.0,1371344632.3853428,1371352439.5417905,5,2.4719392077920903e-05,9009785527.789564,baostock_approx_circ_mv,low_confidence_approx
300145,南方泵业,chinext,C34通用设备制造业,4.71,6.7876,129699392.0,1910828451.882845,1910828451.882845,5,1.008675941306873e-05,9000002008.3682,baostock_approx_circ_mv,low_confidence_approx
600078,澄星股份,sh_mainboard,C26化学原料和化学制品制造业,13.57,8.9818,59511275.0,662576265.3365695,662574828.2045993,5,6.11148976011532e-06,8991140418.736412,baostock_approx_circ_mv,low_confidence_approx
002511,中顺洁柔,sz_mainboard,C22造纸和纸制品业,7.1,0.9755,12340151.0,1265007790.8764737,1264995457.771469,5,9.725182290998251e-05,8981467750.177431,baostock_approx_circ_mv,low_confidence_approx
300741,华宝股份,chinext,C26化学原料和化学制品制造业,14.57,0.2628,1618500.0,615867579.9086759,615867579.9086759,5,0.0002804089994766,8973190639.269407,baostock_approx_circ_mv,low_confidence_approx
002020,京新药业,sz_mainboard,C27医药制造业,12.39,1.3022,9427683.0,723981185.6857625,723964208.0284754,5,5.2827113797849535e-05,8969916537.47281,baostock_approx_circ_mv,low_confidence_approx
002039,黔源电力,sz_mainboard,D44电力、热力生产和供应业,20.94,2.8793,12310810.0,427562602.0213246,427560781.4761216,5,3.3492879130410184e-05,8953122764.109987,baostock_approx_circ_mv,low_confidence_approx
002062,宏润建设,sz_mainboard,E48土木工程建筑业,7.95,1.3485,15166061.0,1124661549.870226,1124702846.319777,5,5.656998920130683e-05,8941387628.242228,baostock_approx_circ_mv,low_confidence_approx
300188,国投智能,chinext,I65软件和信息技术服务业,10.45,0.8901,7614549.0,855471183.0131446,855516218.0814354,5,6.201296579219463e-05,8940144478.951,baostock_approx_circ_mv,low_confidence_approx
600556,天下秀,sh_mainboard,I64互联网和相关服务,4.94,2.3215,41966501.0,1807732112.8580656,1807740604.076774,5,1.6498401250063395e-05,8930238584.139265,baostock_approx_circ_mv,low_confidence_approx
002097,山河智能,sz_mainboard,C35专用设备制造业,8.32,1.6042,17207384.0,1072645804.7624984,1072645804.7624984,5,4.087182867936392e-05,8924413095.623987,baostock_approx_circ_mv,low_confidence_approx
600736,苏州高新,sh_mainboard,K70房地产业,7.74,6.1412,70702921.0,1151288363.8376863,1151288363.8376863,5,9.951261214000486e-06,8910971936.103695,baostock_approx_circ_mv,low_confidence_approx
600094,大名城,sh_mainboard,K70房地产业,4.19,2.0081,42697098.0,2126243613.365868,2126243613.365868,5,7.69899976639985e-05,8908960740.002989,baostock_approx_circ_mv,low_confidence_approx
002277,友阿股份,sz_mainboard,F52零售业,6.39,2.7286,38041278.0,1394168364.729165,1394168364.729165,5,3.7650931698860986e-05,8908735850.619364,baostock_approx_circ_mv,low_confidence_approx
002221,东华能源,sz_mainboard,F51批发业,6.09,1.535,22424577.0,1460884495.1140063,1460884495.1140063,5,5.793579099934695e-05,8896786575.244299,baostock_approx_circ_mv,low_confidence_approx
600567,山鹰国际,sh_mainboard,C22造纸和纸制品业,1.41,5.0391,317839961.0,6307474767.31956,6307439000.233047,5,1.2448041621019912e-05,8893488990.328594,baostock_approx_circ_mv,low_confidence_approx
300772,运达股份,chinext,C34通用设备制造业,12.74,2.6482,18480870.0,697865342.4967902,697867200.9918965,5,3.807732755014531e-05,8890828140.636763,baostock_approx_circ_mv,low_confidence_approx
000829,天音控股,sz_mainboard,F51批发业,8.68,2.7406,28067219.0,1024126797.0517404,1024136815.357134,5,2.380014040814128e-05,8889507557.299923,baostock_approx_circ_mv,low_confidence_approx
000761,本钢板材,sz_mainboard,C31黑色金属冶炼和压延加工业,2.38,0.6372,23627260.0,3707981795.3546767,3708513479.052823,5,0.0002147645491943,8826262080.145718,baostock_approx_circ_mv,low_confidence_approx
300779,惠城环保,chinext,C42废弃资源综合利用业,54.36,4.3207,9794227.0,226681486.796121,162259222.63425353,5,0.397038888281887,8820411342.398022,baostock_approx_circ_mv,low_confidence_approx
603991,领先股份,sh_mainboard,C29橡胶和塑料制品业,118.3,5.3077,3956100.0,74535109.36940672,74535170.23120297,5,2.300691085728161e-05,8817510638.351313,baostock_approx_circ_mv,low_confidence_approx
600020,中原高速,sh_mainboard,G54道路运输业,3.92,0.9113,20479803.0,2247317348.8423133,2247317348.8423133,5,7.277111222682718e-05,8809484007.461868,baostock_approx_circ_mv,low_confidence_approx
002115,三维通信,sz_mainboard,L72商务服务业,11.71,3.8777,29167584.0,752187740.1552467,752197335.2966322,5,1.8376396842059862e-05,8808230796.323563,baostock_approx_circ_mv,low_confidence_approx
002626,金达威,sz_mainboard,C14食品制造业,14.43,0.4987,3041500.0,609885702.8273511,609843415.007657,5,8.65189958067989e-05,8800040478.560492,baostock_approx_circ_mv,low_confidence_approx
601038,一拖股份,sh_mainboard,C35专用设备制造业,12.01,0.7344,5373450.0,731678921.5686274,731700905.4619805,5,6.199669901930812e-05,8787727874.598385,baostock_approx_circ_mv,low_confidence_approx
000516,国际医学,sz_mainboard,Q84卫生,4.0,0.9695,21375400.0,2204785972.150593,2194348346.388164,5,0.0048939953623446,8777393385.552654,baostock_approx_circ_mv,low_confidence_approx
002004,华邦健康,sz_mainboard,C26化学原料和化学制品制造业,4.66,1.4726,27734652.0,1883379872.3346465,1883332458.9258597,5,4.533399304716746e-05,8776329258.594505,baostock_approx_circ_mv,low_confidence_approx
600399,抚顺特钢,sh_mainboard,C31黑色金属冶炼和压延加工业,4.45,3.2734,64555453.0,1972122349.850309,1972112374.398484,5,1.2587650607440648e-05,8775900066.073256,baostock_approx_circ_mv,low_confidence_approx
002099,海翔药业,sz_mainboard,C27医药制造业,5.41,1.1869,19173000.0,1615384615.3846152,1615354478.133296,5,4.354800432944952e-05,8739067726.701132,baostock_approx_circ_mv,low_confidence_approx
002251,步步高,sz_mainboard,F52零售业,4.06,10.1373,218202702.0,2152473558.0480013,2152473016.021737,5,2.658967104440958e-06,8739040445.048252,baostock_approx_circ_mv,low_confidence_approx
300696,爱乐达,chinext,C37铁路、船舶、航空航天和其他运输设备制造业,32.55,4.0287,10760347.0,267092287.83478543,267092817.94321167,5,1.5400460721770012e-05,8693871224.051538,baostock_approx_circ_mv,low_confidence_approx
002345,潮宏基,sz_mainboard,C24文教、工美、体育和娱乐用品制造业,9.99,5.7094,49513729.0,867231740.6382457,867231740.6382457,5,3.925150400178806e-05,8663645088.976074,baostock_approx_circ_mv,low_confidence_approx
300706,阿石创,chinext,C39计算机、通信和其他电子设备制造业,76.1,36.5888,41649245.0,113830584.76910968,113830492.71210632,5,0.0020675809985973,8662500495.39129,baostock_approx_circ_mv,low_confidence_approx
300440,运达科技,chinext,I65软件和信息技术服务业,19.78,2.4903,10903164.0,437825322.25033134,437824315.2628049,5,1.8459359475674075e-05,8660164955.898281,baostock_approx_circ_mv,low_confidence_approx
300766,每日互动,chinext,I64互联网和相关服务,24.19,3.8007,13604109.0,357936932.6702976,357937697.16088325,5,1.3651825702412213e-05,8658512894.321766,baostock_approx_circ_mv,low_confidence_approx
600645,中源协和,sh_mainboard,C27医药制造业,18.48,1.7767,8310709.0,467760961.3328081,467770559.89367,5,4.499545598010178e-05,8644399946.835022,baostock_approx_circ_mv,low_confidence_approx
600133,东湖高新,sh_mainboard,N77生态保护和环境治理业,8.1,1.4809,15790347.0,1066266932.2709162,1066223023.8198892,5,4.96210811389686e-05,8636406492.941103,baostock_approx_circ_mv,low_confidence_approx
600929,雪天盐业,sh_mainboard,C14食品制造业,5.26,1.3653,22392099.0,1640086354.6473303,1640098893.3364727,5,4.1527285047671465e-05,8626920178.949846,baostock_approx_circ_mv,low_confidence_approx
002541,鸿路钢构,sz_mainboard,C33金属制品业,17.38,1.6926,8398078.0,496164362.5192012,496164362.5192012,5,5.601000397247677e-05,8623336620.583717,baostock_approx_circ_mv,low_confidence_approx
603166,福达股份,sh_mainboard,C36汽车制造业,13.45,1.6608,10640932.0,640711223.5067437,640711311.55756,5,5.862498436150788e-05,8617567140.44918,baostock_approx_circ_mv,low_confidence_approx
300337,银邦股份,chinext,C32有色金属冶炼和压延加工业,12.11,3.3559,23874185.0,711409308.9782175,711409731.803345,5,2.870338553072672e-05,8615171852.138508,baostock_approx_circ_mv,low_confidence_approx
002100,天康生物,sz_mainboard,C13农副食品加工业,6.31,1.19,16246343.0,1365238907.5630252,1365254915.0728903,5,4.690378002421714e-05,8614758514.109938,baostock_approx_circ_mv,low_confidence_approx
002243,力合科创,sz_mainboard,C29橡胶和塑料制品业,7.15,1.7481,21049825.0,1204154510.611521,1204154390.369145,5,2.8953193526898373e-05,8609703891.139385,baostock_approx_circ_mv,low_confidence_approx
002272,川润股份,sz_mainboard,C34通用设备制造业,21.08,12.6727,51721352.0,408132063.4119012,408133515.7911318,5,5.402043279970728e-06,8603454512.877058,baostock_approx_circ_mv,low_confidence_approx
002036,联创电子,sz_mainboard,C39计算机、通信和其他电子设备制造业,8.15,3.6961,39010682.0,1055455263.6562864,1055466751.6565152,5,1.2991115303883794e-05,8602054026.000599,baostock_approx_circ_mv,low_confidence_approx
601890,亚星锚链,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,8.95,2.1229,20366820.0,959386688.0211031,959393206.12449,5,3.198383512011553e-05,8586569194.814186,baostock_approx_circ_mv,low_confidence_approx
603227,雪峰科技,sh_mainboard,C26化学原料和化学制品制造业,7.99,0.8896,9533300.0,1071638938.848921,1071717039.800995,5,0.0001130570017935,8563019148.009951,baostock_approx_circ_mv,low_confidence_approx
002121,科陆电子,sz_mainboard,C40仪器仪表制造业,6.11,2.2179,31048735.0,1399915911.4477658,1399915911.4477658,5,1.8731742608305e-05,8553486218.945849,baostock_approx_circ_mv,low_confidence_approx
002293,罗莱生活,sz_mainboard,C17纺织业,10.34,0.9125,7546333.0,826995397.260274,826995397.260274,5,9.411040572564892e-05,8551132407.671233,baostock_approx_circ_mv,low_confidence_approx
603200,上海洗霸,sh_mainboard,N77生态保护和环境治理业,48.55,3.2432,5691100.0,175477923.03897387,175478444.32214272,5,3.760195995654554e-05,8519478471.840029,baostock_approx_circ_mv,low_confidence_approx
600640,国脉文化,sh_mainboard,I64互联网和相关服务,10.69,0.8371,6660955.0,795717954.8441046,795716887.7324364,5,6.052366324752116e-05,8506213529.859745,baostock_approx_circ_mv,low_confidence_approx
002019,亿帆医药,sz_mainboard,C27医药制造业,10.09,0.9894,8335800.0,842510612.4924196,842492269.1637632,5,0.0001001200323313,8500746995.86237,baostock_approx_circ_mv,low_confidence_approx
002332,仙琚制药,sz_mainboard,C27医药制造业,8.63,1.2921,12722050.0,984602584.9392462,984589620.059126,5,7.89330668472965e-05,8497008421.110259,baostock_approx_circ_mv,low_confidence_approx
300072,海新能科,chinext,C26化学原料和化学制品制造业,3.64,1.2054,28102101.0,2331350671.976108,2331323543.280566,5,4.144328858833388e-05,8486017697.541262,baostock_approx_circ_mv,low_confidence_approx
601929,吉视传媒,sh_mainboard,I63电信、广播电视和卫星传输服务,2.43,1.5777,55057658.0,3489741902.769855,3489773398.3711514,5,1.1814270269643644e-05,8480149358.041899,baostock_approx_circ_mv,low_confidence_approx
300529,健帆生物,chinext,C35专用设备制造业,16.53,1.4873,7622322.0,512493915.1482552,512471414.57040185,5,6.252403550700085e-05,8471152482.848743,baostock_approx_circ_mv,low_confidence_approx
000818,航锦科技,sz_mainboard,C26化学原料和化学制品制造业,12.85,3.3232,21873558.0,658207691.3818008,658207691.3818008,5,2.3497830720135742e-05,8457968834.25614,baostock_approx_circ_mv,low_confidence_approx
002832,比音勒芬,sz_mainboard,C18纺织服装、服饰业,21.7,5.608,21838460.0,389416191.1554922,389419830.2188104,5,1.2507861612202249e-05,8450410315.748185,baostock_approx_circ_mv,low_confidence_approx
002256,兆新股份,sz_mainboard,D44电力、热力生产和供应业,4.19,3.2217,64896011.0,2014340596.5794456,2014333619.3359344,5,2.678116917473605e-05,8440057865.017566,baostock_approx_circ_mv,low_confidence_approx
300294,博雅生物,chinext,C27医药制造业,16.67,1.284,6474570.0,504250000.0,504244958.7534372,5,2.6551599557927852e-05,8405763462.4198,baostock_approx_circ_mv,low_confidence_approx
002075,沙钢股份,sz_mainboard,C31黑色金属冶炼和压延加工业,3.83,3.6403,79861791.0,2193824437.546356,2193831633.265331,5,2.2323676036708818e-05,8402375155.406217,baostock_approx_circ_mv,low_confidence_approx
600782,新钢股份,sh_mainboard,C31黑色金属冶炼和压延加工业,2.67,1.3182,41464903.0,3145569943.862843,3145541514.1136174,5,3.2222713517338215e-05,8398595842.683358,baostock_approx_circ_mv,low_confidence_approx
600997,开滦股份,sh_mainboard,C25石油、煤炭及其他燃料加工业,5.28,0.9722,15436500.0,1587790578.070356,1587828496.0422163,5,5.751131554522951e-05,8383734459.102902,baostock_approx_circ_mv,low_confidence_approx
601828,美凯龙,sh_mainboard,L72商务服务业,2.32,0.6424,23207460.0,3612618306.351183,3612407725.321888,5,9.505216590766262e-05,8380785922.74678,baostock_approx_circ_mv,low_confidence_approx
300276,三丰智能,chinext,C35专用设备制造业,7.92,6.7472,71326345.0,1057125103.7467391,1057125279.1959156,5,9.9876412699511e-06,8372432211.231652,baostock_approx_circ_mv,low_confidence_approx
600017,日照港,sh_mainboard,G55水上运输业,2.72,1.0586,32558884.0,3075655016.0589457,3075547913.3650293,5,5.501352473790636e-05,8365490324.35288,baostock_approx_circ_mv,low_confidence_approx
600751,海航科技,sh_mainboard,G55水上运输业,3.25,2.0536,52844294.0,2573251558.23919,2573174343.579174,5,5.542994844888244e-05,8362816616.632316,baostock_approx_circ_mv,low_confidence_approx
601595,上海电影,sh_mainboard,R87广播、电视、电影和录音制作业,18.65,1.2855,5761795.0,448214313.4966939,448211845.1025057,5,7.821775845622174e-05,8359150911.161731,baostock_approx_circ_mv,low_confidence_approx
603508,思维列控,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,21.92,0.9357,3567622.0,381278401.19696486,381278401.19696486,5,7.535767594473479e-05,8357622554.237471,baostock_approx_circ_mv,low_confidence_approx
601330,绿色动力,sh_mainboard,N77生态保护和环境治理业,8.44,2.0079,19859724.0,989079336.6203496,989083900.9451398,5,4.181608873661371e-05,8347868123.976979,baostock_approx_circ_mv,low_confidence_approx
600055,万东医疗,sh_mainboard,C35专用设备制造业,11.87,1.1588,8146836.0,703040731.7915084,703083951.6950384,5,9.371969593518104e-05,8345606506.620106,baostock_approx_circ_mv,low_confidence_approx
300687,赛意信息,chinext,I65软件和信息技术服务业,25.48,8.2769,27058092.0,326910944.91899145,326910297.8176692,5,1.0925152984333068e-05,8329674388.394212,baostock_approx_circ_mv,low_confidence_approx
000928,中钢国际,sz_mainboard,E48土木工程建筑业,5.8,1.2766,18314625.0,1434640842.8638573,1434619979.4026778,5,5.291307952343441e-05,8320795880.535531,baostock_approx_circ_mv,low_confidence_approx
300520,科大国创,chinext,I65软件和信息技术服务业,29.48,3.6786,10381628.0,282216821.61691946,282219327.39598566,5,2.517646974247247e-05,8319825771.633657,baostock_approx_circ_mv,low_confidence_approx
000402,金融街,sz_mainboard,K70房地产业,2.78,1.6893,50486854.0,2988625702.953886,2988625702.953886,5,5.3878493273204e-05,8308379454.211802,baostock_approx_circ_mv,low_confidence_approx
600639,浦东金桥,sh_mainboard,K70房地产业,9.77,0.3961,3367573.0,850182529.6642262,850191862.7842044,5,0.0001766348999433,8306374499.401676,baostock_approx_circ_mv,low_confidence_approx
300151,昌红科技,chinext,C35专用设备制造业,22.52,7.0339,25930777.0,368654331.16763103,368655746.2211349,5,1.109969014421495e-05,8302127404.899957,baostock_approx_circ_mv,low_confidence_approx
601908,京运通,sh_mainboard,C38电气机械和器材制造业,3.43,1.7054,41177853.0,2414556878.1517534,2414556878.1517534,5,3.490019737198039e-05,8281930092.060514,baostock_approx_circ_mv,low_confidence_approx
601226,华电科工,sh_mainboard,M74专业技术服务业,7.11,0.869,10099580.0,1162207134.6375144,1162229970.8897607,5,5.924111193380367e-05,8263455093.026199,baostock_approx_circ_mv,low_confidence_approx
000885,城发环境,sz_mainboard,N77生态保护和环境治理业,12.84,0.5151,3307529.0,642113958.454669,642110557.9755238,5,0.0001037622153378,8244699564.405725,baostock_approx_circ_mv,low_confidence_approx
300444,双杰电气,chinext,C38电气机械和器材制造业,13.14,6.1338,38485827.0,627438569.8914213,627439003.4169854,5,1.0296561079396702e-05,8244548504.899188,baostock_approx_circ_mv,low_confidence_approx
600075,新疆天业,sh_mainboard,C26化学原料和化学制品制造业,4.82,1.1144,19031680.0,1707796123.4745152,1707796123.4745152,5,6.606522771148935e-05,8231577315.147163,baostock_approx_circ_mv,low_confidence_approx
600936,北投科技,sh_mainboard,I63电信、广播电视和卫星传输服务,4.92,3.6576,61119233.0,1671020149.825022,1671020810.8895955,5,1.0786176990683533e-05,8221422389.576811,baostock_approx_circ_mv,low_confidence_approx
002350,北京科锐,sz_mainboard,C38电气机械和器材制造业,15.45,4.7334,25113066.0,530550259.85549504,530550259.85549504,5,1.2737286336534434e-05,8197001514.767398,baostock_approx_circ_mv,low_confidence_approx
600510,黑牡丹,sh_mainboard,K70房地产业,7.94,1.0215,10542301.0,1032041213.9011258,1032029231.595916,5,7.451744024301734e-05,8194312098.871573,baostock_approx_circ_mv,low_confidence_approx
000719,中原传媒,sz_mainboard,R86新闻和出版业,12.27,1.1713,7814340.0,667151028.7714505,667168687.9823594,5,7.950056091943424e-05,8186159801.54355,baostock_approx_circ_mv,low_confidence_approx
600618,氯碱化工,sh_mainboard,C26化学原料和化学制品制造业,10.91,2.5474,19101711.0,749851260.1083457,749843587.0698644,5,3.944395777728474e-05,8180793534.93222,baostock_approx_circ_mv,low_confidence_approx
002941,新疆交建,sz_mainboard,E48土木工程建筑业,11.2,1.2513,9131347.0,729748821.225925,729748821.225925,5,5.551914132682155e-05,8173186797.730359,baostock_approx_circ_mv,low_confidence_approx
600502,安徽建工,sh_mainboard,E48土木工程建筑业,4.76,2.6293,45132356.0,1716516030.8827443,1716525985.2929027,5,4.140938773640035e-05,8170663689.994217,baostock_approx_circ_mv,low_confidence_approx
600714,金瑞矿业,sh_mainboard,C26化学原料和化学制品制造业,28.33,7.8581,22645204.0,288176582.1254502,288176582.1254502,5,8.30365152895406e-06,8164042571.614003,baostock_approx_circ_mv,low_confidence_approx
300482,万孚生物,chinext,C27医药制造业,18.94,4.1851,17998828.0,430069245.6572125,430075500.78942174,5,1.643287759771426e-05,8145629984.951649,baostock_approx_circ_mv,low_confidence_approx
002810,山东赫达,sz_mainboard,C26化学原料和化学制品制造业,25.14,5.5345,17921725.0,323818321.43825096,323826179.99259293,5,2.559552093030246e-05,8140990165.013786,baostock_approx_circ_mv,low_confidence_approx
000593,德龙汇能,sz_mainboard,D45燃气生产和供应业,22.67,7.7518,27788852.0,358482571.7897778,358482571.7897778,5,1.3508874902238609e-05,8126799902.474264,baostock_approx_circ_mv,low_confidence_approx
002215,诺普信,sz_mainboard,C26化学原料和化学制品制造业,10.04,6.4114,51817737.0,808212512.0878434,808221274.0877408,5,0.0065194593120467,8114541591.840917,baostock_approx_circ_mv,low_confidence_approx
002213,大为股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,39.23,15.4526,31930682.0,206636307.15866587,206635998.12308517,5,5.0188371302297085e-06,8106330206.368629,baostock_approx_circ_mv,low_confidence_approx
603050,科林电气,sh_mainboard,C38电气机械和器材制造业,20.05,4.0825,16465399.0,403316570.7287202,403316570.7287202,5,3.0860674871532064e-05,8086497243.11084,baostock_approx_circ_mv,low_confidence_approx
603977,国泰集团,sh_mainboard,C26化学原料和化学制品制造业,13.01,2.0155,12521400.0,621255271.6447532,621243667.3668603,5,2.8091777682883578e-05,8082380112.442852,baostock_approx_circ_mv,low_confidence_approx
002458,益生股份,sz_mainboard,A03畜牧业,8.35,2.2314,21563814.0,966380478.623286,966407033.2959222,5,4.209347957277975e-05,8069498728.020949,baostock_approx_circ_mv,low_confidence_approx
000012,南玻A,sz_mainboard,C30非金属矿物制品业,4.11,2.6044,51028784.0,1959329749.6544309,1959329264.002252,5,2.423266622769047e-05,8052843275.049254,baostock_approx_circ_mv,low_confidence_approx
300181,佐力药业,chinext,C27医药制造业,13.34,1.4309,8627004.0,602907540.7086449,602907540.7086449,5,2.772766770826494e-05,8042786593.053323,baostock_approx_circ_mv,low_confidence_approx
300617,安靠智电,chinext,C38电气机械和器材制造业,57.85,4.7061,6537864.0,138923184.80270287,138924191.48727024,5,1.4358513970026624e-05,8036764477.538584,baostock_approx_circ_mv,low_confidence_approx
002421,达实智能,sz_mainboard,I65软件和信息技术服务业,4.01,33.7838,676817928.0,2003380105.2575495,2003378432.4599483,5,1.7595358104172855e-05,8033547514.164393,baostock_approx_circ_mv,low_confidence_approx
000712,锦龙股份,sz_mainboard,J67资本市场服务,8.96,3.9872,35715093.0,895743704.8555378,895742366.8278235,5,1.88262572497524e-05,8025851606.7773,baostock_approx_circ_mv,low_confidence_approx
000869,张裕A,sz_mainboard,C15酒、饮料和精制茶制造业,17.63,0.1664,757101.0,454988581.7307693,455105485.2320676,5,0.0003634222641742,8023509704.641351,baostock_approx_circ_mv,low_confidence_approx
002267,陕天然气,sz_mainboard,D45燃气生产和供应业,7.21,0.5339,5937300.0,1112062183.9295747,1112132761.6325233,5,0.000137074918484,8018477211.370493,baostock_approx_circ_mv,low_confidence_approx
300222,科大智能,chinext,C34通用设备制造业,12.63,9.357,59305090.0,633804531.3668911,633802287.1664549,5,1.172892423753906e-05,8004922886.912326,baostock_approx_circ_mv,low_confidence_approx
603010,万盛股份,sh_mainboard,C26化学原料和化学制品制造业,14.0,2.7817,15877596.0,570787504.0442895,570781505.8708756,5,1.881768651789637e-05,7990941082.192259,baostock_approx_circ_mv,low_confidence_approx
002108,沧州明珠,sz_mainboard,C29橡胶和塑料制品业,4.85,2.3134,38113715.0,1647519451.8889945,1647482228.3707569,5,3.132477581327328e-05,7990288807.59817,baostock_approx_circ_mv,low_confidence_approx
600103,青山纸业,sh_mainboard,C22造纸和纸制品业,3.61,4.7293,104627220.0,2212319370.7313976,2212334846.506229,5,7.922151372836703e-06,7986528795.887486,baostock_approx_circ_mv,low_confidence_approx
600664,哈药股份,sh_mainboard,C27医药制造业,3.17,1.3139,33091400.0,2518563056.5492043,2518565336.6043725,5,3.824365016827084e-05,7983852117.035861,baostock_approx_circ_mv,low_confidence_approx
300566,激智科技,chinext,C39计算机、通信和其他电子设备制造业,35.19,19.1032,43303219.0,226680446.20796517,226680498.5705571,5,3.737821825838288e-06,7976886744.697904,baostock_approx_circ_mv,low_confidence_approx
002284,亚太股份,sz_mainboard,C36汽车制造业,10.88,2.2695,16616735.0,732176029.9625468,732176029.9625468,5,4.8763082256485e-05,7966075205.99251,baostock_approx_circ_mv,low_confidence_approx
603299,苏盐井神,sh_mainboard,C26化学原料和化学制品制造业,10.2,0.6748,5266496.0,780452874.925904,780484469.6229732,5,9.62758244954109e-05,7960941590.154326,baostock_approx_circ_mv,low_confidence_approx
300740,水羊股份,chinext,C26化学原料和化学制品制造业,22.03,4.4614,16119110.0,361301609.36029047,361302533.1408321,5,2.1622988026941784e-05,7959494805.092532,baostock_approx_circ_mv,low_confidence_approx
002006,精工科技,sz_mainboard,C35专用设备制造业,15.31,1.5266,7935200.0,519795624.26306826,519795624.26306826,5,2.9068508714567613e-05,7958071007.467575,baostock_approx_circ_mv,low_confidence_approx
600335,国机汽车,sh_mainboard,F51批发业,5.35,0.7302,10860950.0,1487393864.6946044,1487436072.280941,5,0.0001246136445498,7957782986.703033,baostock_approx_circ_mv,low_confidence_approx
600917,重庆燃气,sh_mainboard,D45燃气生产和供应业,5.09,0.2536,3958900.0,1561080441.6403785,1561028770.70619,5,0.0001834617257788,7945636442.894507,baostock_approx_circ_mv,low_confidence_approx
603043,广州酒家,sh_mainboard,C14食品制造业,14.07,0.7311,4123180.0,563969361.236493,563966659.2078764,5,0.0001565479183864,7935010895.054822,baostock_approx_circ_mv,low_confidence_approx
300109,新开源,chinext,C26化学原料和化学制品制造业,17.71,1.4583,6522324.0,447255297.2639375,447261040.621619,5,4.682298317123254e-05,7920993029.408873,baostock_approx_circ_mv,low_confidence_approx
002761,浙江建投,sz_mainboard,E48土木工程建筑业,7.32,0.855,9248947.0,1081748187.134503,1081769833.0624907,5,9.560400876479292e-05,7918555178.017432,baostock_approx_circ_mv,low_confidence_approx
603861,白云电器,sh_mainboard,C38电气机械和器材制造业,14.98,4.6161,24400200.0,528589068.6943524,528584626.75535846,5,1.0560511347100565e-05,7918197708.79527,baostock_approx_circ_mv,low_confidence_approx
300153,科泰电源,chinext,C38电气机械和器材制造业,24.87,3.4079,10848320.0,318328589.4539159,318329708.3822225,5,2.769406409884251e-05,7916859847.465873,baostock_approx_circ_mv,low_confidence_approx
000848,承德露露,sz_mainboard,C15酒、饮料和精制茶制造业,7.82,1.8364,18568702.0,1011146917.882814,1011161116.1116112,5,7.453096339362785e-05,7907279927.9928,baostock_approx_circ_mv,low_confidence_approx
