code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,history_start,history_end,history_rows,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,recent_close,recent_turn,recent_volume,recent_amount,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_min,implied_float_shares_5d_max,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,approx_circ_mv,pass_90,pass_95,pass_recent,pass_current_trade,pass_st,error
002115,sz.002115,三维通信,sz_mainboard,L72商务服务业,证监会行业分类,2007-02-15,2026-06-15,2019-06-15,2026-06-15,1697,1679,0.9994047619047619,252,False,False,11.71,3.8777,29167584.0,340227290.07,752187740.1552467,752197335.2966322,752187740.1552467,752201562.8319837,5,1.8376396842059862e-05,False,False,8808230796.323563,True,True,True,True,True,
002626,sz.002626,金达威,sz_mainboard,C14食品制造业,证监会行业分类,2011-10-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,14.43,0.4987,3041500.0,43756114.0,609885702.8273511,609843415.007657,609832939.7874852,609885702.8273511,5,8.65189958067989e-05,False,False,8800040478.560492,True,True,True,True,True,
601038,sh.601038,一拖股份,sh_mainboard,C35专用设备制造业,证监会行业分类,2012-08-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,12.01,0.7344,5373450.0,64196736.0,731678921.5686274,731700905.4619805,731678921.5686274,731724284.6094354,5,6.199669901930812e-05,False,False,8787727874.598385,True,True,True,True,True,
000516,sz.000516,国际医学,sz_mainboard,Q84卫生,证监会行业分类,1993-08-09,2026-06-15,2019-06-15,2026-06-15,1697,1695,1.0089285714285714,252,False,False,4.0,0.9695,21375400.0,86017434.5,2204785972.150593,2194348346.3881636,2194157745.7539887,2204896876.384581,5,0.00489399536234466,False,False,8777393385.552654,True,True,True,True,True,
002004,sz.002004,华邦健康,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2004-06-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.66,1.4726,27734652.0,128580889.78,1883379872.3346462,1883332458.9258595,1883294493.3540478,1883379872.3346462,5,4.533399304716746e-05,False,False,8776329258.594505,True,True,True,True,True,
600399,sh.600399,抚顺特钢,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2000-12-29,2026-06-15,2019-06-15,2026-06-15,1697,1695,1.0089285714285714,251,False,False,4.45,3.2734,64555453.0,286398445.75,1972122349.8503087,1972112374.3984842,1972107216.265763,1972132040.5272906,5,1.2587650607440648e-05,False,False,8775900066.073256,True,True,True,True,True,
002099,sz.002099,海翔药业,sz_mainboard,C27医药制造业,证监会行业分类,2006-12-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.41,1.1869,19173000.0,103416185.0,1615384615.3846152,1615354478.133296,1615321112.8234243,1615391458.2872317,5,4.3548004329449516e-05,False,False,8739067726.701132,True,True,True,True,True,
002251,sz.002251,步步高,sz_mainboard,F52零售业,证监会行业分类,2008-06-19,2026-06-15,2019-06-15,2026-06-15,1697,1688,1.0047619047619047,252,False,False,4.06,10.1373,218202702.0,900426048.79,2152473558.0480013,2152473016.021737,2152467834.6930585,2152473558.0480013,5,2.658967104440958e-06,False,False,8739040445.048252,True,True,True,True,True,
300696,sz.300696,爱乐达,chinext,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2017-08-22,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,32.55,4.0287,10760347.0,345124666.51,267092287.83478543,267092817.94321167,267092287.83478543,267096401.18723723,5,1.5400460721770012e-05,False,False,8693871224.051538,True,True,True,True,True,
002345,sz.002345,潮宏基,sz_mainboard,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2010-01-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,9.99,5.7094,49513729.0,491933504.02,867231740.6382457,867231740.6382457,867216126.8505298,867250167.0006679,5,3.925150400178806e-05,False,False,8663645088.976074,True,True,True,True,True,
300706,sz.300706,阿石创,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-09-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,76.1,36.5888,41649245.0,3016396306.1,113830584.76910968,113830492.71210632,113595358.49483022,113830712.25862275,5,0.00206758099859739,False,False,8662500495.39129,True,True,True,True,True,
300440,sz.300440,运达科技,chinext,I65软件和信息技术服务业,证监会行业分类,2015-04-23,2026-06-15,2019-06-15,2026-06-15,1697,1693,1.0077380952380952,252,False,False,19.78,2.4903,10903164.0,212674550.44,437825322.25033134,437824315.2628049,437820237.30355954,437828319.25998217,5,1.8459359475674075e-05,False,False,8660164955.898281,True,True,True,True,True,
300766,sz.300766,每日互动,chinext,I64互联网和相关服务,证监会行业分类,2019-03-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,24.19,3.8007,13604109.0,327613075.35,357936932.67029756,357937697.16088325,357935284.65287966,357940171.1559336,5,1.3651825702412211e-05,False,False,8658512894.321766,True,True,True,True,True,
600645,sh.600645,中源协和,sh_mainboard,C27医药制造业,证监会行业分类,1993-05-04,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,18.48,1.7767,8310709.0,154117546.4,467760961.3328081,467770559.89367,467759431.5895372,467780479.1391737,5,4.499545598010178e-05,False,False,8644399946.835022,True,True,True,True,True,
600133,sh.600133,东湖高新,sh_mainboard,N77生态保护和环境治理业,证监会行业分类,1998-02-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.1,1.4809,15790347.0,128324853.77,1066266932.2709162,1066223023.8198893,1066214025.131739,1066266932.2709162,5,4.96210811389686e-05,False,False,8636406492.941103,True,True,True,True,True,
600929,sh.600929,雪天盐业,sh_mainboard,C14食品制造业,证监会行业分类,2018-03-26,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,252,False,False,5.26,1.3653,22392099.0,117726076.8,1640086354.6473303,1640098893.3364727,1640057153.2580998,1640125262.1123497,5,4.1527285047671465e-05,False,False,8626920178.949846,True,True,True,True,True,
002541,sz.002541,鸿路钢构,sz_mainboard,C33金属制品业,证监会行业分类,2011-01-18,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,17.38,1.6926,8398078.0,146551880.8,496164362.5192012,496164362.5192012,496151605.9244467,496179396.0923624,5,5.6010003972476774e-05,False,False,8623336620.583717,True,True,True,True,True,
603166,sh.603166,福达股份,sh_mainboard,C36汽车制造业,证监会行业分类,2014-11-27,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,13.45,1.6608,10640932.0,140997895.24,640711223.5067437,640711311.55756,640695978.0164877,640733539.707108,5,5.862498436150788e-05,False,False,8617567140.44918,True,True,True,True,True,
300337,sz.300337,银邦股份,chinext,C32有色金属冶炼和压延加工业,证监会行业分类,2012-07-18,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,12.11,3.3559,23874185.0,288367744.18,711409308.9782175,711409731.803345,711401002.8758941,711421422.7436963,5,2.8703385530726717e-05,False,False,8615171852.138508,True,True,True,True,True,
002100,sz.002100,天康生物,sz_mainboard,C13农副食品加工业,证监会行业分类,2006-12-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,6.31,1.19,16246343.0,102879690.36,1365238907.5630252,1365254915.0728903,1365238907.5630252,1365302943.1792388,5,4.690378002421714e-05,False,False,8614758514.109938,True,True,True,True,True,
002243,sz.002243,力合科创,sz_mainboard,C29橡胶和塑料制品业,证监会行业分类,2008-05-28,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,7.15,1.7481,21049825.0,149590642.36,1204154510.611521,1204154390.3691447,1204130528.2390242,1204165392.3541248,5,2.8953193526898373e-05,False,False,8609703891.139385,True,True,True,True,True,
002272,sz.002272,川润股份,sz_mainboard,C34通用设备制造业,证监会行业分类,2008-09-19,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,21.08,12.6727,51721352.0,1077555894.73,408132063.4119012,408133515.7911318,408132063.4119012,408134268.1668175,5,5.402043279970728e-06,False,False,8603454512.877058,True,True,True,True,True,
002036,sz.002036,联创电子,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2004-09-03,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,247,False,False,8.15,3.6961,39010682.0,315438671.64,1055455263.6562864,1055466751.6565151,1055455263.6562864,1055468975.3465565,5,1.2991115303883794e-05,False,False,8602054026.000599,True,True,True,True,True,
601890,sh.601890,亚星锚链,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2010-12-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.95,2.1229,20366820.0,181258839.4,959386688.0211031,959393206.1244901,959379460.7662793,959410145.8403994,5,3.198383512011553e-05,False,False,8586569194.814186,True,True,True,True,True,
603227,sh.603227,雪峰科技,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2015-05-15,2026-06-15,2019-06-15,2026-06-15,1697,1684,1.0023809523809524,252,False,False,7.99,0.8896,9533300.0,76636612.0,1071638938.848921,1071717039.800995,1071611193.2028077,1071732358.3180987,5,0.00011305700179358753,False,False,8563019148.009951,True,True,True,True,True,
002121,sz.002121,科陆电子,sz_mainboard,C40仪器仪表制造业,证监会行业分类,2007-03-06,2026-06-15,2019-06-15,2026-06-15,1697,1685,1.0029761904761905,252,False,False,6.11,2.2179,31048735.0,190342478.44,1399915911.4477658,1399915911.4477658,1399900351.8248696,1399926574.6893961,5,1.8731742608304996e-05,False,False,8553486218.945849,True,True,True,True,True,
002293,sz.002293,罗莱生活,sz_mainboard,C17纺织业,证监会行业分类,2009-09-10,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.34,0.9125,7546333.0,77341523.97,826995397.260274,826995397.260274,826954140.1273885,827031968.9997579,5,9.411040572564892e-05,False,False,8551132407.671233,True,True,True,True,True,
603200,sh.603200,上海洗霸,sh_mainboard,N77生态保护和环境治理业,证监会行业分类,2017-06-01,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,48.55,3.2432,5691100.0,273079851.0,175477923.03897387,175478444.32214272,175476114.48026386,175482712.8137005,5,3.7601959956545544e-05,False,False,8519478471.840029,True,True,True,True,True,
600640,sh.600640,国脉文化,sh_mainboard,I64互联网和相关服务,证监会行业分类,1993-04-07,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.69,0.8371,6660955.0,71391504.15,795717954.8441046,795716887.7324364,795674364.8960739,795722524.5970274,5,6.052366324752116e-05,False,False,8506213529.859745,True,True,True,True,True,
002019,sz.002019,亿帆医药,sz_mainboard,C27医药制造业,证监会行业分类,2004-07-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.09,0.9894,8335800.0,84210980.0,842510612.4924196,842492269.1637632,842474239.5176761,842558589.8709037,5,0.00010012003233138201,False,False,8500746995.8623705,True,True,True,True,True,
002332,sz.002332,仙琚制药,sz_mainboard,C27医药制造业,证监会行业分类,2010-01-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.63,1.2921,12722050.0,109523158.5,984602584.9392462,984589620.0591261,984554000.0,984631716.6782973,5,7.89330668472965e-05,False,False,8497008421.110259,True,True,True,True,True,
300072,sz.300072,海新能科,chinext,C26化学原料和化学制品制造业,证监会行业分类,2010-04-27,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.64,1.2054,28102101.0,102752151.02,2331350671.9761076,2331323543.280566,2331277845.0363193,2331374462.750716,5,4.1443288588333876e-05,False,False,8486017697.541262,True,True,True,True,True,
601929,sh.601929,吉视传媒,sh_mainboard,I63电信、广播电视和卫星传输服务,证监会行业分类,2012-02-23,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,2.43,1.5777,55057658.0,134042494.0,3489741902.769855,3489773398.3711514,3489735815.259489,3489777044.385597,5,1.1814270269643643e-05,False,False,8480149358.041899,True,True,True,True,True,
300529,sz.300529,健帆生物,chinext,C35专用设备制造业,证监会行业分类,2016-08-02,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,16.53,1.4873,7622322.0,125871318.99,512493915.1482552,512471414.57040185,512461873.3673343,512493915.1482552,5,6.252403550700085e-05,False,False,8471152482.848743,True,True,True,True,True,
000818,sz.000818,航锦科技,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1997-10-17,2026-06-15,2019-06-15,2026-06-15,1697,1689,1.0053571428571428,252,False,False,12.85,3.3232,21873558.0,278884987.43,658207691.3818008,658207691.3818008,658204677.7122947,658220144.1652055,5,2.3497830720135746e-05,False,False,8457968834.25614,True,True,True,True,True,
002832,sz.002832,比音勒芬,sz_mainboard,C18纺织服装、服饰业,证监会行业分类,2016-12-23,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,21.7,5.608,21838460.0,464023503.94,389416191.1554922,389419830.2188104,389416191.1554922,389421061.9648376,5,1.2507861612202247e-05,False,False,8450410315.748185,True,True,True,True,True,
002256,sz.002256,兆新股份,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,2008-06-25,2026-06-15,2019-06-15,2026-06-15,1697,1695,1.0089285714285714,252,False,False,4.19,3.2217,64896011.0,271139730.15,2014340596.5794458,2014333619.3359344,2014317352.6660433,2014371298.875477,5,2.678116917473605e-05,False,False,8440057865.017566,True,True,True,True,True,
300294,sz.300294,博雅生物,chinext,C27医药制造业,证监会行业分类,2012-03-08,2026-06-15,2019-06-15,2026-06-15,1697,1686,1.0035714285714286,252,False,False,16.67,1.284,6474570.0,107793694.83,504250000.0,504244958.7534372,504236611.4897761,504250000.0,5,2.6551599557927855e-05,False,False,8405763462.4198,True,True,True,True,True,
002075,sz.002075,沙钢股份,sz_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2006-10-25,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,252,False,False,3.83,3.6403,79861791.0,303341158.83,2193824437.546356,2193831633.265331,2193816642.6512966,2193865617.0379567,5,2.2323676036708818e-05,False,False,8402375155.406217,True,True,True,True,True,
600782,sh.600782,新钢股份,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,1996-12-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,2.67,1.3182,41464903.0,111808595.07,3145569943.862843,3145541514.1136174,3145497401.165538,3145598759.048604,5,3.2222713517338215e-05,False,False,8398595842.683358,True,True,True,True,True,
600997,sh.600997,开滦股份,sh_mainboard,C25石油、煤炭及其他燃料加工业,证监会行业分类,2004-06-02,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.28,0.9722,15436500.0,82298489.0,1587790578.070356,1587828496.0422163,1587768106.8144603,1587859424.9201279,5,5.7511315545229505e-05,False,False,8383734459.102902,True,True,True,True,True,
601828,sh.601828,美凯龙,sh_mainboard,L72商务服务业,证监会行业分类,2018-01-17,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,252,False,False,2.32,0.6424,23207460.0,53982486.9,3612618306.351183,3612407725.3218884,3612274939.1727495,3612618306.351183,5,9.505216590766262e-05,False,False,8380785922.74678,True,True,True,True,True,
300276,sz.300276,三丰智能,chinext,C35专用设备制造业,证监会行业分类,2011-11-15,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.92,6.7472,71326345.0,554110020.71,1057125103.7467393,1057125279.1959157,1057120017.7237116,1057130575.9117776,5,9.9876412699511e-06,False,False,8372432211.231652,True,True,True,True,True,
600017,sh.600017,日照港,sh_mainboard,G55水上运输业,证监会行业分类,2006-10-17,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,2.72,1.0586,32558884.0,88581395.32,3075655016.0589457,3075547913.3650293,3075485819.327731,3075655016.0589457,5,5.5013524737906355e-05,False,False,8365490324.3528805,True,True,True,True,True,
600751,sh.600751,海航科技,sh_mainboard,G55水上运输业,证监会行业分类,1996-09-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.25,2.0536,52844294.0,171906176.56,2573251558.23919,2573174343.579174,2573108927.3179755,2573251558.23919,5,5.542994844888244e-05,False,False,8362816616.632316,True,True,True,True,True,
601595,sh.601595,上海电影,sh_mainboard,R87广播、电视、电影和录音制作业,证监会行业分类,2016-08-17,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,18.65,1.2855,5761795.0,107202214.75,448214313.4966939,448211845.1025057,448179255.37085646,448214313.4966939,5,7.821775845622174e-05,False,False,8359150911.161731,True,True,True,True,True,
603508,sh.603508,思维列控,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2015-12-24,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,247,False,False,21.92,0.9357,3567622.0,78104415.06,381278401.19696486,381278401.19696486,381269759.4501719,381298491.704374,5,7.535767594473479e-05,False,False,8357622554.237471,True,True,True,True,True,
601330,sh.601330,绿色动力,sh_mainboard,N77生态保护和环境治理业,证监会行业分类,2018-06-11,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.44,2.0079,19859724.0,167462016.08,989079336.6203496,989083900.9451398,989079336.6203496,989120696.2405195,5,4.181608873661371e-05,False,False,8347868123.976979,True,True,True,True,True,
600055,sh.600055,万东医疗,sh_mainboard,C35专用设备制造业,证监会行业分类,1997-05-19,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,11.87,1.1588,8146836.0,95009133.1,703040731.7915084,703083951.6950384,703040731.7915084,703106624.6056782,5,9.371969593518104e-05,False,False,8345606506.620106,True,True,True,True,True,
300687,sz.300687,赛意信息,chinext,I65软件和信息技术服务业,证监会行业分类,2017-08-03,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,25.48,8.2769,27058092.0,665564097.76,326910944.91899145,326910297.8176692,326908949.3867942,326912520.93181,5,1.0925152984333067e-05,False,False,8329674388.394212,True,True,True,True,True,
000928,sz.000928,中钢国际,sz_mainboard,E48土木工程建筑业,证监会行业分类,1999-03-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.8,1.2766,18314625.0,106660878.85,1434640842.8638573,1434619979.4026778,1434564932.7028012,1434640842.8638573,5,5.291307952343441e-05,False,False,8320795880.535531,True,True,True,True,True,
300520,sz.300520,科大国创,chinext,I65软件和信息技术服务业,证监会行业分类,2016-07-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,29.48,3.6786,10381628.0,303935322.59,282216821.61691946,282219327.39598566,282216821.61691946,282223926.9032764,5,2.517646974247247e-05,False,False,8319825771.633657,True,True,True,True,True,
000402,sz.000402,金融街,sz_mainboard,K70房地产业,证监会行业分类,1996-06-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,2.78,1.6893,50486854.0,140733143.51,2988625702.953886,2988625702.953886,2988543066.354646,2988704089.004479,5,5.3878493273204e-05,False,False,8308379454.2118025,True,True,True,True,True,
600639,sh.600639,浦东金桥,sh_mainboard,K70房地产业,证监会行业分类,1993-03-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,9.77,0.3961,3367573.0,32970325.99,850182529.6642262,850191862.7842044,850116666.6666666,850266840.2212821,5,0.00017663489994330212,False,False,8306374499.401676,True,True,True,True,True,
300151,sz.300151,昌红科技,chinext,C35专用设备制造业,证监会行业分类,2010-12-22,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,22.52,7.0339,25930777.0,572217623.61,368654331.16763103,368655746.22113484,368654331.16763103,368658423.13218397,5,1.109969014421495e-05,False,False,8302127404.899957,True,True,True,True,True,
601908,sh.601908,京运通,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2011-09-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.43,1.7054,41177853.0,141023115.33,2414556878.1517534,2414556878.1517534,2414533602.7222457,2414617871.233859,5,3.490019737198039e-05,False,False,8281930092.060514,True,True,True,True,True,
601226,sh.601226,华电科工,sh_mainboard,M74专业技术服务业,证监会行业分类,2014-12-11,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.11,0.869,10099580.0,71824883.4,1162207134.6375144,1162229970.8897607,1162203734.1588469,1162272585.9546452,5,5.924111193380367e-05,False,False,8263455093.026199,True,True,True,True,True,
000885,sz.000885,城发环境,sz_mainboard,N77生态保护和环境治理业,证监会行业分类,1999-03-19,2026-06-15,2019-06-15,2026-06-15,1697,1681,1.000595238095238,252,False,False,12.84,0.5151,3307529.0,42587107.53,642113958.454669,642110557.9755238,642067124.0247512,642133750.8387386,5,0.00010376221533786711,False,False,8244699564.4057255,True,True,True,True,True,
300444,sz.300444,双杰电气,chinext,C38电气机械和器材制造业,证监会行业分类,2015-04-23,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,13.14,6.1338,38485827.0,501072306.22,627438569.8914213,627439003.4169854,627438171.7535056,627444632.2175279,5,1.0296561079396702e-05,False,False,8244548504.899188,True,True,True,True,True,
600075,sh.600075,新疆天业,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1997-06-17,2026-06-15,2019-06-15,2026-06-15,1697,1691,1.006547619047619,252,False,False,4.82,1.1144,19031680.0,91893839.8,1707796123.4745152,1707796123.4745152,1707736679.1591983,1707849505.0989804,5,6.606522771148935e-05,False,False,8231577315.147163,True,True,True,True,True,
600936,sh.600936,北投科技,sh_mainboard,I63电信、广播电视和卫星传输服务,证监会行业分类,2016-08-15,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.92,3.6576,61119233.0,299857379.05,1671020149.825022,1671020810.8895957,1671019777.1276002,1671037801.0538216,5,1.0786176990683533e-05,False,False,8221422389.576811,True,True,True,True,True,
002350,sz.002350,北京科锐,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-02-03,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,15.45,4.7334,25113066.0,377551921.82,530550259.85549504,530550259.85549504,530545757.45834947,530552515.22892517,5,1.2737286336534434e-05,False,False,8197001514.767398,True,True,True,True,True,
600510,sh.600510,黑牡丹,sh_mainboard,K70房地产业,证监会行业分类,2002-06-18,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,7.94,1.0215,10542301.0,82958861.89,1032041213.9011258,1032029231.595916,1031990933.2889702,1032067837.4655647,5,7.451744024301734e-05,False,False,8194312098.871573,True,True,True,True,True,
000719,sz.000719,中原传媒,sz_mainboard,R86新闻和出版业,证监会行业分类,1997-03-31,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,12.27,1.1713,7814340.0,95575480.51,667151028.7714505,667168687.9823594,667149306.3201938,667202346.6051162,5,7.950056091943424e-05,False,False,8186159801.54355,True,True,True,True,True,
600618,sh.600618,氯碱化工,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1992-11-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.91,2.5474,19101711.0,208636921.14,749851260.1083457,749843587.0698644,749821683.3095578,749851260.1083457,5,3.9443957777284744e-05,False,False,8180793534.93222,True,True,True,True,True,
002941,sz.002941,新疆交建,sz_mainboard,E48土木工程建筑业,证监会行业分类,2018-11-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.2,1.2513,9131347.0,102013073.24,729748821.225925,729748821.225925,729726807.5151693,729767322.543108,5,5.551914132682155e-05,False,False,8173186797.730359,True,True,True,True,True,
600502,sh.600502,安徽建工,sh_mainboard,E48土木工程建筑业,证监会行业分类,2003-04-15,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.76,2.6293,45132356.0,214865844.6,1716516030.8827443,1716525985.2929027,1716511963.0316482,1716583043.3217328,5,4.140938773640035e-05,False,False,8170663689.994217,True,True,True,True,True,
600714,sh.600714,金瑞矿业,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1996-06-06,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,28.33,7.8581,22645204.0,649250753.2,288176582.1254502,288176582.1254502,288175679.0068125,288178071.9247293,5,8.30365152895406e-06,False,False,8164042571.614003,True,True,True,True,True,
300482,sz.300482,万孚生物,chinext,C27医药制造业,证监会行业分类,2015-06-30,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,18.94,4.1851,17998828.0,341993023.68,430069245.6572125,430075500.78942174,430069245.6572125,430076313.03527474,5,1.643287759771426e-05,False,False,8145629984.951649,True,True,True,True,True,
002810,sz.002810,山东赫达,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2016-08-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,25.14,5.5345,17921725.0,442286673.94,323818321.43825096,323826179.99259293,323818321.43825096,323826609.93801874,5,2.559552093030246e-05,False,False,8140990165.013786,True,True,True,True,True,
000593,sz.000593,德龙汇能,sz_mainboard,D45燃气生产和供应业,证监会行业分类,1996-03-12,2026-06-15,2019-06-15,2026-06-15,1697,1695,1.0089285714285714,250,False,False,22.67,7.7518,27788852.0,609241374.07,358482571.7897778,358482571.7897778,358480453.4539082,358485296.15012515,5,1.3508874902238609e-05,False,False,8126799902.474264,True,True,True,True,True,
002215,sz.002215,诺普信,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2008-02-18,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.04,6.4114,51817737.0,515729237.69,808212512.0878434,808221274.0877408,802970412.2340425,808239577.9455881,5,0.006519459312046721,False,False,8114541591.840917,True,True,True,True,True,
002213,sz.002213,大为股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2008-02-01,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,39.23,15.4526,31930682.0,1225822335.36,206636307.15866587,206635998.12308514,206635270.08624604,206636307.15866587,5,5.0188371302297085e-06,False,False,8106330206.368629,True,True,True,True,True,
603050,sh.603050,科林电气,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2017-04-14,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,20.05,4.0825,16465399.0,333131097.8,403316570.7287202,403316570.7287202,403309669.8113208,403322116.43288034,5,3.0860674871532064e-05,False,False,8086497243.11084,True,True,True,True,True,
603977,sh.603977,国泰集团,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2016-11-11,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,13.01,2.0155,12521400.0,162663787.0,621255271.6447532,621243667.3668603,621237819.8057626,621255271.6447532,5,2.8091777682883578e-05,False,False,8082380112.442852,True,True,True,True,True,
