code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,total_mv,circ_mv,marketcap_source,marketcap_confidence,rank_circ_mv,rank_total_mv,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,history_start,history_end,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,selected_for_train,selected_for_trade
000825,sz.000825,太钢不锈,sz_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,1998-10-21,2026-06-15,,21987269242.210537,baostock_approx_circ_mv,low_confidence_approx,632,632,5696389588.581024,5696183741.505321,5,0.0001218853773965,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
600688,sh.600688,上海石化,sh_mainboard,C25石油、煤炭及其他燃料加工业,证监会行业分类,1993-11-08,2026-06-15,,21986394457.919395,baostock_approx_circ_mv,low_confidence_approx,633,633,7328875061.6877775,7328798152.639798,5,2.8678928614298123e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600329,sh.600329,达仁堂,sh_mainboard,C27医药制造业,证监会行业分类,2001-06-06,2026-06-15,,21985180359.765057,baostock_approx_circ_mv,low_confidence_approx,634,634,567066813.5095448,567066813.5095448,5,0.0001661188180091,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
603738,sh.603738,泰晶科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2016-09-28,2026-06-15,,21960865194.16569,baostock_approx_circ_mv,low_confidence_approx,635,635,385887633.0023843,385887633.0023843,5,1.4511826290699158e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002603,sz.002603,以岭药业,sz_mainboard,C27医药制造业,证监会行业分类,2011-07-28,2026-06-15,,21927633479.895863,baostock_approx_circ_mv,low_confidence_approx,636,636,1376600461.1330698,1376499276.8296213,5,0.0001183952038262,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600521,sh.600521,华海药业,sh_mainboard,C27医药制造业,证监会行业分类,2003-03-04,2026-06-15,,21920091045.843723,baostock_approx_circ_mv,low_confidence_approx,637,637,1497318109.0598657,1497273978.5412378,5,6.269559939342119e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000564,sz.000564,供销大集,sz_mainboard,F52零售业,证监会行业分类,1994-01-10,2026-06-15,,21887325897.594395,baostock_approx_circ_mv,low_confidence_approx,638,638,15094572126.685637,15094707515.582342,5,3.844612065233719e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
600765,sh.600765,中航重机,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1996-11-06,2026-06-15,,21843760809.29332,baostock_approx_circ_mv,low_confidence_approx,640,640,1552508243.320068,1552506098.7415297,5,8.286980151814795e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600390,sh.600390,五矿资本,sh_mainboard,J69其他金融业,证监会行业分类,2001-01-15,2026-06-15,,21814798101.92408,baostock_approx_circ_mv,low_confidence_approx,641,641,4498175912.192227,4497896515.860635,5,8.55148305898229e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002831,sz.002831,裕同科技,sz_mainboard,C22造纸和纸制品业,证监会行业分类,2016-12-16,2026-06-15,,21783569497.79485,baostock_approx_circ_mv,low_confidence_approx,642,642,714215312.7981464,714215393.370323,5,5.824392821379828e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603002,sh.603002,宏昌电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2012-05-18,2026-06-15,,21740290123.560917,baostock_approx_circ_mv,low_confidence_approx,643,643,1134078775.3552902,1134078775.3552902,5,2.7761491233729723e-06,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
002926,sz.002926,华西证券,sz_mainboard,J67资本市场服务,证监会行业分类,2018-02-05,2026-06-15,,21707838320.91016,baostock_approx_circ_mv,low_confidence_approx,644,644,2624958561.305947,2624889760.690467,5,7.510426038432276e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600535,sh.600535,天士力,sh_mainboard,C27医药制造业,证监会行业分类,2002-08-23,2026-06-15,,21706799796.64919,baostock_approx_circ_mv,low_confidence_approx,645,645,1493929786.4177003,1493929786.4177003,5,0.0001558703979939,False,False,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,False,True
600186,sh.600186,莲花控股,sh_mainboard,C14食品制造业,证监会行业分类,1998-08-25,2026-06-15,,21684333956.21668,baostock_approx_circ_mv,low_confidence_approx,647,647,1789133064.899843,1789136465.0343795,5,4.884992244120087e-06,False,False,2019-06-15,2026-06-15,1694,1.0083333333333333,252,False,False,False,True
600170,sh.600170,上海建工,sh_mainboard,E48土木工程建筑业,证监会行业分类,1998-06-23,2026-06-15,,21681926788.61788,baostock_approx_circ_mv,low_confidence_approx,648,648,8885775322.168959,8886035569.10569,5,6.469864350714065e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600582,sh.600582,天地科技,sh_mainboard,C35专用设备制造业,证监会行业分类,2002-05-15,2026-06-15,,21644594354.14885,baostock_approx_circ_mv,low_confidence_approx,649,649,4138582585.278277,4138545765.611634,5,9.61171248453183e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000039,sz.000039,中集集团,sz_mainboard,C33金属制品业,证监会行业分类,1994-04-08,2026-06-15,,21633071020.04989,baostock_approx_circ_mv,low_confidence_approx,650,650,2301428498.3069534,2301390534.0478606,5,1.9340934331433543e-05,False,False,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,False,True
000750,sz.000750,国海证券,sz_mainboard,J67资本市场服务,证监会行业分类,1997-07-09,2026-06-15,,21619876157.034306,baostock_approx_circ_mv,low_confidence_approx,651,651,5796199406.52819,5796213446.926087,5,7.288372851169892e-05,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
600663,sh.600663,陆家嘴,sh_mainboard,K70房地产业,证监会行业分类,1993-06-28,2026-06-15,,21585609247.70642,baostock_approx_circ_mv,low_confidence_approx,652,652,3155860938.5043926,3155790825.688073,5,8.413054661097475e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
603077,sh.603077,和邦生物,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2012-07-31,2026-06-15,,21549602355.079624,baostock_approx_circ_mv,low_confidence_approx,654,654,8831827643.543777,8831804243.885092,5,2.046958165540583e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601567,sh.601567,三星电气,sh_mainboard,C40仪器仪表制造业,证监会行业分类,2011-06-15,2026-06-15,,21485911169.15423,baostock_approx_circ_mv,low_confidence_approx,655,655,1405238124.080644,1405226368.159204,5,4.577293537228021e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601975,sh.601975,招商南油,sh_mainboard,G55水上运输业,证监会行业分类,2019-01-08,2026-06-15,,21435943707.79709,baostock_approx_circ_mv,low_confidence_approx,656,656,4680544503.12989,4680337054.104169,5,4.926450603254744e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603588,sh.603588,高能环境,sh_mainboard,N77生态保护和环境治理业,证监会行业分类,2014-12-29,2026-06-15,,21416704044.26559,baostock_approx_circ_mv,low_confidence_approx,657,657,1523236418.5110662,1523236418.5110662,5,1.5503799178695694e-05,False,False,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,False,True
603816,sh.603816,顾家家居,sh_mainboard,C21家具制造业,证监会行业分类,2016-10-14,2026-06-15,,21351951073.89643,baostock_approx_circ_mv,low_confidence_approx,658,658,812170067.4741892,812170067.4741892,5,0.0001140580201565,False,False,2019-06-15,2026-06-15,1693,1.0077380952380952,252,False,False,False,True
603826,sh.603826,坤彩科技,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-04-14,2026-06-15,,21234867823.010666,baostock_approx_circ_mv,low_confidence_approx,660,660,655194934.3724364,655194934.3724364,5,3.798792580842698e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601997,sh.601997,贵阳银行,sh_mainboard,J66货币金融服务,证监会行业分类,2016-08-16,2026-06-15,,21206218293.08094,baostock_approx_circ_mv,low_confidence_approx,661,661,3656244533.289817,3656244533.289817,5,5.891757832791376e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601677,sh.601677,明泰铝业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2011-09-19,2026-06-15,,21185774704.949028,baostock_approx_circ_mv,low_confidence_approx,662,662,1243296637.6143796,1243296637.6143796,5,2.1044890750436305e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601636,sh.601636,旗滨集团,sh_mainboard,C30非金属矿物制品业,证监会行业分类,2011-08-12,2026-06-15,,21183930914.36253,baostock_approx_circ_mv,low_confidence_approx,663,663,2958653882.089134,2958649569.045046,5,1.4645283354329036e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000623,sz.000623,吉林敖东,sz_mainboard,C27医药制造业,证监会行业分类,1996-10-28,2026-06-15,,21168078157.16814,baostock_approx_circ_mv,low_confidence_approx,664,664,1191162306.1047866,1191225557.5221238,5,6.525144967828547e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603833,sh.603833,欧派家居,sh_mainboard,C21家具制造业,证监会行业分类,2017-03-28,2026-06-15,,21137556562.249,baostock_approx_circ_mv,low_confidence_approx,666,666,609176168.6030803,609151485.943775,5,5.8053247127096925e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603638,sh.603638,艾迪精密,sh_mainboard,C35专用设备制造业,证监会行业分类,2017-01-20,2026-06-15,,21113037048.81433,baostock_approx_circ_mv,low_confidence_approx,667,667,851672190.8671113,851675556.6282507,5,2.9203120228327028e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002423,sz.002423,中粮资本,sz_mainboard,J68保险业,证监会行业分类,2010-06-03,2026-06-15,,21104967713.787086,baostock_approx_circ_mv,low_confidence_approx,668,668,2304097452.9346623,2304035776.6143107,5,0.0001575118136659,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002065,sz.002065,东华软件,sz_mainboard,I65软件和信息技术服务业,证监会行业分类,2006-08-23,2026-06-15,,21053091550.13432,baostock_approx_circ_mv,low_confidence_approx,669,669,2907885573.2229724,2907885573.2229724,5,3.5118127922777085e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603938,sh.603938,三孚股份,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-06-28,2026-06-15,,20952522847.89644,baostock_approx_circ_mv,low_confidence_approx,670,670,382623287.20029074,382624595.4692556,5,6.5432625098021605e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601865,sh.601865,福莱特,sh_mainboard,C30非金属矿物制品业,证监会行业分类,2019-02-15,2026-06-15,,20835049480.68345,baostock_approx_circ_mv,low_confidence_approx,672,672,1900955922.0078824,1901008164.295935,5,5.795517752819127e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000598,sz.000598,兴蓉环境,sz_mainboard,D46水的生产和供应业,证监会行业分类,1996-05-29,2026-06-15,,20825187842.454205,baostock_approx_circ_mv,low_confidence_approx,673,673,2979126923.076923,2979282953.140802,5,8.49511556155913e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002645,sz.002645,华宏科技,sz_mainboard,C42废弃资源综合利用业,证监会行业分类,2011-12-20,2026-06-15,,20794108029.59417,baostock_approx_circ_mv,low_confidence_approx,674,674,680214764.8278384,680212889.4208102,5,4.235158388888416e-06,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
002048,sz.002048,宁波华翔,sz_mainboard,C36汽车制造业,证监会行业分类,2005-06-03,2026-06-15,,20712044658.427788,baostock_approx_circ_mv,low_confidence_approx,675,675,709803585.6908656,709802764.1681901,5,2.6633255519468672e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000935,sz.000935,四川双马,sz_mainboard,C30非金属矿物制品业,证监会行业分类,1999-08-24,2026-06-15,,20689464409.030544,baostock_approx_circ_mv,low_confidence_approx,676,676,763441473.5591207,763448871.1819389,5,2.706774757706884e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002948,sz.002948,青岛银行,sz_mainboard,J66货币金融服务,证监会行业分类,2019-01-16,2026-06-15,,20674708288.07556,baostock_approx_circ_mv,low_confidence_approx,677,677,3522063528.866218,3522096812.2786307,5,5.732133964714537e-05,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
603226,sh.603226,菲林格尔,sh_mainboard,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类,2017-06-15,2026-06-15,,20672203208.3016,baostock_approx_circ_mv,low_confidence_approx,678,678,355493552.9411765,355497905.55978674,5,8.466171733547956e-05,False,False,2019-06-15,2026-06-15,1693,1.0077380952380952,248,False,False,False,True
002007,sz.002007,华兰生物,sz_mainboard,C27医药制造业,证监会行业分类,2004-06-25,2026-06-15,,20661004876.329617,baostock_approx_circ_mv,low_confidence_approx,679,679,1573572343.9702678,1573572343.9702678,5,0.0001094907516165,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600967,sh.600967,内蒙一机,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2004-05-18,2026-06-15,,20643076971.184498,baostock_approx_circ_mv,low_confidence_approx,680,680,1701771243.7810948,1701820030.6005356,5,6.137110007008664e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603127,sh.603127,昭衍新药,sh_mainboard,M73研究和试验发展,证监会行业分类,2017-08-25,2026-06-15,,20637579080.296803,baostock_approx_circ_mv,low_confidence_approx,681,681,630345174.9013202,630347558.9583629,5,2.573195971567234e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603899,sh.603899,晨光股份,sh_mainboard,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2015-01-27,2026-06-15,,20625849790.268456,baostock_approx_circ_mv,low_confidence_approx,682,682,915890310.4026846,915890310.4026846,5,0.0058145909443342,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000603,sz.000603,盛达资源,sz_mainboard,B09有色金属矿采选业,证监会行业分类,1996-08-23,2026-06-15,,20527969800.90853,baostock_approx_circ_mv,low_confidence_approx,684,684,666711957.3769755,666708989.9613034,5,7.319173141682919e-06,False,False,2019-06-15,2026-06-15,1681,1.000595238095238,252,False,False,False,True
002468,sz.002468,申通快递,sz_mainboard,G60邮政业,证监会行业分类,2010-09-08,2026-06-15,,20468502411.40448,baostock_approx_circ_mv,low_confidence_approx,685,685,1464071347.6783693,1464127497.239233,5,6.818146600123494e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002683,sz.002683,广东宏大,sz_mainboard,B11开采专业及辅助性活动,证监会行业分类,2012-06-12,2026-06-15,,20463137403.98293,baostock_approx_circ_mv,low_confidence_approx,686,686,666541872.295194,666551706.970128,5,6.505741417129311e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
002265,sz.002265,建设工业,sz_mainboard,C36汽车制造业,证监会行业分类,2008-08-06,2026-06-15,,20444315320.937077,baostock_approx_circ_mv,low_confidence_approx,687,687,1033009834.36853,1033062926.7780228,5,7.458188254274004e-05,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
600596,sh.600596,新安股份,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2001-09-06,2026-06-15,,20432956133.301907,baostock_approx_circ_mv,low_confidence_approx,688,688,1349603397.2379973,1349600801.406995,5,1.039370981121318e-05,False,False,2019-06-15,2026-06-15,1689,1.0053571428571428,252,False,False,False,True
000034,sz.000034,神州数码,sz_mainboard,F51批发业,证监会行业分类,1994-05-09,2026-06-15,,20430510105.673668,baostock_approx_circ_mv,low_confidence_approx,689,689,849148383.4444584,849148383.4444584,5,2.4060751796358623e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002290,sz.002290,禾盛新材,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2009-09-03,2026-06-15,,20413178636.64443,baostock_approx_circ_mv,low_confidence_approx,690,690,247194249.28441325,247192766.2466024,5,3.661901211443348e-05,False,False,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,False,True
001696,sz.001696,宗申动力,sz_mainboard,C34通用设备制造业,证监会行业分类,1997-03-06,2026-06-15,,20368432465.852013,baostock_approx_circ_mv,low_confidence_approx,691,691,891396103.6589502,891397482.09418,5,4.906578988380009e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002402,sz.002402,和而泰,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-05-11,2026-06-15,,20347259652.031902,baostock_approx_circ_mv,low_confidence_approx,692,692,818470124.5467445,818473839.5829407,5,1.0046723039568993e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002461,sz.002461,珠江啤酒,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,2010-08-18,2026-06-15,,20273634413.459324,baostock_approx_circ_mv,low_confidence_approx,693,693,2213251298.394712,2213278866.09818,5,7.264528598582993e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000591,sz.000591,太阳能,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1996-02-08,2026-06-15,,20141704934.30351,baostock_approx_circ_mv,low_confidence_approx,695,695,3903505239.390957,3903431188.8185096,5,3.547270385632442e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000875,sz.000875,电投绿能,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,2002-09-26,2026-06-15,,20121479538.461536,baostock_approx_circ_mv,low_confidence_approx,696,696,3342256535.697905,3342438461.5384617,5,6.488902837679125e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
002299,sz.002299,圣农发展,sz_mainboard,C13农副食品加工业,证监会行业分类,2009-10-21,2026-06-15,,20075179144.93232,baostock_approx_circ_mv,low_confidence_approx,697,697,1218860970.107163,1218893694.2885442,5,0.0001292389927683,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600428,sh.600428,中远海特,sh_mainboard,G55水上运输业,证监会行业分类,2002-04-18,2026-06-15,,20026823635.68216,baostock_approx_circ_mv,low_confidence_approx,699,699,2445249988.276671,2445277611.1944027,5,1.9024179827239077e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600961,sh.600961,株冶集团,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2004-08-30,2026-06-15,,19983283080.577164,baostock_approx_circ_mv,low_confidence_approx,700,700,751812708.2562014,751816519.2090732,5,1.9164612883875274e-05,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
601158,sh.601158,重庆水务,sh_mainboard,D46水的生产和供应业,证监会行业分类,2010-03-29,2026-06-15,,19923521434.898144,baostock_approx_circ_mv,low_confidence_approx,703,703,4800715421.303657,4800848538.529673,5,0.0001520891404459,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603026,sh.603026,石大胜华,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2015-05-29,2026-06-15,,19919259156.043087,baostock_approx_circ_mv,low_confidence_approx,704,704,232701625.65470895,232701625.65470895,5,1.643854145727463e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600848,sh.600848,上海临港,sh_mainboard,K70房地产业,证监会行业分类,1994-03-24,2026-06-15,,19893596771.70634,baostock_approx_circ_mv,low_confidence_approx,705,705,2394083637.8400326,2393934629.5675497,5,0.0001853078328991,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600459,sh.600459,贵研铂业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2003-05-16,2026-06-15,,19744776505.26227,baostock_approx_circ_mv,low_confidence_approx,706,706,759705242.24545,759706675.8469516,5,7.157364824148756e-06,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
600004,sh.600004,白云机场,sh_mainboard,G56航空运输业,证监会行业分类,2003-04-28,2026-06-15,,19739934995.28746,baostock_approx_circ_mv,low_confidence_approx,707,707,2366642239.26881,2366898680.4901032,5,0.0001651032843473,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600316,sh.600316,洪都航空,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2000-12-15,2026-06-15,,19684909606.074986,baostock_approx_circ_mv,low_confidence_approx,708,708,717110074.7502811,717118747.0336971,5,6.319412589254485e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000543,sz.000543,皖能电力,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1993-12-20,2026-06-15,,19676472456.481617,baostock_approx_circ_mv,low_confidence_approx,709,709,2266874706.9679284,2266874706.9679284,5,2.782517199256897e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002379,sz.002379,宏桥控股,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2010-03-31,2026-06-15,,19659425149.389454,baostock_approx_circ_mv,low_confidence_approx,710,710,1136382956.612107,1136382956.612107,5,1.3363655542270177e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
600007,sh.600007,中国国贸,sh_mainboard,K70房地产业,证监会行业分类,1999-03-12,2026-06-15,,19600921066.63289,baostock_approx_circ_mv,low_confidence_approx,711,711,1007241575.8804156,1007241575.8804156,5,0.0001100651661171,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600410,sh.600410,华胜天成,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,2004-04-27,2026-06-15,,19594327090.439358,baostock_approx_circ_mv,low_confidence_approx,712,712,1096502269.5292995,1096492842.2182066,5,1.4059611906799346e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002044,sz.002044,美年健康,sz_mainboard,Q84卫生,证监会行业分类,2005-05-18,2026-06-15,,19526260160.722347,baostock_approx_circ_mv,low_confidence_approx,714,714,3874257968.397291,3874257968.397291,5,3.2934929986900775e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002180,sz.002180,奔图科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2007-11-13,2026-06-15,,19506311806.3628,baostock_approx_circ_mv,low_confidence_approx,715,715,1360266564.0323868,1360272789.843989,5,3.985956954676466e-05,False,False,2019-06-15,2026-06-15,1688,1.0047619047619047,252,False,False,False,True
603283,sh.603283,赛腾股份,sh_mainboard,C35专用设备制造业,证监会行业分类,2017-12-25,2026-06-15,,19477151870.33465,baostock_approx_circ_mv,low_confidence_approx,717,717,352527635.6621656,352527635.6621656,5,4.844736875591312e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002895,sz.002895,川恒股份,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-08-25,2026-06-15,,19431201246.625763,baostock_approx_circ_mv,low_confidence_approx,718,718,599553302.264618,594954110.4294478,5,0.0077385544658788,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601098,sh.601098,中南传媒,sh_mainboard,R86新闻和出版业,证监会行业分类,2010-10-28,2026-06-15,,19414288879.01128,baostock_approx_circ_mv,low_confidence_approx,719,719,1796136124.552914,1795956418.039896,5,0.0001261106760354,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000050,sz.000050,深天马A,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1995-03-15,2026-06-15,,19364522404.606007,baostock_approx_circ_mv,low_confidence_approx,720,720,2435793442.7504663,2435788981.7114472,5,1.64084540405911e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002176,sz.002176,江特电机,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2007-10-12,2026-06-15,,19355508256.17983,baostock_approx_circ_mv,low_confidence_approx,721,721,1703829952.1285062,1703829952.1285062,5,8.081669332270355e-06,False,False,2019-06-15,2026-06-15,1685,1.0029761904761905,247,False,False,False,True
600552,sh.600552,凯盛科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2002-11-08,2026-06-15,,19345564519.1196,baostock_approx_circ_mv,low_confidence_approx,722,722,944607353.3707962,944607642.5351366,5,4.0532669097671695e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603733,sh.603733,仙鹤股份,sh_mainboard,C22造纸和纸制品业,证监会行业分类,2018-04-20,2026-06-15,,19306750048.256477,baostock_approx_circ_mv,low_confidence_approx,723,723,707727648.2876792,707725441.6516302,5,3.540486870122975e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600012,sh.600012,皖通高速,sh_mainboard,G54道路运输业,证监会行业分类,2003-01-07,2026-06-15,,19266682713.3419,baostock_approx_circ_mv,low_confidence_approx,724,724,1165539605.2631578,1165558542.8518994,5,0.0001397036341624,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
600606,sh.600606,绿地控股,sh_mainboard,E48土木工程建筑业,证监会行业分类,1992-03-27,2026-06-15,,19254741381.52501,baostock_approx_circ_mv,low_confidence_approx,725,725,14055126837.463251,14054555752.937962,5,9.797271806373317e-05,False,False,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,False,True
600171,sh.600171,上海贝岭,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1998-09-24,2026-06-15,,19254464951.910583,baostock_approx_circ_mv,low_confidence_approx,726,726,708922980.6176388,708927280.9981805,5,4.181781168523811e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000539,sz.000539,粤电力A,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1993-11-26,2026-06-15,,19242072150.83799,baostock_approx_circ_mv,low_confidence_approx,727,727,2555407669.6668515,2555388067.8403707,5,1.3365289745289888e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600518,sh.600518,康美药业,sh_mainboard,C27医药制造业,证监会行业分类,2001-03-19,2026-06-15,,19212923402.383835,baostock_approx_circ_mv,low_confidence_approx,728,728,13822352588.521826,13822247052.074703,5,4.97438189129279e-05,False,False,2019-06-15,2026-06-15,1663,0.9898809523809524,252,False,False,False,True
002506,sz.002506,协鑫集成,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-11-18,2026-06-15,,19111178664.109936,baostock_approx_circ_mv,low_confidence_approx,729,729,5844497981.881784,5844397144.987748,5,2.1856046023107843e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
