code,code_name,ipoDate,outDate,type,status,code6,baostock_code,name,list_date,out_date,board
sz.002718,友邦吊顶,2014-01-28,,1,1,002718,sz.002718,友邦吊顶,2014-01-28,,sz_mainboard
sz.002719,ST麦趣,2014-01-28,,1,1,002719,sz.002719,ST麦趣,2014-01-28,,sz_mainboard
sz.002721,金一文化,2014-01-27,,1,1,002721,sz.002721,金一文化,2014-01-27,,sz_mainboard
sz.002722,物产金轮,2014-01-28,,1,1,002722,sz.002722,物产金轮,2014-01-28,,sz_mainboard
sz.002723,小崧股份,2014-01-29,,1,1,002723,sz.002723,小崧股份,2014-01-29,,sz_mainboard
sz.002724,海洋王,2014-11-04,,1,1,002724,sz.002724,海洋王,2014-11-04,,sz_mainboard
sz.002725,跃岭股份,2014-01-29,,1,1,002725,sz.002725,跃岭股份,2014-01-29,,sz_mainboard
sz.002726,ST龙大,2014-06-26,,1,1,002726,sz.002726,ST龙大,2014-06-26,,sz_mainboard
sz.002727,一心堂,2014-07-02,,1,1,002727,sz.002727,一心堂,2014-07-02,,sz_mainboard
sz.002728,特一药业,2014-07-31,,1,1,002728,sz.002728,特一药业,2014-07-31,,sz_mainboard
sz.002729,好利科技,2014-09-12,,1,1,002729,sz.002729,好利科技,2014-09-12,,sz_mainboard
sz.002730,电光科技,2014-10-09,,1,1,002730,sz.002730,电光科技,2014-10-09,,sz_mainboard
sz.002731,ST萃华,2014-11-04,,1,1,002731,sz.002731,ST萃华,2014-11-04,,sz_mainboard
sz.002732,燕塘乳业,2014-12-05,,1,1,002732,sz.002732,燕塘乳业,2014-12-05,,sz_mainboard
sz.002733,雄韬股份,2014-12-03,,1,1,002733,sz.002733,雄韬股份,2014-12-03,,sz_mainboard
sz.002734,利民股份,2015-01-27,,1,1,002734,sz.002734,利民股份,2015-01-27,,sz_mainboard
sz.002735,王子新材,2014-12-03,,1,1,002735,sz.002735,王子新材,2014-12-03,,sz_mainboard
sz.002736,国信证券,2014-12-29,,1,1,002736,sz.002736,国信证券,2014-12-29,,sz_mainboard
sz.002737,葵花药业,2014-12-30,,1,1,002737,sz.002737,葵花药业,2014-12-30,,sz_mainboard
sz.002738,中矿资源,2014-12-30,,1,1,002738,sz.002738,中矿资源,2014-12-30,,sz_mainboard
sz.002739,儒意电影,2015-01-22,,1,1,002739,sz.002739,儒意电影,2015-01-22,,sz_mainboard
sz.002740,*ST爱迪,2015-01-22,2024-03-04,1,0,002740,sz.002740,*ST爱迪,2015-01-22,2024-03-04,sz_mainboard
sz.002741,光华科技,2015-02-16,,1,1,002741,sz.002741,光华科技,2015-02-16,,sz_mainboard
sz.002742,冀衡医药,2015-02-17,,1,1,002742,sz.002742,冀衡医药,2015-02-17,,sz_mainboard
sz.002743,富煌钢构,2015-02-17,,1,1,002743,sz.002743,富煌钢构,2015-02-17,,sz_mainboard
sz.002745,木林森,2015-02-17,,1,1,002745,sz.002745,木林森,2015-02-17,,sz_mainboard
sz.002746,仙坛股份,2015-02-16,,1,1,002746,sz.002746,仙坛股份,2015-02-16,,sz_mainboard
sz.002747,埃斯顿,2015-03-20,,1,1,002747,sz.002747,埃斯顿,2015-03-20,,sz_mainboard
sz.002748,世龙实业,2015-03-19,,1,1,002748,sz.002748,世龙实业,2015-03-19,,sz_mainboard
sz.002749,国光股份,2015-03-20,,1,1,002749,sz.002749,国光股份,2015-03-20,,sz_mainboard
sz.002750,龙津退,2015-03-24,2025-06-27,1,0,002750,sz.002750,龙津退,2015-03-24,2025-06-27,sz_mainboard
sz.002751,易尚退,2015-04-24,2023-07-13,1,0,002751,sz.002751,易尚退,2015-04-24,2023-07-13,sz_mainboard
sz.002752,昇兴股份,2015-04-22,,1,1,002752,sz.002752,昇兴股份,2015-04-22,,sz_mainboard
sz.002753,永东股份,2015-05-19,,1,1,002753,sz.002753,永东股份,2015-05-19,,sz_mainboard
sz.002755,奥赛康,2015-05-15,,1,1,002755,sz.002755,奥赛康,2015-05-15,,sz_mainboard
sz.002756,永兴材料,2015-05-15,,1,1,002756,sz.002756,永兴材料,2015-05-15,,sz_mainboard
sz.002757,南兴股份,2015-05-27,,1,1,002757,sz.002757,南兴股份,2015-05-27,,sz_mainboard
sz.002758,浙农股份,2015-05-27,,1,1,002758,sz.002758,浙农股份,2015-05-27,,sz_mainboard
sz.002759,天际股份,2015-05-28,,1,1,002759,sz.002759,天际股份,2015-05-28,,sz_mainboard
sz.002760,凤形股份,2015-06-11,,1,1,002760,sz.002760,凤形股份,2015-06-11,,sz_mainboard
sz.002761,浙江建投,2015-06-10,,1,1,002761,sz.002761,浙江建投,2015-06-10,,sz_mainboard
sz.002762,*ST金比,2015-06-10,,1,1,002762,sz.002762,*ST金比,2015-06-10,,sz_mainboard
sz.002763,汇洁股份,2015-06-10,,1,1,002763,sz.002763,汇洁股份,2015-06-10,,sz_mainboard
sz.002765,蓝黛科技,2015-06-12,,1,1,002765,sz.002765,蓝黛科技,2015-06-12,,sz_mainboard
sz.002766,索菱股份,2015-06-11,,1,1,002766,sz.002766,索菱股份,2015-06-11,,sz_mainboard
sz.002767,先锋电子,2015-06-12,,1,1,002767,sz.002767,先锋电子,2015-06-12,,sz_mainboard
sz.002768,国恩股份,2015-06-30,,1,1,002768,sz.002768,国恩股份,2015-06-30,,sz_mainboard
sz.002769,普路通,2015-06-29,,1,1,002769,sz.002769,普路通,2015-06-29,,sz_mainboard
sz.002770,科迪退,2015-06-30,2022-06-23,1,0,002770,sz.002770,科迪退,2015-06-30,2022-06-23,sz_mainboard
sz.002771,真视通,2015-06-29,,1,1,002771,sz.002771,真视通,2015-06-29,,sz_mainboard
sz.002772,众兴菌业,2015-06-26,,1,1,002772,sz.002772,众兴菌业,2015-06-26,,sz_mainboard
sz.002773,康弘药业,2015-06-26,,1,1,002773,sz.002773,康弘药业,2015-06-26,,sz_mainboard
sz.002774,快意电梯,2017-03-24,,1,1,002774,sz.002774,快意电梯,2017-03-24,,sz_mainboard
sz.002775,文科股份,2015-06-29,,1,1,002775,sz.002775,文科股份,2015-06-29,,sz_mainboard
sz.002776,*ST柏龙,2015-06-26,2024-01-25,1,0,002776,sz.002776,*ST柏龙,2015-06-26,2024-01-25,sz_mainboard
sz.002777,久远银海,2015-12-31,,1,1,002777,sz.002777,久远银海,2015-12-31,,sz_mainboard
sz.002778,中晟高科,2016-01-06,,1,1,002778,sz.002778,中晟高科,2016-01-06,,sz_mainboard
sz.002779,中坚科技,2015-12-09,,1,1,002779,sz.002779,中坚科技,2015-12-09,,sz_mainboard
sz.002780,三夫户外,2015-12-09,,1,1,002780,sz.002780,三夫户外,2015-12-09,,sz_mainboard
sz.002781,奇信退,2015-12-22,2023-07-05,1,0,002781,sz.002781,奇信退,2015-12-22,2023-07-05,sz_mainboard
sz.002782,可立克,2015-12-22,,1,1,002782,sz.002782,可立克,2015-12-22,,sz_mainboard
sz.002783,凯龙股份,2015-12-09,,1,1,002783,sz.002783,凯龙股份,2015-12-09,,sz_mainboard
sz.002785,万里石,2015-12-23,,1,1,002785,sz.002785,万里石,2015-12-23,,sz_mainboard
sz.002786,银宝山新,2015-12-23,,1,1,002786,sz.002786,银宝山新,2015-12-23,,sz_mainboard
sz.002787,华源控股,2015-12-31,,1,1,002787,sz.002787,华源控股,2015-12-31,,sz_mainboard
sz.002788,鹭燕医药,2016-02-18,,1,1,002788,sz.002788,鹭燕医药,2016-02-18,,sz_mainboard
sz.002789,*ST建艺,2016-03-11,,1,1,002789,sz.002789,*ST建艺,2016-03-11,,sz_mainboard
sz.002790,瑞尔特,2016-03-08,,1,1,002790,sz.002790,瑞尔特,2016-03-08,,sz_mainboard
sz.002791,坚朗五金,2016-03-29,,1,1,002791,sz.002791,坚朗五金,2016-03-29,,sz_mainboard
sz.002792,通宇通讯,2016-03-28,,1,1,002792,sz.002792,通宇通讯,2016-03-28,,sz_mainboard
sz.002793,罗欣药业,2016-04-15,,1,1,002793,sz.002793,罗欣药业,2016-04-15,,sz_mainboard
sz.002795,永和智控,2016-04-28,,1,1,002795,sz.002795,永和智控,2016-04-28,,sz_mainboard
sz.002796,世嘉科技,2016-05-10,,1,1,002796,sz.002796,世嘉科技,2016-05-10,,sz_mainboard
sz.002797,第一创业,2016-05-11,,1,1,002797,sz.002797,第一创业,2016-05-11,,sz_mainboard
sz.002798,帝欧水华,2016-05-25,,1,1,002798,sz.002798,帝欧水华,2016-05-25,,sz_mainboard
sz.002799,环球印务,2016-06-08,,1,1,002799,sz.002799,环球印务,2016-06-08,,sz_mainboard
sz.002800,天顺股份,2016-05-30,,1,1,002800,sz.002800,天顺股份,2016-05-30,,sz_mainboard
sz.002801,微光股份,2016-06-22,,1,1,002801,sz.002801,微光股份,2016-06-22,,sz_mainboard
sz.002802,洪汇新材,2016-06-29,,1,1,002802,sz.002802,洪汇新材,2016-06-29,,sz_mainboard
sz.002803,吉宏股份,2016-07-12,,1,1,002803,sz.002803,吉宏股份,2016-07-12,,sz_mainboard
sz.002805,丰元股份,2016-07-07,,1,1,002805,sz.002805,丰元股份,2016-07-07,,sz_mainboard
sz.002806,华锋股份,2016-07-26,,1,1,002806,sz.002806,华锋股份,2016-07-26,,sz_mainboard
sz.002807,江阴银行,2016-09-02,,1,1,002807,sz.002807,江阴银行,2016-09-02,,sz_mainboard
sz.002808,*ST恒久,2016-08-12,,1,1,002808,sz.002808,*ST恒久,2016-08-12,,sz_mainboard
sz.002809,红墙股份,2016-08-23,,1,1,002809,sz.002809,红墙股份,2016-08-23,,sz_mainboard
sz.002810,山东赫达,2016-08-26,,1,1,002810,sz.002810,山东赫达,2016-08-26,,sz_mainboard
sz.002811,郑中设计,2016-09-08,,1,1,002811,sz.002811,郑中设计,2016-09-08,,sz_mainboard
sz.002812,恩捷股份,2016-09-14,,1,1,002812,sz.002812,恩捷股份,2016-09-14,,sz_mainboard
sz.002813,路畅科技,2016-10-12,,1,1,002813,sz.002813,路畅科技,2016-10-12,,sz_mainboard
sz.002815,崇达技术,2016-10-12,,1,1,002815,sz.002815,崇达技术,2016-10-12,,sz_mainboard
sz.002816,*ST和科,2016-10-25,,1,1,002816,sz.002816,*ST和科,2016-10-25,,sz_mainboard
sz.002817,黄山胶囊,2016-10-25,,1,1,002817,sz.002817,黄山胶囊,2016-10-25,,sz_mainboard
sz.002818,富森美,2016-11-09,,1,1,002818,sz.002818,富森美,2016-11-09,,sz_mainboard
sz.002819,东方中科,2016-11-11,,1,1,002819,sz.002819,东方中科,2016-11-11,,sz_mainboard
sz.002820,桂发祥,2016-11-18,,1,1,002820,sz.002820,桂发祥,2016-11-18,,sz_mainboard
sz.002821,凯莱英,2016-11-18,,1,1,002821,sz.002821,凯莱英,2016-11-18,,sz_mainboard
sz.002822,ST中装,2016-11-29,,1,1,002822,sz.002822,ST中装,2016-11-29,,sz_mainboard
sz.002823,凯中精密,2016-11-24,,1,1,002823,sz.002823,凯中精密,2016-11-24,,sz_mainboard
sz.002824,和胜股份,2017-01-12,,1,1,002824,sz.002824,和胜股份,2017-01-12,,sz_mainboard
sz.002825,纳尔股份,2016-11-29,,1,1,002825,sz.002825,纳尔股份,2016-11-29,,sz_mainboard
sz.002826,易明医药,2016-12-09,,1,1,002826,sz.002826,易明医药,2016-12-09,,sz_mainboard
sz.002827,高争民爆,2016-12-09,,1,1,002827,sz.002827,高争民爆,2016-12-09,,sz_mainboard
sz.002828,贝肯能源,2016-12-08,,1,1,002828,sz.002828,贝肯能源,2016-12-08,,sz_mainboard
sz.002829,星网宇达,2016-12-13,,1,1,002829,sz.002829,星网宇达,2016-12-13,,sz_mainboard
sz.002830,名雕股份,2016-12-13,,1,1,002830,sz.002830,名雕股份,2016-12-13,,sz_mainboard
sz.002831,裕同科技,2016-12-16,,1,1,002831,sz.002831,裕同科技,2016-12-16,,sz_mainboard
sz.002832,比音勒芬,2016-12-23,,1,1,002832,sz.002832,比音勒芬,2016-12-23,,sz_mainboard
sz.002833,弘亚数控,2016-12-28,,1,1,002833,sz.002833,弘亚数控,2016-12-28,,sz_mainboard
sz.002835,同为股份,2016-12-28,,1,1,002835,sz.002835,同为股份,2016-12-28,,sz_mainboard
sz.002836,新宏泽,2016-12-29,,1,1,002836,sz.002836,新宏泽,2016-12-29,,sz_mainboard
sz.002837,英维克,2016-12-29,,1,1,002837,sz.002837,英维克,2016-12-29,,sz_mainboard
sz.002838,道恩股份,2017-01-06,,1,1,002838,sz.002838,道恩股份,2017-01-06,,sz_mainboard
sz.002839,张家港行,2017-01-24,,1,1,002839,sz.002839,张家港行,2017-01-24,,sz_mainboard
sz.002840,华统股份,2017-01-10,,1,1,002840,sz.002840,华统股份,2017-01-10,,sz_mainboard
sz.002841,视源股份,2017-01-19,,1,1,002841,sz.002841,视源股份,2017-01-19,,sz_mainboard
sz.002842,翔鹭钨业,2017-01-19,,1,1,002842,sz.002842,翔鹭钨业,2017-01-19,,sz_mainboard
sz.002843,泰嘉股份,2017-01-20,,1,1,002843,sz.002843,泰嘉股份,2017-01-20,,sz_mainboard
sz.002845,同兴达,2017-01-25,,1,1,002845,sz.002845,同兴达,2017-01-25,,sz_mainboard
sz.002846,英联股份,2017-02-07,,1,1,002846,sz.002846,英联股份,2017-02-07,,sz_mainboard
sz.002847,盐津铺子,2017-02-08,,1,1,002847,sz.002847,盐津铺子,2017-02-08,,sz_mainboard
sz.002848,高斯贝尔,2017-02-13,,1,1,002848,sz.002848,高斯贝尔,2017-02-13,,sz_mainboard
sz.002849,威星智能,2017-02-17,,1,1,002849,sz.002849,威星智能,2017-02-17,,sz_mainboard
sz.002850,科达利,2017-03-02,,1,1,002850,sz.002850,科达利,2017-03-02,,sz_mainboard
sz.002851,麦格米特,2017-03-06,,1,1,002851,sz.002851,麦格米特,2017-03-06,,sz_mainboard
sz.002852,道道全,2017-03-10,,1,1,002852,sz.002852,道道全,2017-03-10,,sz_mainboard
sz.002853,皮阿诺,2017-03-10,,1,1,002853,sz.002853,皮阿诺,2017-03-10,,sz_mainboard
sz.002855,捷荣技术,2017-03-21,,1,1,002855,sz.002855,捷荣技术,2017-03-21,,sz_mainboard
sz.002856,*ST美芝,2017-03-20,,1,1,002856,sz.002856,*ST美芝,2017-03-20,,sz_mainboard
sz.002857,三晖电气,2017-03-23,,1,1,002857,sz.002857,三晖电气,2017-03-23,,sz_mainboard
sz.002858,力盛体育,2017-03-24,,1,1,002858,sz.002858,力盛体育,2017-03-24,,sz_mainboard
sz.002859,洁美科技,2017-04-07,,1,1,002859,sz.002859,洁美科技,2017-04-07,,sz_mainboard
sz.002860,星帅尔,2017-04-12,,1,1,002860,sz.002860,星帅尔,2017-04-12,,sz_mainboard
sz.002861,瀛通通讯,2017-04-13,,1,1,002861,sz.002861,瀛通通讯,2017-04-13,,sz_mainboard
sz.002862,实丰文化,2017-04-11,,1,1,002862,sz.002862,实丰文化,2017-04-11,,sz_mainboard
sz.002863,今飞凯达,2017-04-18,,1,1,002863,sz.002863,今飞凯达,2017-04-18,,sz_mainboard
sz.002864,盘龙药业,2017-11-16,,1,1,002864,sz.002864,盘龙药业,2017-11-16,,sz_mainboard
sz.002865,钧达股份,2017-04-25,,1,1,002865,sz.002865,钧达股份,2017-04-25,,sz_mainboard
sz.002866,传艺科技,2017-04-26,,1,1,002866,sz.002866,传艺科技,2017-04-26,,sz_mainboard
sz.002867,周大生,2017-04-27,,1,1,002867,sz.002867,周大生,2017-04-27,,sz_mainboard
sz.002868,绿康生化,2017-05-03,,1,1,002868,sz.002868,绿康生化,2017-05-03,,sz_mainboard
sz.002869,金溢科技,2017-05-15,,1,1,002869,sz.002869,金溢科技,2017-05-15,,sz_mainboard
sz.002870,香山股份,2017-05-15,,1,1,002870,sz.002870,香山股份,2017-05-15,,sz_mainboard
sz.002871,伟隆股份,2017-05-11,,1,1,002871,sz.002871,伟隆股份,2017-05-11,,sz_mainboard
sz.002872,ST天圣,2017-05-19,,1,1,002872,sz.002872,ST天圣,2017-05-19,,sz_mainboard
sz.002873,新天药业,2017-05-19,,1,1,002873,sz.002873,新天药业,2017-05-19,,sz_mainboard
sz.002875,安奈儿,2017-06-01,,1,1,002875,sz.002875,安奈儿,2017-06-01,,sz_mainboard
sz.002876,三利谱,2017-05-25,,1,1,002876,sz.002876,三利谱,2017-05-25,,sz_mainboard
sz.002877,智能自控,2017-06-05,,1,1,002877,sz.002877,智能自控,2017-06-05,,sz_mainboard
sz.002878,元隆雅图,2017-06-06,,1,1,002878,sz.002878,元隆雅图,2017-06-06,,sz_mainboard
sz.002879,长缆科技,2017-07-07,,1,1,002879,sz.002879,长缆科技,2017-07-07,,sz_mainboard
sz.002880,卫光生物,2017-06-16,,1,1,002880,sz.002880,卫光生物,2017-06-16,,sz_mainboard
sz.002881,美格智能,2017-06-22,,1,1,002881,sz.002881,美格智能,2017-06-22,,sz_mainboard
sz.002882,金龙羽,2017-07-17,,1,1,002882,sz.002882,金龙羽,2017-07-17,,sz_mainboard
sz.002883,*ST中设,2017-06-20,,1,1,002883,sz.002883,*ST中设,2017-06-20,,sz_mainboard
sz.002884,凌霄泵业,2017-07-11,,1,1,002884,sz.002884,凌霄泵业,2017-07-11,,sz_mainboard
sz.002885,京泉华,2017-06-27,,1,1,002885,sz.002885,京泉华,2017-06-27,,sz_mainboard
sz.002886,沃特股份,2017-06-27,,1,1,002886,sz.002886,沃特股份,2017-06-27,,sz_mainboard
sz.002887,绿茵生态,2017-08-01,,1,1,002887,sz.002887,绿茵生态,2017-08-01,,sz_mainboard
sz.002888,惠威科技,2017-07-21,,1,1,002888,sz.002888,惠威科技,2017-07-21,,sz_mainboard
sz.002889,东方嘉盛,2017-07-31,,1,1,002889,sz.002889,东方嘉盛,2017-07-31,,sz_mainboard
sz.002890,弘宇股份,2017-08-02,,1,1,002890,sz.002890,弘宇股份,2017-08-02,,sz_mainboard
sz.002891,中宠股份,2017-08-21,,1,1,002891,sz.002891,中宠股份,2017-08-21,,sz_mainboard
sz.002892,科力尔,2017-08-17,,1,1,002892,sz.002892,科力尔,2017-08-17,,sz_mainboard
sz.002893,京能热力,2017-09-15,,1,1,002893,sz.002893,京能热力,2017-09-15,,sz_mainboard
sz.002895,川恒股份,2017-08-25,,1,1,002895,sz.002895,川恒股份,2017-08-25,,sz_mainboard
sz.002896,中大力德,2017-08-29,,1,1,002896,sz.002896,中大力德,2017-08-29,,sz_mainboard
sz.002897,意华股份,2017-09-07,,1,1,002897,sz.002897,意华股份,2017-09-07,,sz_mainboard
sz.002898,*ST赛隆,2017-09-12,,1,1,002898,sz.002898,*ST赛隆,2017-09-12,,sz_mainboard
sz.002899,英派斯,2017-09-15,,1,1,002899,sz.002899,英派斯,2017-09-15,,sz_mainboard
sz.002900,哈三联,2017-09-22,,1,1,002900,sz.002900,哈三联,2017-09-22,,sz_mainboard
sz.002901,大博医疗,2017-09-22,,1,1,002901,sz.002901,大博医疗,2017-09-22,,sz_mainboard
sz.002902,铭普光磁,2017-09-29,,1,1,002902,sz.002902,铭普光磁,2017-09-29,,sz_mainboard
sz.002903,宇环数控,2017-10-13,,1,1,002903,sz.002903,宇环数控,2017-10-13,,sz_mainboard
sz.002905,金逸影视,2017-10-16,,1,1,002905,sz.002905,金逸影视,2017-10-16,,sz_mainboard
sz.002906,华阳集团,2017-10-13,,1,1,002906,sz.002906,华阳集团,2017-10-13,,sz_mainboard
sz.002907,华森制药,2017-10-20,,1,1,002907,sz.002907,华森制药,2017-10-20,,sz_mainboard
sz.002908,德生科技,2017-10-20,,1,1,002908,sz.002908,德生科技,2017-10-20,,sz_mainboard
sz.002909,集泰股份,2017-10-26,,1,1,002909,sz.002909,集泰股份,2017-10-26,,sz_mainboard
sz.002910,庄园牧场,2017-10-31,,1,1,002910,sz.002910,庄园牧场,2017-10-31,,sz_mainboard
sz.002911,佛燃能源,2017-11-22,,1,1,002911,sz.002911,佛燃能源,2017-11-22,,sz_mainboard
sz.002912,中新赛克,2017-11-21,,1,1,002912,sz.002912,中新赛克,2017-11-21,,sz_mainboard
sz.002913,奥士康,2017-12-01,,1,1,002913,sz.002913,奥士康,2017-12-01,,sz_mainboard
sz.002915,中欣氟材,2017-12-05,,1,1,002915,sz.002915,中欣氟材,2017-12-05,,sz_mainboard
sz.002916,深南电路,2017-12-13,,1,1,002916,sz.002916,深南电路,2017-12-13,,sz_mainboard
sz.002917,金奥博,2017-12-08,,1,1,002917,sz.002917,金奥博,2017-12-08,,sz_mainboard
sz.002918,蒙娜丽莎,2017-12-19,,1,1,002918,sz.002918,蒙娜丽莎,2017-12-19,,sz_mainboard
sz.002919,名臣健康,2017-12-18,,1,1,002919,sz.002919,名臣健康,2017-12-18,,sz_mainboard
sz.002920,德赛西威,2017-12-26,,1,1,002920,sz.002920,德赛西威,2017-12-26,,sz_mainboard
sz.002921,联诚精密,2017-12-27,,1,1,002921,sz.002921,联诚精密,2017-12-27,,sz_mainboard
sz.002922,伊戈尔,2017-12-29,,1,1,002922,sz.002922,伊戈尔,2017-12-29,,sz_mainboard
sz.002923,润都股份,2018-01-05,,1,1,002923,sz.002923,润都股份,2018-01-05,,sz_mainboard
sz.002925,盈趣科技,2018-01-15,,1,1,002925,sz.002925,盈趣科技,2018-01-15,,sz_mainboard
sz.002926,华西证券,2018-02-05,,1,1,002926,sz.002926,华西证券,2018-02-05,,sz_mainboard
sz.002927,泰永长征,2018-02-23,,1,1,002927,sz.002927,泰永长征,2018-02-23,,sz_mainboard
sz.002928,华夏航空,2018-03-02,,1,1,002928,sz.002928,华夏航空,2018-03-02,,sz_mainboard
sz.002929,润建股份,2018-03-01,,1,1,002929,sz.002929,润建股份,2018-03-01,,sz_mainboard
sz.002930,宏川智慧,2018-03-28,,1,1,002930,sz.002930,宏川智慧,2018-03-28,,sz_mainboard
sz.002931,锋龙股份,2018-04-03,,1,1,002931,sz.002931,锋龙股份,2018-04-03,,sz_mainboard
sz.002932,*ST明德,2018-07-10,,1,1,002932,sz.002932,*ST明德,2018-07-10,,sz_mainboard
sz.002933,新兴装备,2018-08-28,,1,1,002933,sz.002933,新兴装备,2018-08-28,,sz_mainboard
sz.002935,天奥电子,2018-09-03,,1,1,002935,sz.002935,天奥电子,2018-09-03,,sz_mainboard
sz.002936,郑州银行,2018-09-19,,1,1,002936,sz.002936,郑州银行,2018-09-19,,sz_mainboard
sz.002937,兴瑞科技,2018-09-26,,1,1,002937,sz.002937,兴瑞科技,2018-09-26,,sz_mainboard
sz.002938,鹏鼎控股,2018-09-18,,1,1,002938,sz.002938,鹏鼎控股,2018-09-18,,sz_mainboard
sz.002939,长城证券,2018-10-26,,1,1,002939,sz.002939,长城证券,2018-10-26,,sz_mainboard
sz.002940,昂利康,2018-10-23,,1,1,002940,sz.002940,昂利康,2018-10-23,,sz_mainboard
sz.002941,新疆交建,2018-11-28,,1,1,002941,sz.002941,新疆交建,2018-11-28,,sz_mainboard
sz.002942,新农股份,2018-12-05,,1,1,002942,sz.002942,新农股份,2018-12-05,,sz_mainboard
sz.002943,宇晶股份,2018-11-29,,1,1,002943,sz.002943,宇晶股份,2018-11-29,,sz_mainboard
sz.002945,华林证券,2019-01-17,,1,1,002945,sz.002945,华林证券,2019-01-17,,sz_mainboard
sz.002946,新乳业,2019-01-25,,1,1,002946,sz.002946,新乳业,2019-01-25,,sz_mainboard
sz.002947,恒铭达,2019-02-01,,1,1,002947,sz.002947,恒铭达,2019-02-01,,sz_mainboard
sz.002948,青岛银行,2019-01-16,,1,1,002948,sz.002948,青岛银行,2019-01-16,,sz_mainboard
sz.002949,华阳国际,2019-02-26,,1,1,002949,sz.002949,华阳国际,2019-02-26,,sz_mainboard
sz.002950,奥美医疗,2019-03-11,,1,1,002950,sz.002950,奥美医疗,2019-03-11,,sz_mainboard
sz.002951,金时科技,2019-03-15,,1,1,002951,sz.002951,金时科技,2019-03-15,,sz_mainboard
sz.002952,亚世光电,2019-03-28,,1,1,002952,sz.002952,亚世光电,2019-03-28,,sz_mainboard
sz.002953,日丰股份,2019-05-09,,1,1,002953,sz.002953,日丰股份,2019-05-09,,sz_mainboard
sz.002955,鸿合科技,2019-05-23,,1,1,002955,sz.002955,鸿合科技,2019-05-23,,sz_mainboard
sz.002956,西麦食品,2019-06-19,,1,1,002956,sz.002956,西麦食品,2019-06-19,,sz_mainboard
sz.002957,科瑞技术,2019-07-26,,1,1,002957,sz.002957,科瑞技术,2019-07-26,,sz_mainboard
sz.002958,青农商行,2019-03-26,,1,1,002958,sz.002958,青农商行,2019-03-26,,sz_mainboard
sz.002959,小熊电器,2019-08-23,,1,1,002959,sz.002959,小熊电器,2019-08-23,,sz_mainboard
sz.002960,青鸟智控,2019-08-09,,1,1,002960,sz.002960,青鸟智控,2019-08-09,,sz_mainboard
sz.002961,瑞达期货,2019-09-05,,1,1,002961,sz.002961,瑞达期货,2019-09-05,,sz_mainboard
sz.002962,五方光电,2019-09-17,,1,1,002962,sz.002962,五方光电,2019-09-17,,sz_mainboard
sz.002963,豪尔赛,2019-10-28,,1,1,002963,sz.002963,豪尔赛,2019-10-28,,sz_mainboard
sz.002965,祥鑫科技,2019-10-25,,1,1,002965,sz.002965,祥鑫科技,2019-10-25,,sz_mainboard
sz.002966,苏州银行,2019-08-02,,1,1,002966,sz.002966,苏州银行,2019-08-02,,sz_mainboard
sz.002967,广电计量,2019-11-08,,1,1,002967,sz.002967,广电计量,2019-11-08,,sz_mainboard
sz.002968,新大正,2019-12-03,,1,1,002968,sz.002968,新大正,2019-12-03,,sz_mainboard
sz.002969,嘉美包装,2019-12-02,,1,1,002969,sz.002969,嘉美包装,2019-12-02,,sz_mainboard
sz.002970,锐明技术,2019-12-17,,1,1,002970,sz.002970,锐明技术,2019-12-17,,sz_mainboard
sz.002971,和远气体,2020-01-13,,1,1,002971,sz.002971,和远气体,2020-01-13,,sz_mainboard
sz.002972,科安达,2019-12-27,,1,1,002972,sz.002972,科安达,2019-12-27,,sz_mainboard
sz.002973,侨银股份,2020-01-06,,1,1,002973,sz.002973,侨银股份,2020-01-06,,sz_mainboard
sz.002975,博杰股份,2020-02-05,,1,1,002975,sz.002975,博杰股份,2020-02-05,,sz_mainboard
sz.002976,瑞玛精密,2020-03-06,,1,1,002976,sz.002976,瑞玛精密,2020-03-06,,sz_mainboard
sz.002977,*ST天箭,2020-03-17,,1,1,002977,sz.002977,*ST天箭,2020-03-17,,sz_mainboard
sz.002978,安宁股份,2020-04-17,,1,1,002978,sz.002978,安宁股份,2020-04-17,,sz_mainboard
sz.002979,雷赛智能,2020-04-08,,1,1,002979,sz.002979,雷赛智能,2020-04-08,,sz_mainboard
sz.002980,华盛昌,2020-04-15,,1,1,002980,sz.002980,华盛昌,2020-04-15,,sz_mainboard
sz.002981,朝阳科技,2020-04-17,,1,1,002981,sz.002981,朝阳科技,2020-04-17,,sz_mainboard
sz.002982,湘佳股份,2020-04-24,,1,1,002982,sz.002982,湘佳股份,2020-04-24,,sz_mainboard
sz.002983,芯瑞达,2020-04-28,,1,1,002983,sz.002983,芯瑞达,2020-04-28,,sz_mainboard
sz.002984,森麒麟,2020-09-11,,1,1,002984,sz.002984,森麒麟,2020-09-11,,sz_mainboard
sz.002985,北摩高科,2020-04-29,,1,1,002985,sz.002985,北摩高科,2020-04-29,,sz_mainboard
sz.002986,宇新股份,2020-06-02,,1,1,002986,sz.002986,宇新股份,2020-06-02,,sz_mainboard
sz.002987,京北方,2020-05-07,,1,1,002987,sz.002987,京北方,2020-05-07,,sz_mainboard
sz.002988,豪美新材,2020-05-18,,1,1,002988,sz.002988,豪美新材,2020-05-18,,sz_mainboard
sz.002989,中天精装,2020-06-10,,1,1,002989,sz.002989,中天精装,2020-06-10,,sz_mainboard
sz.002990,盛视科技,2020-05-25,,1,1,002990,sz.002990,盛视科技,2020-05-25,,sz_mainboard
