code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,total_mv,circ_mv,marketcap_source,marketcap_confidence,rank_circ_mv,rank_total_mv,history_start,history_end,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,selected_for_train,selected_for_trade
300316,sz.300316,晶盛机电,chinext,C35专用设备制造业,证监会行业分类,2012-05-11,2026-06-15,,64225605110.16531,baostock_approx_circ_mv,low_confidence_approx,225,225,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
001965,sz.001965,招商公路,sz_mainboard,G54道路运输业,证监会行业分类,2017-12-25,2026-06-15,,64145509478.07933,baostock_approx_circ_mv,low_confidence_approx,226,226,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600726,sh.600726,华电能源,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1996-07-01,2026-06-15,,63989280111.058235,baostock_approx_circ_mv,low_confidence_approx,227,227,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
300054,sz.300054,鼎龙股份,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-02-11,2026-06-15,,63573086178.898926,baostock_approx_circ_mv,low_confidence_approx,228,228,2019-06-15,2026-06-15,1694,1.0083333333333333,252,False,False,True,False
601669,sh.601669,中国电建,sh_mainboard,E48土木工程建筑业,证监会行业分类,2011-10-18,2026-06-15,,63526473411.264626,baostock_approx_circ_mv,low_confidence_approx,229,229,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002049,sz.002049,紫光国微,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2005-06-06,2026-06-15,,63510153207.52471,baostock_approx_circ_mv,low_confidence_approx,230,230,2019-06-15,2026-06-15,1686,1.0035714285714286,242,False,False,True,True
000625,sz.000625,长安汽车,sz_mainboard,C36汽车制造业,证监会行业分类,1997-06-10,2026-06-15,,63408759018.17854,baostock_approx_circ_mv,low_confidence_approx,231,231,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600066,sh.600066,宇通客车,sh_mainboard,C36汽车制造业,证监会行业分类,1997-05-08,2026-06-15,,62567753778.48678,baostock_approx_circ_mv,low_confidence_approx,232,232,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,True
603659,sh.603659,璞泰来,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-11-03,2026-06-15,,62513825392.3911,baostock_approx_circ_mv,low_confidence_approx,233,233,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600415,sh.600415,小商品城,sh_mainboard,L72商务服务业,证监会行业分类,2002-05-09,2026-06-15,,62348360682.90853,baostock_approx_circ_mv,low_confidence_approx,234,234,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000021,sz.000021,深科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1994-02-02,2026-06-15,,62131220279.82037,baostock_approx_circ_mv,low_confidence_approx,235,235,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600048,sh.600048,保利发展,sh_mainboard,K70房地产业,证监会行业分类,2006-07-31,2026-06-15,,62127821716.47366,baostock_approx_circ_mv,low_confidence_approx,236,236,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000831,sz.000831,中国稀土,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1998-09-11,2026-06-15,,61975384298.010925,baostock_approx_circ_mv,low_confidence_approx,237,237,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600438,sh.600438,通威股份,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2004-03-02,2026-06-15,,61091130810.092964,baostock_approx_circ_mv,low_confidence_approx,238,238,2019-06-15,2026-06-15,1687,1.0041666666666667,242,False,False,True,True
300672,sz.300672,国科微,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-07-12,2026-06-15,,61052755756.22521,baostock_approx_circ_mv,low_confidence_approx,239,239,2019-06-15,2026-06-15,1687,1.0041666666666667,249,False,False,True,False
002436,sz.002436,兴森科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-06-18,2026-06-15,,60853731122.62187,baostock_approx_circ_mv,low_confidence_approx,240,240,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002128,sz.002128,电投能源,sz_mainboard,B06煤炭开采和洗选业,证监会行业分类,2007-04-18,2026-06-15,,60500585951.43873,baostock_approx_circ_mv,low_confidence_approx,241,241,2019-06-15,2026-06-15,1688,1.0047619047619047,252,False,False,True,True
600378,sh.600378,昊华科技,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2001-01-11,2026-06-15,,60353244388.11323,baostock_approx_circ_mv,low_confidence_approx,242,242,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
000768,sz.000768,中航西飞,sz_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1997-06-26,2026-06-15,,60055164705.00298,baostock_approx_circ_mv,low_confidence_approx,243,243,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600426,sh.600426,华鲁恒升,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2002-06-20,2026-06-15,,59877963464.45798,baostock_approx_circ_mv,low_confidence_approx,244,244,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601877,sh.601877,正泰电器,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-01-21,2026-06-15,,59525123679.60634,baostock_approx_circ_mv,low_confidence_approx,245,245,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000933,sz.000933,神火股份,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1999-08-31,2026-06-15,,59422452095.23809,baostock_approx_circ_mv,low_confidence_approx,246,246,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
600460,sh.600460,士兰微,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2003-03-11,2026-06-15,,58857783190.394516,baostock_approx_circ_mv,low_confidence_approx,247,247,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,True,True
600233,sh.600233,圆通速递,sh_mainboard,G60邮政业,证监会行业分类,2000-06-08,2026-06-15,,58563046591.69055,baostock_approx_circ_mv,low_confidence_approx,248,248,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601126,sh.601126,四方股份,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-12-31,2026-06-15,,58085726814.81483,baostock_approx_circ_mv,low_confidence_approx,249,249,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601788,sh.601788,光大证券,sh_mainboard,J67资本市场服务,证监会行业分类,2009-08-18,2026-06-15,,57155375282.415215,baostock_approx_circ_mv,low_confidence_approx,250,250,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300373,sz.300373,扬杰科技,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-01-23,2026-06-15,,57006195373.00794,baostock_approx_circ_mv,low_confidence_approx,251,251,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,False
002185,sz.002185,华天科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2007-11-20,2026-06-15,,56917089521.89502,baostock_approx_circ_mv,low_confidence_approx,252,252,2019-06-15,2026-06-15,1681,1.000595238095238,242,False,False,True,True
600096,sh.600096,云天化,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1997-07-09,2026-06-15,,56913512419.259636,baostock_approx_circ_mv,low_confidence_approx,253,253,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002595,sz.002595,豪迈科技,sz_mainboard,C35专用设备制造业,证监会行业分类,2011-06-28,2026-06-15,,56873773874.417015,baostock_approx_circ_mv,low_confidence_approx,254,254,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601901,sh.601901,方正证券,sh_mainboard,J67资本市场服务,证监会行业分类,2011-08-10,2026-06-15,,56473397108.259544,baostock_approx_circ_mv,low_confidence_approx,255,255,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600601,sh.600601,方正科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1990-12-19,2026-06-15,,56090599773.58813,baostock_approx_circ_mv,low_confidence_approx,256,256,2019-06-15,2026-06-15,1693,1.0077380952380952,252,False,False,True,True
000975,sz.000975,山金国际,sz_mainboard,B09有色金属矿采选业,证监会行业分类,2000-06-08,2026-06-15,,55889907022.214455,baostock_approx_circ_mv,low_confidence_approx,257,257,2019-06-15,2026-06-15,1682,1.0011904761904762,252,False,False,True,True
002812,sz.002812,恩捷股份,sz_mainboard,C29橡胶和塑料制品业,证监会行业分类,2016-09-14,2026-06-15,,55874674038.71012,baostock_approx_circ_mv,low_confidence_approx,258,258,2019-06-15,2026-06-15,1682,1.0011904761904762,242,False,False,True,True
601233,sh.601233,桐昆股份,sh_mainboard,C28化学纤维制造业,证监会行业分类,2011-05-18,2026-06-15,,55733376863.40095,baostock_approx_circ_mv,low_confidence_approx,259,259,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002532,sz.002532,天山铝业,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2010-12-31,2026-06-15,,55525168361.59442,baostock_approx_circ_mv,low_confidence_approx,260,260,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,True
603083,sh.603083,剑桥科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-11-10,2026-06-15,,55473032409.6559,baostock_approx_circ_mv,low_confidence_approx,261,261,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600580,sh.600580,卧龙电驱,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2002-06-06,2026-06-15,,55405337288.24726,baostock_approx_circ_mv,low_confidence_approx,262,262,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600219,sh.600219,南山铝业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1999-12-23,2026-06-15,,55236103921.425674,baostock_approx_circ_mv,low_confidence_approx,263,263,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600578,sh.600578,京能电力,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2002-05-10,2026-06-15,,55163725509.695595,baostock_approx_circ_mv,low_confidence_approx,264,264,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603260,sh.603260,合盛硅业,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-10-30,2026-06-15,,54843488423.06006,baostock_approx_circ_mv,low_confidence_approx,265,265,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002203,sz.002203,海亮股份,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2008-01-16,2026-06-15,,54839090502.3888,baostock_approx_circ_mv,low_confidence_approx,266,266,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600988,sh.600988,赤峰黄金,sh_mainboard,B09有色金属矿采选业,证监会行业分类,2004-04-14,2026-06-15,,54293408876.65925,baostock_approx_circ_mv,low_confidence_approx,267,267,2019-06-15,2026-06-15,1694,1.0083333333333333,250,False,False,True,True
002064,sz.002064,华峰化学,sz_mainboard,C28化学纤维制造业,证监会行业分类,2006-08-23,2026-06-15,,54076642274.49993,baostock_approx_circ_mv,low_confidence_approx,268,268,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,True,True
600803,sh.600803,新奥股份,sh_mainboard,D45燃气生产和供应业,证监会行业分类,1994-01-03,2026-06-15,,54063403290.67642,baostock_approx_circ_mv,low_confidence_approx,269,269,2019-06-15,2026-06-15,1678,0.9988095238095238,252,False,False,True,True
000688,sz.000688,国城矿业,sz_mainboard,B09有色金属矿采选业,证监会行业分类,1997-01-20,2026-06-15,,54039039152.58104,baostock_approx_circ_mv,low_confidence_approx,270,270,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300285,sz.300285,国瓷材料,chinext,C26化学原料和化学制品制造业,证监会行业分类,2012-01-13,2026-06-15,,54037152113.90382,baostock_approx_circ_mv,low_confidence_approx,271,271,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
000157,sz.000157,中联重科,sz_mainboard,C35专用设备制造业,证监会行业分类,2000-10-12,2026-06-15,,53940229598.62847,baostock_approx_circ_mv,low_confidence_approx,272,272,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600372,sh.600372,中航机载,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2001-07-06,2026-06-15,,53809231482.55813,baostock_approx_circ_mv,low_confidence_approx,273,273,2019-06-15,2026-06-15,1679,0.9994047619047619,252,False,False,True,True
600741,sh.600741,华域汽车,sh_mainboard,C36汽车制造业,证监会行业分类,1996-08-26,2026-06-15,,53690152218.53083,baostock_approx_circ_mv,low_confidence_approx,274,274,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603156,sh.603156,养元饮品,sh_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,2018-02-12,2026-06-15,,53473355603.04274,baostock_approx_circ_mv,low_confidence_approx,275,275,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600350,sh.600350,山东高速,sh_mainboard,G54道路运输业,证监会行业分类,2002-03-18,2026-06-15,,53420950858.77863,baostock_approx_circ_mv,low_confidence_approx,276,276,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002920,sz.002920,德赛西威,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-12-26,2026-06-15,,53290832322.1314,baostock_approx_circ_mv,low_confidence_approx,277,277,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601377,sh.601377,兴业证券,sh_mainboard,J67资本市场服务,证监会行业分类,2010-10-13,2026-06-15,,52765078199.64872,baostock_approx_circ_mv,low_confidence_approx,278,278,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,True,True
601699,sh.601699,潞安环能,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,2006-09-22,2026-06-15,,52649781295.34363,baostock_approx_circ_mv,low_confidence_approx,279,279,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300058,sz.300058,蓝色光标,chinext,L72商务服务业,证监会行业分类,2010-02-26,2026-06-15,,52412697649.601006,baostock_approx_circ_mv,low_confidence_approx,280,280,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
600895,sh.600895,张江高科,sh_mainboard,K70房地产业,证监会行业分类,1996-04-22,2026-06-15,,52237398659.13216,baostock_approx_circ_mv,low_confidence_approx,281,281,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000066,sz.000066,中国长城,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1997-06-26,2026-06-15,,52222073938.81817,baostock_approx_circ_mv,low_confidence_approx,282,282,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600497,sh.600497,驰宏锌锗,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2004-04-20,2026-06-15,,51008618194.121056,baostock_approx_circ_mv,low_confidence_approx,283,283,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002074,sz.002074,国轩高科,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2006-10-18,2026-06-15,,50958446998.63575,baostock_approx_circ_mv,low_confidence_approx,284,284,2019-06-15,2026-06-15,1690,1.005952380952381,252,False,False,True,True
000963,sz.000963,华东医药,sz_mainboard,F52零售业,证监会行业分类,2000-01-27,2026-06-15,,50838364203.413315,baostock_approx_circ_mv,low_confidence_approx,285,285,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600885,sh.600885,宏发股份,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1996-02-05,2026-06-15,,50699991472.54226,baostock_approx_circ_mv,low_confidence_approx,286,286,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002429,sz.002429,兆驰股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-06-10,2026-06-15,,50491790181.47222,baostock_approx_circ_mv,low_confidence_approx,287,287,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,True,True
600009,sh.600009,上海机场,sh_mainboard,G56航空运输业,证监会行业分类,1998-02-18,2026-06-15,,49518958689.81194,baostock_approx_circ_mv,low_confidence_approx,288,288,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,True,True
600021,sh.600021,上海电力,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2003-10-29,2026-06-15,,49483999063.22329,baostock_approx_circ_mv,low_confidence_approx,289,289,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000703,sz.000703,恒逸石化,sz_mainboard,C28化学纤维制造业,证监会行业分类,1997-03-28,2026-06-15,,49081522791.709076,baostock_approx_circ_mv,low_confidence_approx,290,290,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603979,sh.603979,金诚信,sh_mainboard,B11开采专业及辅助性活动,证监会行业分类,2015-06-30,2026-06-15,,48555595144.73327,baostock_approx_circ_mv,low_confidence_approx,291,291,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601618,sh.601618,中国中冶,sh_mainboard,E48土木工程建筑业,证监会行业分类,2009-09-21,2026-06-15,,48200644615.38462,baostock_approx_circ_mv,low_confidence_approx,292,292,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601298,sh.601298,青岛港,sh_mainboard,G55水上运输业,证监会行业分类,2019-01-21,2026-06-15,,47665434650.11286,baostock_approx_circ_mv,low_confidence_approx,293,293,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,True,True
001872,sz.001872,招商港口,sz_mainboard,G55水上运输业,证监会行业分类,1993-05-05,2026-06-15,,47629670375.62013,baostock_approx_circ_mv,low_confidence_approx,294,294,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600642,sh.600642,申能股份,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1993-04-16,2026-06-15,,47617426239.097565,baostock_approx_circ_mv,low_confidence_approx,295,295,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002422,sz.002422,科伦药业,sz_mainboard,C27医药制造业,证监会行业分类,2010-06-03,2026-06-15,,47386671655.84416,baostock_approx_circ_mv,low_confidence_approx,296,296,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601021,sh.601021,春秋航空,sh_mainboard,G56航空运输业,证监会行业分类,2015-01-21,2026-06-15,,47360264401.56367,baostock_approx_circ_mv,low_confidence_approx,297,297,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300567,sz.300567,精测电子,chinext,C40仪器仪表制造业,证监会行业分类,2016-11-22,2026-06-15,,47330604311.86829,baostock_approx_circ_mv,low_confidence_approx,298,298,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
600196,sh.600196,复星医药,sh_mainboard,C27医药制造业,证监会行业分类,1998-08-07,2026-06-15,,47261707040.034996,baostock_approx_circ_mv,low_confidence_approx,299,299,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002240,sz.002240,盛新锂能,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2008-05-23,2026-06-15,,47133347774.975266,baostock_approx_circ_mv,low_confidence_approx,300,300,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,True
002273,sz.002273,水晶光电,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2008-09-19,2026-06-15,,46937409278.9828,baostock_approx_circ_mv,low_confidence_approx,301,301,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601117,sh.601117,中国化学,sh_mainboard,E48土木工程建筑业,证监会行业分类,2010-01-07,2026-06-15,,46695882281.306885,baostock_approx_circ_mv,low_confidence_approx,302,302,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600027,sh.600027,华电国际,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2005-02-03,2026-06-15,,46631761835.85634,baostock_approx_circ_mv,low_confidence_approx,303,303,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,True,True
002414,sz.002414,高德红外,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-07-16,2026-06-15,,46493489133.20639,baostock_approx_circ_mv,low_confidence_approx,304,304,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002138,sz.002138,顺络电子,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2007-06-13,2026-06-15,,46373478000.061584,baostock_approx_circ_mv,low_confidence_approx,305,305,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600392,sh.600392,盛和资源,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2003-05-29,2026-06-15,,46257068170.94016,baostock_approx_circ_mv,low_confidence_approx,306,306,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002558,sz.002558,巨人网络,sz_mainboard,I64互联网和相关服务,证监会行业分类,2011-03-02,2026-06-15,,46202115267.002846,baostock_approx_circ_mv,low_confidence_approx,307,307,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000559,sz.000559,万向钱潮,sz_mainboard,C36汽车制造业,证监会行业分类,1994-01-10,2026-06-15,,46135436490.4387,baostock_approx_circ_mv,low_confidence_approx,308,308,2019-06-15,2026-06-15,1687,1.0041666666666667,252,False,False,True,True
300418,sz.300418,昆仑万维,chinext,I64互联网和相关服务,证监会行业分类,2015-01-21,2026-06-15,,46096111811.37237,baostock_approx_circ_mv,low_confidence_approx,309,309,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
600377,sh.600377,宁沪高速,sh_mainboard,G54道路运输业,证监会行业分类,2001-01-16,2026-06-15,,46082737184.82252,baostock_approx_circ_mv,low_confidence_approx,310,310,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603929,sh.603929,亚翔集成,sh_mainboard,E49建筑安装业,证监会行业分类,2016-12-30,2026-06-15,,45955845233.80845,baostock_approx_circ_mv,low_confidence_approx,311,311,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601607,sh.601607,上海医药,sh_mainboard,F52零售业,证监会行业分类,1994-03-24,2026-06-15,,45408586858.45047,baostock_approx_circ_mv,low_confidence_approx,312,312,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002222,sz.002222,福晶科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2008-03-19,2026-06-15,,45078477690.354416,baostock_approx_circ_mv,low_confidence_approx,313,313,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600143,sh.600143,金发科技,sh_mainboard,C29橡胶和塑料制品业,证监会行业分类,2004-06-23,2026-06-15,,44792650174.39608,baostock_approx_circ_mv,low_confidence_approx,314,314,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600141,sh.600141,兴发集团,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1999-06-16,2026-06-15,,44752707018.602745,baostock_approx_circ_mv,low_confidence_approx,315,315,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,True,True
002378,sz.002378,章源钨业,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2010-03-31,2026-06-15,,44697611549.12337,baostock_approx_circ_mv,low_confidence_approx,316,316,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601212,sh.601212,白银有色,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2017-02-15,2026-06-15,,44650512234.58122,baostock_approx_circ_mv,low_confidence_approx,317,317,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002738,sz.002738,中矿资源,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2014-12-30,2026-06-15,,44451590657.45265,baostock_approx_circ_mv,low_confidence_approx,318,318,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002409,sz.002409,雅克科技,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2010-05-25,2026-06-15,,44220487208.14182,baostock_approx_circ_mv,low_confidence_approx,319,319,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601777,sh.601777,千里科技,sh_mainboard,C36汽车制造业,证监会行业分类,2010-11-25,2026-06-15,,44035389583.491585,baostock_approx_circ_mv,low_confidence_approx,320,320,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,True,True
600985,sh.600985,淮北矿业,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,2004-04-28,2026-06-15,,44033957306.856964,baostock_approx_circ_mv,low_confidence_approx,321,321,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601216,sh.601216,君正集团,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2011-02-22,2026-06-15,,43961991910.204834,baostock_approx_circ_mv,low_confidence_approx,322,322,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
000783,sz.000783,长江证券,sz_mainboard,J67资本市场服务,证监会行业分类,1997-07-31,2026-06-15,,43798481714.444756,baostock_approx_circ_mv,low_confidence_approx,323,323,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
601238,sh.601238,广汽集团,sh_mainboard,C36汽车制造业,证监会行业分类,2012-03-29,2026-06-15,,43560516747.337845,baostock_approx_circ_mv,low_confidence_approx,324,324,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600995,sh.600995,南网储能,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2004-06-15,2026-06-15,,43466288504.25213,baostock_approx_circ_mv,low_confidence_approx,325,325,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,True,True
601878,sh.601878,浙商证券,sh_mainboard,J67资本市场服务,证监会行业分类,2017-06-26,2026-06-15,,43360474040.88491,baostock_approx_circ_mv,low_confidence_approx,326,326,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
002407,sz.002407,多氟多,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2010-05-18,2026-06-15,,43301774407.34376,baostock_approx_circ_mv,low_confidence_approx,327,327,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
603629,sh.603629,利通电子,sh_mainboard,C33金属制品业,证监会行业分类,2018-12-24,2026-06-15,,43186521620.38381,baostock_approx_circ_mv,low_confidence_approx,328,328,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
600570,sh.600570,恒生电子,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,2003-12-16,2026-06-15,,42872865333.59523,baostock_approx_circ_mv,low_confidence_approx,329,329,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
300570,sz.300570,太辰光,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2016-12-06,2026-06-15,,42685978652.792435,baostock_approx_circ_mv,low_confidence_approx,330,330,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,False
601058,sh.601058,赛轮轮胎,sh_mainboard,C29橡胶和塑料制品业,证监会行业分类,2011-06-30,2026-06-15,,42613773229.28915,baostock_approx_circ_mv,low_confidence_approx,331,331,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,True,True
