date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_eod,pbMRQ_eod,psTTM_eod,pcfNcfTTM_eod,valuation_time_mode,valuation_reference_lag_days,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q
2025-01-16,13.08049544,16.47549452679245,1.3079631577358488,0.9778441116981131,26.613865135094336,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,77,16.475495,1.307963,0.977845,26.613865,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,13.50149941,16.993437208083833,1.3490815973053893,1.008585636227545,27.450528420658685,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,78,17.005769,1.35006,1.009317,27.470449,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,13.35463756,16.833121598984775,1.3363538071065992,0.9990701269035533,27.191561192893403,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,81,16.820789,1.335375,0.998338,27.171641,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,13.37421914,16.820789,1.335375,0.998338,27.171641,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,82,16.845453,1.337333,0.999802,27.211482,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,13.43296388,16.907112784040994,1.3422280695461202,1.003461597364568,27.31108478916545,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,83,16.919445,1.343207,1.004194,27.331005,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,13.30568361,16.771461516034982,1.331458833819242,0.9954109620991253,27.0919583090379,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,84,16.75913,1.33048,0.994679,27.072038,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,13.67773363,17.215412420897714,1.3667035172921265,1.0217600323767475,27.809098637233255,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,85,17.227744,1.367683,1.022492,27.829019,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,13.35463756,16.820789417322835,1.335375527559055,0.9983386456692913,27.171640598425196,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,88,16.820789,1.335375,0.998338,27.171641,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,13.08049544,16.475494211143697,1.3079626099706745,0.9778442580645161,26.61386537829912,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,97,16.475495,1.307963,0.977845,26.613865,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,13.37421914,16.82078980538922,1.3353753982035927,0.9983387574850299,27.171640613772457,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,98,16.845453,1.337333,0.999802,27.211482,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,13.67773363,17.215411704245973,1.3667034172767205,1.0217595841874085,27.80909873499268,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,99,17.227744,1.367683,1.022492,27.829019,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,13.65815205,17.17841617179671,1.3637669427344308,1.0195643206871867,27.74933676950608,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,102,17.20308,1.365725,1.021028,27.789178,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,13.54066257,17.055096516129034,1.3539768279569895,1.0122449634408603,27.550131307526883,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,103,17.055097,1.353976,1.012245,27.550131,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,13.6091981,17.11675678669559,1.358871068691251,1.0159045986984816,27.649733787418654,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,104,17.14142,1.36083,1.017368,27.689575,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,13.43296388,16.956440647482015,1.3461447841726617,1.0063892086330934,27.390766636690646,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,105,16.919445,1.343207,1.004194,27.331005,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,13.65815205,17.190748053935856,1.3647453046647229,1.0202962361516035,27.769257266763844,2024-10-30,2024-09-30,0.067944,0.067112,0.15833,2302976221.13,0.810901,,3412949652.0,3412949652.0,True,2024-10-31,2.115348,127.638565,5.016731,53.82024,0.877072,0.609836,0.062523,0.06487,-0.164945,-0.127086,-0.131217,2.116582,1.79956,0.673945,0.105939,0.003832,1.6212,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.18375,-0.012332,0.067944,1.654518,0.609836,1.003387,0.067112,0.866633,1.022433,0.07574,106,17.20308,1.365725,1.021028,27.789178,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
